Tme,wtemp_C,wtrhgt__2_mm,wtrhgt__3_mm
7/5/2020 15:10,7.3,43,42
7/5/2020 15:20,7.3,43,42
7/5/2020 15:30,7.2,42,43
7/5/2020 15:40,7.1,43,43
7/5/2020 15:50,7,43,43
7/5/2020 16:00,7,42,43
7/5/2020 16:10,7,43,43
7/5/2020 16:20,6.9,42,43
7/5/2020 16:30,7.1,45,43
7/5/2020 16:40,7.1,43,43
7/5/2020 16:50,7.3,44,43
7/5/2020 17:00,7.2,43,43
7/5/2020 17:10,7,44,43
7/5/2020 17:20,6.9,42,43
7/5/2020 17:30,6.7,44,43
7/5/2020 17:40,6.7,45,43
7/5/2020 17:50,6.6,43,43
7/5/2020 18:00,6.5,42,43
7/5/2020 18:10,6.5,43,43
7/5/2020 18:20,6.5,44,43
7/5/2020 18:30,6.4,42,43
7/5/2020 18:40,6.3,43,43
7/5/2020 18:50,6.3,43,43
7/5/2020 19:00,6.2,41,43
7/5/2020 19:10,6.2,42,42
7/5/2020 19:20,6.1,44,43
7/5/2020 19:30,6.1,43,42
7/5/2020 19:40,6,44,43
7/5/2020 19:50,6,44,44
7/5/2020 20:00,6,44,43
7/5/2020 20:10,5.9,44,43
7/5/2020 20:20,5.9,45,43
7/5/2020 20:30,5.8,45,43
7/5/2020 20:40,5.7,44,43
7/5/2020 20:50,5.7,45,44
7/5/2020 21:00,5.6,42,44
7/5/2020 21:10,5.6,43,43
7/5/2020 21:20,5.6,45,44
7/5/2020 21:30,5.5,45,44
7/5/2020 21:40,5.4,43,44
7/5/2020 21:50,5.4,44,44
7/5/2020 22:00,5.3,43,44
7/5/2020 22:10,5.3,43,44
7/5/2020 22:20,5.2,45,44
7/5/2020 22:30,5.2,45,44
7/5/2020 22:40,5.2,45,44
7/5/2020 22:50,5.1,44,44
7/5/2020 23:00,5.1,43,44
7/5/2020 23:10,5.1,45,44
7/5/2020 23:20,5.1,45,44
7/5/2020 23:30,5,43,44
7/5/2020 23:40,5,43,44
7/5/2020 23:50,5,44,44
7/6/2020 0:00,5,45,44
7/6/2020 0:10,4.9,45,44
7/6/2020 0:20,4.9,45,45
7/6/2020 0:30,4.9,44,44
7/6/2020 0:40,4.9,44,44
7/6/2020 0:50,4.8,45,44
7/6/2020 1:00,4.8,45,44
7/6/2020 1:10,4.8,44,44
7/6/2020 1:20,4.8,44,44
7/6/2020 1:30,4.7,43,44
7/6/2020 1:40,4.7,44,44
7/6/2020 1:50,4.7,44,44
7/6/2020 2:00,4.7,43,44
7/6/2020 2:10,4.6,45,44
7/6/2020 2:20,4.6,44,44
7/6/2020 2:30,4.6,45,45
7/6/2020 2:40,4.6,44,44
7/6/2020 2:50,4.6,44,44
7/6/2020 3:00,4.6,43,44
7/6/2020 3:10,4.6,45,45
7/6/2020 3:20,4.6,46,45
7/6/2020 3:30,4.5,46,45
7/6/2020 3:40,4.5,45,44
7/6/2020 3:50,4.5,46,44
7/6/2020 4:00,4.5,43,44
7/6/2020 4:10,4.5,43,45
7/6/2020 4:20,4.5,43,44
7/6/2020 4:30,4.4,43,44
7/6/2020 4:40,4.4,45,44
7/6/2020 4:50,4.4,44,45
7/6/2020 5:00,4.4,45,44
7/6/2020 5:10,4.4,41,44
7/6/2020 5:20,4.3,45,44
7/6/2020 5:30,4.3,45,44
7/6/2020 5:40,4.3,45,45
7/6/2020 5:50,4.3,45,44
7/6/2020 6:00,4.3,43,44
7/6/2020 6:10,4.3,43,44
7/6/2020 6:20,4.3,44,44
7/6/2020 6:30,4.3,42,44
7/6/2020 6:40,4.3,45,44
7/6/2020 6:50,4.3,44,44
7/6/2020 7:00,4.3,41,44
7/6/2020 7:10,4.3,43,44
7/6/2020 7:20,4.3,45,44
7/6/2020 7:30,4.4,44,44
7/6/2020 7:40,4.5,43,44
7/6/2020 7:50,4.5,44,44
7/6/2020 8:00,4.6,44,44
7/6/2020 8:10,4.6,43,44
7/6/2020 8:20,4.8,44,44
7/6/2020 8:30,5,42,43
7/6/2020 8:40,5.1,43,43
7/6/2020 8:50,5.2,42,43
7/6/2020 9:00,5.3,41,43
7/6/2020 9:10,5.3,43,42
7/6/2020 9:20,5.4,42,42
7/6/2020 9:30,5.5,43,42
7/6/2020 9:40,5.7,42,43
7/6/2020 9:50,5.9,43,43
7/6/2020 10:00,6.1,43,42
7/6/2020 10:10,6.2,41,42
7/6/2020 10:20,6.3,44,43
7/6/2020 10:30,6.3,41,42
7/6/2020 10:40,6.4,41,42
7/6/2020 10:50,6.5,42,42
7/6/2020 11:00,6.6,41,41
7/6/2020 11:10,6.7,41,41
7/6/2020 11:20,7,40,41
7/6/2020 11:30,7,40,41
7/6/2020 11:40,7.1,41,41
7/6/2020 11:50,7.3,40,41
7/6/2020 12:00,6.9,41,41
7/6/2020 12:10,6.9,40,41
7/6/2020 12:20,6.8,41,40
7/6/2020 12:30,6.7,42,41
7/6/2020 12:40,6.7,41,40
7/6/2020 12:50,6.8,41,41
7/6/2020 13:00,6.8,41,40
7/6/2020 13:10,7,41,40
7/6/2020 13:20,7.1,41,40
7/6/2020 13:30,7.5,41,41
7/6/2020 13:40,7.8,38,41
7/6/2020 13:50,7.5,40,41
7/6/2020 14:00,7.3,40,40
7/6/2020 14:10,7.5,41,40
7/6/2020 14:20,7.7,40,40
7/6/2020 14:30,7.8,40,40
7/6/2020 14:40,7.8,39,40
7/6/2020 14:50,7.7,40,40
7/6/2020 15:00,7.5,40,40
7/6/2020 15:10,7.4,39,40
7/6/2020 15:20,7.5,39,39
7/6/2020 15:30,7.5,40,40
7/6/2020 15:40,7.6,39,39
7/6/2020 15:50,7.5,40,40
7/6/2020 16:00,7.4,41,40
7/6/2020 16:10,7.4,38,40
7/6/2020 16:20,7.3,40,39
7/6/2020 16:30,7.3,39,39
7/6/2020 16:40,7.2,39,40
7/6/2020 16:50,7.1,40,39
7/6/2020 17:00,7.1,40,40
7/6/2020 17:10,7.1,39,39
7/6/2020 17:20,7.1,40,39
7/6/2020 17:30,6.9,40,40
7/6/2020 17:40,6.9,41,39
7/6/2020 17:50,6.9,40,40
7/6/2020 18:00,6.8,41,40
7/6/2020 18:10,6.7,40,40
7/6/2020 18:20,6.6,40,40
7/6/2020 18:30,6.5,40,40
7/6/2020 18:40,6.5,41,40
7/6/2020 18:50,6.5,42,41
7/6/2020 19:00,6.5,40,40
7/6/2020 19:10,6.4,40,40
7/6/2020 19:20,6.4,41,40
7/6/2020 19:30,6.3,40,41
7/6/2020 19:40,6.3,41,41
7/6/2020 19:50,6.2,41,40
7/6/2020 20:00,6.2,41,41
7/6/2020 20:10,6.1,41,41
7/6/2020 20:20,6,40,41
7/6/2020 20:30,6,42,41
7/6/2020 20:40,5.9,41,41
7/6/2020 20:50,5.9,41,41
7/6/2020 21:00,5.8,41,41
7/6/2020 21:10,5.8,41,41
7/6/2020 21:20,5.7,42,41
7/6/2020 21:30,5.6,41,41
7/6/2020 21:40,5.6,43,41
7/6/2020 21:50,5.6,40,41
7/6/2020 22:00,5.5,41,41
7/6/2020 22:10,5.5,42,41
7/6/2020 22:20,5.4,42,41
7/6/2020 22:30,5.4,41,41
7/6/2020 22:40,5.3,41,41
7/6/2020 22:50,5.3,42,41
7/6/2020 23:00,5.3,39,41
7/6/2020 23:10,5.2,41,41
7/6/2020 23:20,5.2,42,41
7/6/2020 23:30,5.2,41,41
7/6/2020 23:40,5.1,40,41
7/6/2020 23:50,5.1,41,41
7/7/2020 0:00,5.1,42,41
7/7/2020 0:10,5.1,42,41
7/7/2020 0:20,5,40,41
7/7/2020 0:30,5,42,42
7/7/2020 0:40,5,42,41
7/7/2020 0:50,5,42,42
7/7/2020 1:00,5,41,42
7/7/2020 1:10,5,41,42
7/7/2020 1:20,5,42,42
7/7/2020 1:30,5,43,42
7/7/2020 1:40,5,41,42
7/7/2020 1:50,5,42,42
7/7/2020 2:00,5,41,42
7/7/2020 2:10,5,42,42
7/7/2020 2:20,5,42,42
7/7/2020 2:30,5,41,42
7/7/2020 2:40,4.9,40,41
7/7/2020 2:50,4.9,42,41
7/7/2020 3:00,4.9,42,42
7/7/2020 3:10,4.9,42,42
7/7/2020 3:20,4.9,40,41
7/7/2020 3:30,4.9,42,42
7/7/2020 3:40,4.9,41,42
7/7/2020 3:50,4.9,39,41
7/7/2020 4:00,4.9,43,42
7/7/2020 4:10,4.9,41,42
7/7/2020 4:20,4.9,40,42
7/7/2020 4:30,4.9,45,42
7/7/2020 4:40,4.8,43,42
7/7/2020 4:50,4.8,41,42
7/7/2020 5:00,4.8,41,42
7/7/2020 5:10,4.8,41,42
7/7/2020 5:20,4.8,43,42
7/7/2020 5:30,4.7,40,42
7/7/2020 5:40,4.7,44,42
7/7/2020 5:50,4.7,42,42
7/7/2020 6:00,4.7,44,42
7/7/2020 6:10,4.7,43,42
7/7/2020 6:20,4.7,39,42
7/7/2020 6:30,4.7,41,42
7/7/2020 6:40,4.7,42,42
7/7/2020 6:50,4.7,41,42
7/7/2020 7:00,4.7,42,41
7/7/2020 7:10,4.7,40,42
7/7/2020 7:20,4.7,42,42
7/7/2020 7:30,4.8,42,42
7/7/2020 7:40,4.8,41,42
7/7/2020 7:50,4.8,43,42
7/7/2020 8:00,4.9,44,42
7/7/2020 8:10,5,42,42
7/7/2020 8:20,5.1,41,41
7/7/2020 8:30,5.3,41,41
7/7/2020 8:40,5.5,39,41
7/7/2020 8:50,5.6,40,40
7/7/2020 9:00,5.7,42,41
7/7/2020 9:10,5.7,40,40
7/7/2020 9:20,5.8,39,40
7/7/2020 9:30,5.9,40,40
7/7/2020 9:40,6.1,41,40
7/7/2020 9:50,6.3,39,40
7/7/2020 10:00,6.4,40,40
7/7/2020 10:10,6.5,39,40
7/7/2020 10:20,6.5,41,40
7/7/2020 10:30,6.6,38,40
7/7/2020 10:40,6.7,40,40
7/7/2020 10:50,6.7,40,40
7/7/2020 11:00,6.9,39,40
7/7/2020 11:10,7.1,38,39
7/7/2020 11:20,7.2,39,39
7/7/2020 11:30,7.2,40,40
7/7/2020 11:40,7.3,40,40
7/7/2020 11:50,7.2,39,40
7/7/2020 12:00,6.9,39,40
7/7/2020 12:10,6.9,40,39
7/7/2020 12:20,6.9,40,40
7/7/2020 12:30,6.9,37,40
7/7/2020 12:40,6.8,40,39
7/7/2020 12:50,6.8,39,39
7/7/2020 13:00,7.3,41,40
7/7/2020 13:10,7.5,39,39
7/7/2020 13:20,7.3,38,39
7/7/2020 13:30,7.5,38,39
7/7/2020 13:40,7.8,39,39
7/7/2020 13:50,7.7,40,39
7/7/2020 14:00,7.5,39,39
7/7/2020 14:10,7.3,40,39
7/7/2020 14:20,7.3,40,40
7/7/2020 14:30,7.4,40,39
7/7/2020 14:40,7.2,39,39
7/7/2020 14:50,7.2,39,39
7/7/2020 15:00,7.4,39,39
7/7/2020 15:10,7.3,40,39
7/7/2020 15:20,7.3,39,39
7/7/2020 15:30,7.4,38,39
7/7/2020 15:40,7.4,39,39
7/7/2020 15:50,7.4,40,39
7/7/2020 16:00,7.4,39,39
7/7/2020 16:10,7.6,40,39
7/7/2020 16:20,7.6,40,39
7/7/2020 16:30,7.4,39,39
7/7/2020 16:40,7.3,39,38
7/7/2020 16:50,7.2,40,39
7/7/2020 17:00,7.2,39,39
7/7/2020 17:10,7.1,37,38
7/7/2020 17:20,7,39,39
7/7/2020 17:30,7,39,39
7/7/2020 17:40,6.9,39,38
7/7/2020 17:50,6.9,39,39
7/7/2020 18:00,6.9,39,39
7/7/2020 18:10,6.9,39,39
7/7/2020 18:20,6.8,38,39
7/7/2020 18:30,6.7,40,39
7/7/2020 18:40,6.6,39,39
7/7/2020 18:50,6.6,41,39
7/7/2020 19:00,6.5,40,39
7/7/2020 19:10,6.5,37,39
7/7/2020 19:20,6.5,39,39
7/7/2020 19:30,6.4,38,39
7/7/2020 19:40,6.4,39,39
7/7/2020 19:50,6.3,39,39
7/7/2020 20:00,6.3,39,39
7/7/2020 20:10,6.2,40,39
7/7/2020 20:20,6.2,40,39
7/7/2020 20:30,6.1,39,39
7/7/2020 20:40,6.1,40,39
7/7/2020 20:50,6,38,40
7/7/2020 21:00,5.9,39,40
7/7/2020 21:10,5.9,40,39
7/7/2020 21:20,5.8,38,39
7/7/2020 21:30,5.8,40,40
7/7/2020 21:40,5.7,41,40
7/7/2020 21:50,5.6,39,40
7/7/2020 22:00,5.6,41,40
7/7/2020 22:10,5.5,41,40
7/7/2020 22:20,5.4,38,40
7/7/2020 22:30,5.4,40,40
7/7/2020 22:40,5.3,40,40
7/7/2020 22:50,5.2,40,39
7/7/2020 23:00,5.2,39,40
7/7/2020 23:10,5.1,41,40
7/7/2020 23:20,5.1,40,40
7/7/2020 23:30,5,41,40
7/7/2020 23:40,5,40,40
7/7/2020 23:50,4.9,41,40
7/8/2020 0:00,4.9,40,40
7/8/2020 0:10,4.8,40,40
7/8/2020 0:20,4.7,40,40
7/8/2020 0:30,4.7,40,40
7/8/2020 0:40,4.6,40,40
7/8/2020 0:50,4.6,41,40
7/8/2020 1:00,4.6,40,41
7/8/2020 1:10,4.6,41,40
7/8/2020 1:20,4.5,40,40
7/8/2020 1:30,4.5,39,40
7/8/2020 1:40,4.4,40,40
7/8/2020 1:50,4.4,40,40
7/8/2020 2:00,4.3,41,40
7/8/2020 2:10,4.3,42,40
7/8/2020 2:20,4.3,40,40
7/8/2020 2:30,4.3,40,40
7/8/2020 2:40,4.2,40,41
7/8/2020 2:50,4.2,41,40
7/8/2020 3:00,4.2,41,41
7/8/2020 3:10,4.1,40,40
7/8/2020 3:20,4.1,42,40
7/8/2020 3:30,4.1,40,41
7/8/2020 3:40,4.1,42,41
7/8/2020 3:50,4.1,41,41
7/8/2020 4:00,4.1,41,40
7/8/2020 4:10,4,41,40
7/8/2020 4:20,4,41,40
7/8/2020 4:30,4,40,41
7/8/2020 4:40,4,42,40
7/8/2020 4:50,4,39,41
7/8/2020 5:00,3.9,39,41
7/8/2020 5:10,3.9,42,41
7/8/2020 5:20,3.9,41,41
7/8/2020 5:30,3.9,40,40
7/8/2020 5:40,3.9,41,41
7/8/2020 5:50,3.8,41,41
7/8/2020 6:00,3.8,40,41
7/8/2020 6:10,3.8,42,41
7/8/2020 6:20,3.8,40,41
7/8/2020 6:30,3.8,41,41
7/8/2020 6:40,3.8,40,41
7/8/2020 6:50,3.8,41,41
7/8/2020 7:00,3.9,42,41
7/8/2020 7:10,3.9,40,41
7/8/2020 7:20,3.9,41,41
7/8/2020 7:30,4,41,41
7/8/2020 7:40,4,40,41
7/8/2020 7:50,4.1,40,40
7/8/2020 8:00,4.2,39,40
7/8/2020 8:10,4.3,39,40
7/8/2020 8:20,4.4,40,40
7/8/2020 8:30,4.7,40,40
7/8/2020 8:40,4.9,39,39
7/8/2020 8:50,5,39,39
7/8/2020 9:00,5,39,39
7/8/2020 9:10,5.1,40,39
7/8/2020 9:20,5.2,38,39
7/8/2020 9:30,5.3,38,39
7/8/2020 9:40,5.4,38,39
7/8/2020 9:50,5.5,38,39
7/8/2020 10:00,5.8,39,39
7/8/2020 10:10,5.9,37,39
7/8/2020 10:20,5.9,38,39
7/8/2020 10:30,6,39,39
7/8/2020 10:40,6.1,39,38
7/8/2020 10:50,6.2,39,38
7/8/2020 11:00,6.3,39,38
7/8/2020 11:10,6.6,39,38
7/8/2020 11:20,6.9,38,38
7/8/2020 11:30,7.1,38,38
7/8/2020 11:40,7.4,37,38
7/8/2020 11:50,7.6,37,38
7/8/2020 12:00,9.6,-40,-2
7/8/2020 12:10,10,37,35
7/8/2020 12:20,8.4,33,34
7/8/2020 12:30,8.3,33,34
7/8/2020 12:40,8.3,36,35
7/8/2020 12:50,8.4,36,35
7/8/2020 13:00,8.5,36,35
7/8/2020 13:10,8.7,33,35
7/8/2020 13:20,8.6,34,35
7/8/2020 13:30,8.7,36,35
7/8/2020 13:40,8.8,36,35
7/8/2020 13:50,8.9,34,35
7/8/2020 14:00,9,35,35
7/8/2020 14:10,9,33,35
7/8/2020 14:20,8.9,35,35
7/8/2020 14:30,8.9,35,35
7/8/2020 14:40,8.8,36,35
7/8/2020 14:50,8.6,36,36
7/8/2020 15:00,8.6,34,35
7/8/2020 15:10,8.6,35,35
7/8/2020 15:20,8.4,34,35
7/8/2020 15:30,8.4,36,35
7/8/2020 15:40,8.3,36,35
7/8/2020 15:50,8.2,34,35
7/8/2020 16:00,8,35,35
7/8/2020 16:10,7.9,35,35
7/8/2020 16:20,7.8,35,36
7/8/2020 16:30,7.9,36,35
7/8/2020 16:40,7.7,35,35
7/8/2020 16:50,7.6,35,35
7/8/2020 17:00,7.5,34,36
7/8/2020 17:10,7.4,36,35
7/8/2020 17:20,7.4,36,35
7/8/2020 17:30,7.4,36,35
7/8/2020 17:40,7.3,36,36
7/8/2020 17:50,7.2,35,36
7/8/2020 18:00,7,36,36
7/8/2020 18:10,7,35,35
7/8/2020 18:20,6.9,36,36
7/8/2020 18:30,6.9,35,36
7/8/2020 18:40,7,37,35
7/8/2020 18:50,6.9,35,36
7/8/2020 19:00,6.8,35,36
7/8/2020 19:10,6.7,36,36
7/8/2020 19:20,6.6,36,36
7/8/2020 19:30,6.5,36,36
7/8/2020 19:40,6.5,36,36
7/8/2020 19:50,6.4,36,36
7/8/2020 20:00,6.4,37,36
7/8/2020 20:10,6.3,37,36
7/8/2020 20:20,6.3,36,36
7/8/2020 20:30,6.2,37,36
7/8/2020 20:40,6.1,37,37
7/8/2020 20:50,6.1,36,36
7/8/2020 21:00,6,36,36
7/8/2020 21:10,5.9,37,37
7/8/2020 21:20,5.9,38,37
7/8/2020 21:30,5.8,36,36
7/8/2020 21:40,5.8,37,36
7/8/2020 21:50,5.7,37,37
7/8/2020 22:00,5.6,37,37
7/8/2020 22:10,5.6,37,37
7/8/2020 22:20,5.5,36,37
7/8/2020 22:30,5.4,36,36
7/8/2020 22:40,5.4,35,36
7/8/2020 22:50,5.3,37,37
7/8/2020 23:00,5.3,37,36
7/8/2020 23:10,5.2,36,37
7/8/2020 23:20,5.2,37,37
7/8/2020 23:30,5.1,35,37
7/8/2020 23:40,5.1,38,37
7/8/2020 23:50,5.1,36,37
7/9/2020 0:00,5,37,37
7/9/2020 0:10,5,38,37
7/9/2020 0:20,5,38,37
7/9/2020 0:30,5,37,37
7/9/2020 0:40,5,36,37
7/9/2020 0:50,4.9,38,37
7/9/2020 1:00,4.9,38,37
7/9/2020 1:10,4.9,37,37
7/9/2020 1:20,4.8,36,37
7/9/2020 1:30,4.8,38,37
7/9/2020 1:40,4.8,38,37
7/9/2020 1:50,4.8,38,37
7/9/2020 2:00,4.7,37,37
7/9/2020 2:10,4.7,38,37
7/9/2020 2:20,4.7,37,37
7/9/2020 2:30,4.7,37,37
7/9/2020 2:40,4.6,37,37
7/9/2020 2:50,4.6,38,37
7/9/2020 3:00,4.6,38,37
7/9/2020 3:10,4.6,37,37
7/9/2020 3:20,4.5,37,37
7/9/2020 3:30,4.5,37,37
7/9/2020 3:40,4.5,38,38
7/9/2020 3:50,4.4,37,37
7/9/2020 4:00,4.4,38,37
7/9/2020 4:10,4.3,38,37
7/9/2020 4:20,4.3,37,38
7/9/2020 4:30,4.3,39,37
7/9/2020 4:40,4.3,38,37
7/9/2020 4:50,4.2,36,37
7/9/2020 5:00,4.2,37,37
7/9/2020 5:10,4.2,36,37
7/9/2020 5:20,4.1,38,37
7/9/2020 5:30,4.1,38,37
7/9/2020 5:40,4.1,38,37
7/9/2020 5:50,4,37,37
7/9/2020 6:00,4,37,37
7/9/2020 6:10,4,37,37
7/9/2020 6:20,4,38,37
7/9/2020 6:30,4,38,38
7/9/2020 6:40,4,38,37
7/9/2020 6:50,4,38,37
7/9/2020 7:00,4,37,37
7/9/2020 7:10,4,38,37
7/9/2020 7:20,4.1,37,37
7/9/2020 7:30,4.1,37,37
7/9/2020 7:40,4.2,37,37
7/9/2020 7:50,4.2,38,37
7/9/2020 8:00,4.3,38,37
7/9/2020 8:10,4.4,38,37
7/9/2020 8:20,4.6,37,37
7/9/2020 8:30,4.8,37,37
7/9/2020 8:40,5.1,37,36
7/9/2020 8:50,5.3,37,36
7/9/2020 9:00,5.3,36,36
7/9/2020 9:10,5.3,37,36
7/9/2020 9:20,5.4,37,36
7/9/2020 9:30,5.5,37,37
7/9/2020 9:40,5.5,36,36
7/9/2020 9:50,5.5,36,36
7/9/2020 10:00,5.8,36,36
7/9/2020 10:10,6,37,36
7/9/2020 10:20,6.1,36,36
7/9/2020 10:30,6.4,36,36
7/9/2020 10:40,6.4,37,36
7/9/2020 10:50,6.5,36,36
7/9/2020 11:00,6.6,35,35
7/9/2020 11:10,6.8,35,36
7/9/2020 11:20,7.1,35,35
7/9/2020 11:30,7.3,36,35
7/9/2020 11:40,7.2,35,35
7/9/2020 11:50,7.4,36,35
7/9/2020 12:00,7.5,36,35
7/9/2020 12:10,7.8,35,35
7/9/2020 12:20,7.7,35,35
7/9/2020 12:30,7.8,35,35
7/9/2020 12:40,7.9,34,35
7/9/2020 12:50,8,34,35
7/9/2020 13:00,8.1,34,34
7/9/2020 13:10,8,34,35
7/9/2020 13:20,8.3,34,35
7/9/2020 13:30,8.5,35,35
7/9/2020 13:40,8.6,35,35
7/9/2020 13:50,8.8,35,35
7/9/2020 14:00,8.7,34,34
7/9/2020 14:10,8.7,34,34
7/9/2020 14:20,8.7,34,34
7/9/2020 14:30,8.7,33,34
7/9/2020 14:40,8.7,35,34
7/9/2020 14:50,8.7,33,34
7/9/2020 15:00,8.7,34,34
7/9/2020 15:10,8.6,34,34
7/9/2020 15:20,8.4,34,33
7/9/2020 15:30,8.2,33,34
7/9/2020 15:40,8.1,33,34
7/9/2020 15:50,8.2,32,33
7/9/2020 16:00,8.1,34,34
7/9/2020 16:10,7.9,34,34
7/9/2020 16:20,7.8,34,34
7/9/2020 16:30,7.9,34,34
7/9/2020 16:40,7.8,34,34
7/9/2020 16:50,7.7,34,34
7/9/2020 17:00,7.6,35,34
7/9/2020 17:10,7.5,35,34
7/9/2020 17:20,7.4,34,34
7/9/2020 17:30,7.4,34,34
7/9/2020 17:40,7.3,34,34
7/9/2020 17:50,7.2,34,34
7/9/2020 18:00,7.1,33,33
7/9/2020 18:10,7,35,34
7/9/2020 18:20,6.9,35,34
7/9/2020 18:30,6.8,33,34
7/9/2020 18:40,6.8,34,34
7/9/2020 18:50,6.7,34,34
7/9/2020 19:00,6.7,34,34
7/9/2020 19:10,6.6,33,34
7/9/2020 19:20,6.5,34,35
7/9/2020 19:30,6.5,34,34
7/9/2020 19:40,6.5,33,34
7/9/2020 19:50,6.4,34,34
7/9/2020 20:00,6.3,33,34
7/9/2020 20:10,6.3,35,34
7/9/2020 20:20,6.2,36,35
7/9/2020 20:30,6.1,34,34
7/9/2020 20:40,6,34,34
7/9/2020 20:50,6,34,35
7/9/2020 21:00,5.9,35,34
7/9/2020 21:10,5.9,35,35
7/9/2020 21:20,5.8,36,35
7/9/2020 21:30,5.7,35,35
7/9/2020 21:40,5.6,35,35
7/9/2020 21:50,5.6,35,35
7/9/2020 22:00,5.5,34,35
7/9/2020 22:10,5.4,35,35
7/9/2020 22:20,5.4,35,35
7/9/2020 22:30,5.3,35,35
7/9/2020 22:40,5.3,35,35
7/9/2020 22:50,5.2,34,35
7/9/2020 23:00,5.2,35,35
7/9/2020 23:10,5.1,37,35
7/9/2020 23:20,5.1,35,35
7/9/2020 23:30,5,36,36
7/9/2020 23:40,5,34,35
7/9/2020 23:50,5,36,35
7/10/2020 0:00,4.9,36,35
7/10/2020 0:10,4.9,35,35
7/10/2020 0:20,4.8,36,35
7/10/2020 0:30,4.8,36,35
7/10/2020 0:40,4.7,36,36
7/10/2020 0:50,4.7,35,35
7/10/2020 1:00,4.6,36,35
7/10/2020 1:10,4.6,35,35
7/10/2020 1:20,4.6,35,35
7/10/2020 1:30,4.5,35,35
7/10/2020 1:40,4.5,34,35
7/10/2020 1:50,4.5,36,35
7/10/2020 2:00,4.4,33,35
7/10/2020 2:10,4.4,35,35
7/10/2020 2:20,4.3,36,35
7/10/2020 2:30,4.3,35,35
7/10/2020 2:40,4.2,35,35
7/10/2020 2:50,4.2,35,35
7/10/2020 3:00,4.2,36,35
7/10/2020 3:10,4.1,34,35
7/10/2020 3:20,4.1,34,35
7/10/2020 3:30,4.1,35,35
7/10/2020 3:40,4.1,35,35
7/10/2020 3:50,4,36,35
7/10/2020 4:00,4,35,35
7/10/2020 4:10,4,35,35
7/10/2020 4:20,4,36,35
7/10/2020 4:30,4,35,35
7/10/2020 4:40,4,36,35
7/10/2020 4:50,3.9,36,35
7/10/2020 5:00,3.9,36,35
7/10/2020 5:10,3.9,35,35
7/10/2020 5:20,3.9,35,35
7/10/2020 5:30,3.8,36,35
7/10/2020 5:40,3.8,35,36
7/10/2020 5:50,3.8,34,35
7/10/2020 6:00,3.8,35,35
7/10/2020 6:10,3.8,36,35
7/10/2020 6:20,3.8,35,35
7/10/2020 6:30,3.8,35,35
7/10/2020 6:40,3.8,35,35
7/10/2020 6:50,3.8,35,35
7/10/2020 7:00,3.8,35,35
7/10/2020 7:10,3.8,35,35
7/10/2020 7:20,3.9,35,35
7/10/2020 7:30,3.9,35,35
7/10/2020 7:40,4,35,35
7/10/2020 7:50,4,35,35
7/10/2020 8:00,4.1,35,35
7/10/2020 8:10,4.3,34,35
7/10/2020 8:20,4.4,36,35
7/10/2020 8:30,4.7,34,35
7/10/2020 8:40,4.8,35,34
7/10/2020 8:50,4.9,35,34
7/10/2020 9:00,5,35,34
7/10/2020 9:10,5.1,34,34
7/10/2020 9:20,5.2,35,34
7/10/2020 9:30,5.3,35,34
7/10/2020 9:40,5.6,34,34
7/10/2020 9:50,5.8,33,34
7/10/2020 10:00,5.9,35,35
7/10/2020 10:10,6.1,34,34
7/10/2020 10:20,6.1,34,34
7/10/2020 10:30,6.2,34,34
7/10/2020 10:40,6.3,35,34
7/10/2020 10:50,6.4,34,34
7/10/2020 11:00,6.5,34,34
7/10/2020 11:10,6.8,34,33
7/10/2020 11:20,7.3,32,33
7/10/2020 11:30,7.6,33,33
7/10/2020 11:40,7.8,33,33
7/10/2020 11:50,8.1,32,33
7/10/2020 12:00,8.2,32,32
7/10/2020 12:10,8.2,34,33
7/10/2020 12:20,8.3,31,32
7/10/2020 12:30,8.4,32,33
7/10/2020 12:40,8.5,32,32
7/10/2020 12:50,8.6,32,32
7/10/2020 13:00,8.8,31,32
7/10/2020 13:10,8.9,31,32
7/10/2020 13:20,8.8,32,32
7/10/2020 13:30,9,32,32
7/10/2020 13:40,9.1,32,32
7/10/2020 13:50,9.1,31,32
7/10/2020 14:00,9.2,32,32
7/10/2020 14:10,9.2,33,32
7/10/2020 14:20,9.2,32,31
7/10/2020 14:30,9.2,31,32
7/10/2020 14:40,9.2,32,32
7/10/2020 14:50,9.2,31,32
7/10/2020 15:00,9.2,31,31
7/10/2020 15:10,9.1,31,32
7/10/2020 15:20,9,33,32
7/10/2020 15:30,8.9,32,32
7/10/2020 15:40,8.7,33,32
7/10/2020 15:50,8.6,32,32
7/10/2020 16:00,8.5,31,32
7/10/2020 16:10,8.4,31,32
7/10/2020 16:20,8.3,31,31
7/10/2020 16:30,8.2,31,32
7/10/2020 16:40,8.1,33,32
7/10/2020 16:50,8.1,31,32
7/10/2020 17:00,8,33,32
7/10/2020 17:10,7.8,31,32
7/10/2020 17:20,7.8,32,32
7/10/2020 17:30,7.7,32,32
7/10/2020 17:40,7.6,33,32
7/10/2020 17:50,7.5,33,32
7/10/2020 18:00,7.4,33,32
7/10/2020 18:10,7.3,33,32
7/10/2020 18:20,7.3,32,32
7/10/2020 18:30,7.2,33,32
7/10/2020 18:40,7.2,32,32
7/10/2020 18:50,7.1,31,32
7/10/2020 19:00,7.1,32,32
