date,time,voltage,co2_ppm,formatted_datetime
9/5/2021,9:10:00 AM,34.595,115.3166667,09/05/2021 09:10
9/5/2021,9:20:00 AM,37.215,124.05,09/05/2021 09:20
9/5/2021,9:30:00 AM,39.825,132.75,09/05/2021 09:30
9/5/2021,9:40:00 AM,39.885,132.95,09/05/2021 09:40
9/5/2021,9:50:00 AM,42.25,140.8333333,09/05/2021 09:50
9/5/2021,10:00:00 AM,42.89,142.9666667,09/05/2021 10:00
9/5/2021,10:10:00 AM,43.325,144.4166667,09/05/2021 10:10
9/5/2021,10:20:00 AM,47.535,158.45,09/05/2021 10:20
9/5/2021,10:30:00 AM,49.77,165.9,09/05/2021 10:30
9/5/2021,10:40:00 AM,49.24,164.1333333,09/05/2021 10:40
9/5/2021,10:50:00 AM,52.155,173.85,09/05/2021 10:50
9/5/2021,11:00:00 AM,54.855,182.85,09/05/2021 11:00
9/5/2021,11:10:00 AM,53.62,178.7333333,09/05/2021 11:10
9/5/2021,11:20:00 AM,56.77,189.2333333,09/05/2021 11:20
9/5/2021,11:30:00 AM,59.86,199.5333333,09/05/2021 11:30
9/5/2021,11:40:00 AM,59.475,198.25,09/05/2021 11:40
9/5/2021,11:50:00 AM,59.15,197.1666667,09/05/2021 11:50
9/5/2021,12:00:00 PM,62.315,207.7166667,09/05/2021 12:00
9/5/2021,12:10:00 PM,60.915,203.05,09/05/2021 12:10
9/5/2021,12:20:00 PM,60.115,200.3833333,09/05/2021 12:20
9/5/2021,12:30:00 PM,60.395,201.3166667,09/05/2021 12:30
9/5/2021,12:40:00 PM,60.26,200.8666667,09/05/2021 12:40
9/5/2021,12:50:00 PM,59.835,199.45,09/05/2021 12:50
9/5/2021,1:00:00 PM,62.57,208.5666667,09/05/2021 13:00
9/5/2021,1:10:00 PM,63.905,213.0166667,09/05/2021 13:10
9/5/2021,1:20:00 PM,62.935,209.7833333,09/05/2021 13:20
9/5/2021,1:30:00 PM,62.635,208.7833333,09/05/2021 13:30
9/5/2021,1:40:00 PM,67.21,224.0333333,09/05/2021 13:40
9/5/2021,1:50:00 PM,64.79,215.9666667,09/05/2021 13:50
9/5/2021,2:00:00 PM,64.81,216.0333333,09/05/2021 14:00
9/5/2021,2:10:00 PM,63.89,212.9666667,09/05/2021 14:10
9/5/2021,2:20:00 PM,67.83,226.1,09/05/2021 14:20
9/5/2021,2:30:00 PM,66.865,222.8833333,09/05/2021 14:30
9/5/2021,2:40:00 PM,66.665,222.2166667,09/05/2021 14:40
9/5/2021,2:50:00 PM,65.8,219.3333333,09/05/2021 14:50
9/5/2021,3:00:00 PM,65.4,218,09/05/2021 15:00
9/5/2021,3:10:00 PM,63.755,212.5166667,09/05/2021 15:10
9/5/2021,3:20:00 PM,64.795,215.9833333,09/05/2021 15:20
9/5/2021,3:30:00 PM,67.79,225.9666667,09/05/2021 15:30
9/5/2021,3:40:00 PM,65.27,217.5666667,09/05/2021 15:40
9/5/2021,3:50:00 PM,64.305,214.35,09/05/2021 15:50
9/5/2021,4:00:00 PM,66.595,221.9833333,09/05/2021 16:00
9/5/2021,4:10:00 PM,65.405,218.0166667,09/05/2021 16:10
9/5/2021,4:20:00 PM,61.37,204.5666667,09/05/2021 16:20
9/5/2021,4:30:00 PM,62.655,208.85,09/05/2021 16:30
9/5/2021,4:40:00 PM,62.795,209.3166667,09/05/2021 16:40
9/5/2021,4:50:00 PM,62.9,209.6666667,09/05/2021 16:50
9/5/2021,5:00:00 PM,60.135,200.45,09/05/2021 17:00
9/5/2021,5:10:00 PM,60.31,201.0333333,09/05/2021 17:10
9/5/2021,5:20:00 PM,61.495,204.9833333,09/05/2021 17:20
9/5/2021,5:30:00 PM,56.785,189.2833333,09/05/2021 17:30
9/5/2021,5:40:00 PM,57.61,192.0333333,09/05/2021 17:40
9/5/2021,5:50:00 PM,60.725,202.4166667,09/05/2021 17:50
9/5/2021,6:00:00 PM,58.02,193.4,09/05/2021 18:00
9/5/2021,6:10:00 PM,56.01,186.7,09/05/2021 18:10
9/5/2021,6:20:00 PM,57.815,192.7166667,09/05/2021 18:20
9/5/2021,6:30:00 PM,60.345,201.15,09/05/2021 18:30
9/5/2021,6:40:00 PM,60.94,203.1333333,09/05/2021 18:40
9/5/2021,6:50:00 PM,57.755,192.5166667,09/05/2021 18:50
9/5/2021,7:00:00 PM,54.995,183.3166667,09/05/2021 19:00
9/5/2021,7:10:00 PM,53.24,177.4666667,09/05/2021 19:10
9/5/2021,7:20:00 PM,52.98,176.6,09/05/2021 19:20
9/5/2021,7:30:00 PM,53.62,178.7333333,09/05/2021 19:30
9/5/2021,7:40:00 PM,51.405,171.35,09/05/2021 19:40
9/5/2021,7:50:00 PM,51.555,171.85,09/05/2021 19:50
9/5/2021,8:00:00 PM,50.325,167.75,09/05/2021 20:00
9/5/2021,8:10:00 PM,51.02,170.0666667,09/05/2021 20:10
9/5/2021,8:20:00 PM,50.265,167.55,09/05/2021 20:20
9/5/2021,8:30:00 PM,47.465,158.2166667,09/05/2021 20:30
9/5/2021,8:40:00 PM,47.39,157.9666667,09/05/2021 20:40
9/5/2021,8:50:00 PM,47.175,157.25,09/05/2021 20:50
9/5/2021,9:00:00 PM,45.74,152.4666667,09/05/2021 21:00
9/5/2021,9:10:00 PM,46.625,155.4166667,09/05/2021 21:10
9/5/2021,9:20:00 PM,46.86,156.2,09/05/2021 21:20
9/5/2021,9:30:00 PM,44.925,149.75,09/05/2021 21:30
9/5/2021,9:40:00 PM,43.535,145.1166667,09/05/2021 21:40
9/5/2021,9:50:00 PM,43.265,144.2166667,09/05/2021 21:50
9/5/2021,10:00:00 PM,44.48,148.2666667,09/05/2021 22:00
9/5/2021,10:10:00 PM,43.51,145.0333333,09/05/2021 22:10
9/5/2021,10:20:00 PM,42.98,143.2666667,09/05/2021 22:20
9/5/2021,10:30:00 PM,44.835,149.45,09/05/2021 22:30
9/5/2021,10:40:00 PM,47.265,157.55,09/05/2021 22:40
9/5/2021,10:50:00 PM,46.195,153.9833333,09/05/2021 22:50
9/5/2021,11:00:00 PM,45.18,150.6,09/05/2021 23:00
9/5/2021,11:10:00 PM,42.01,140.0333333,09/05/2021 23:10
9/5/2021,11:20:00 PM,41.895,139.65,09/05/2021 23:20
9/5/2021,11:30:00 PM,45.31,151.0333333,09/05/2021 23:30
9/5/2021,11:40:00 PM,43.295,144.3166667,09/05/2021 23:40
9/5/2021,11:50:00 PM,43.745,145.8166667,09/05/2021 23:50
9/6/2021,12:00:00 AM,42.67,142.2333333,09/06/2021 00:00
9/6/2021,12:10:00 AM,42.575,141.9166667,09/06/2021 00:10
9/6/2021,12:20:00 AM,40.295,134.3166667,09/06/2021 00:20
9/6/2021,12:30:00 AM,43.19,143.9666667,09/06/2021 00:30
9/6/2021,12:40:00 AM,42.685,142.2833333,09/06/2021 00:40
9/6/2021,12:50:00 AM,42.77,142.5666667,09/06/2021 00:50
9/6/2021,1:00:00 AM,42.72,142.4,09/06/2021 01:00
9/6/2021,1:10:00 AM,44.855,149.5166667,09/06/2021 01:10
9/6/2021,1:20:00 AM,47.03,156.7666667,09/06/2021 01:20
9/6/2021,1:30:00 AM,44.865,149.55,09/06/2021 01:30
9/6/2021,1:40:00 AM,45.125,150.4166667,09/06/2021 01:40
9/6/2021,1:50:00 AM,47.46,158.2,09/06/2021 01:50
9/6/2021,2:00:00 AM,44.785,149.2833333,09/06/2021 02:00
9/6/2021,2:10:00 AM,44.015,146.7166667,09/06/2021 02:10
9/6/2021,2:20:00 AM,43.18,143.9333333,09/06/2021 02:20
9/6/2021,2:30:00 AM,42.42,141.4,09/06/2021 02:30
9/6/2021,2:40:00 AM,44.86,149.5333333,09/06/2021 02:40
9/6/2021,2:50:00 AM,42.67,142.2333333,09/06/2021 02:50
9/6/2021,3:00:00 AM,45.425,151.4166667,09/06/2021 03:00
9/6/2021,3:10:00 AM,45.985,153.2833333,09/06/2021 03:10
9/6/2021,3:20:00 AM,45.98,153.2666667,09/06/2021 03:20
9/6/2021,3:30:00 AM,45.485,151.6166667,09/06/2021 03:30
9/6/2021,3:40:00 AM,45.875,152.9166667,09/06/2021 03:40
9/6/2021,3:50:00 AM,45.325,151.0833333,09/06/2021 03:50
9/6/2021,4:00:00 AM,45.545,151.8166667,09/06/2021 04:00
9/6/2021,4:10:00 AM,46.605,155.35,09/06/2021 04:10
9/6/2021,4:20:00 AM,47.68,158.9333333,09/06/2021 04:20
9/6/2021,4:30:00 AM,46.2,154,09/06/2021 04:30
9/6/2021,4:40:00 AM,46.945,156.4833333,09/06/2021 04:40
9/6/2021,4:50:00 AM,46.94,156.4666667,09/06/2021 04:50
9/6/2021,5:00:00 AM,47.4,158,09/06/2021 05:00
9/6/2021,5:10:00 AM,47.115,157.05,09/06/2021 05:10
9/6/2021,5:20:00 AM,45.835,152.7833333,09/06/2021 05:20
9/6/2021,5:30:00 AM,42.96,143.2,09/06/2021 05:30
9/6/2021,5:40:00 AM,45.05,150.1666667,09/06/2021 05:40
9/6/2021,5:50:00 AM,46.615,155.3833333,09/06/2021 05:50
9/6/2021,6:00:00 AM,46.78,155.9333333,09/06/2021 06:00
9/6/2021,6:10:00 AM,44.87,149.5666667,09/06/2021 06:10
9/6/2021,6:20:00 AM,44.19,147.3,09/06/2021 06:20
9/6/2021,6:30:00 AM,45.19,150.6333333,09/06/2021 06:30
9/6/2021,6:40:00 AM,45.45,151.5,09/06/2021 06:40
9/6/2021,6:50:00 AM,42.56,141.8666667,09/06/2021 06:50
9/6/2021,7:00:00 AM,47.32,157.7333333,09/06/2021 07:00
9/6/2021,7:10:00 AM,43.59,145.3,09/06/2021 07:10
9/6/2021,7:20:00 AM,44.82,149.4,09/06/2021 07:20
9/6/2021,7:30:00 AM,40.25,134.1666667,09/06/2021 07:30
9/6/2021,7:40:00 AM,45.04,150.1333333,09/06/2021 07:40
9/6/2021,7:50:00 AM,40.24,134.1333333,09/06/2021 07:50
9/6/2021,8:00:00 AM,40.36,134.5333333,09/06/2021 08:00
9/6/2021,8:10:00 AM,38.08,126.9333333,09/06/2021 08:10
9/6/2021,8:20:00 AM,36.445,121.4833333,09/06/2021 08:20
9/6/2021,8:30:00 AM,33.95,113.1666667,09/06/2021 08:30
9/6/2021,8:40:00 AM,39.765,132.55,09/06/2021 08:40
9/6/2021,8:50:00 AM,35.475,118.25,09/06/2021 08:50
9/6/2021,9:00:00 AM,32.225,107.4166667,09/06/2021 09:00
9/6/2021,9:10:00 AM,30.36,101.2,09/06/2021 09:10
9/6/2021,9:20:00 AM,35.06,116.8666667,09/06/2021 09:20
9/6/2021,9:30:00 AM,37.025,123.4166667,09/06/2021 09:30
9/6/2021,9:40:00 AM,34.73,115.7666667,09/06/2021 09:40
9/6/2021,9:50:00 AM,33.96,113.2,09/06/2021 09:50
9/6/2021,10:00:00 AM,33.305,111.0166667,09/06/2021 10:00
9/6/2021,10:10:00 AM,36.185,120.6166667,09/06/2021 10:10
9/6/2021,10:20:00 AM,40.615,135.3833333,09/06/2021 10:20
9/6/2021,10:30:00 AM,42.26,140.8666667,09/06/2021 10:30
9/6/2021,10:40:00 AM,42.545,141.8166667,09/06/2021 10:40
9/6/2021,10:50:00 AM,42.615,142.05,09/06/2021 10:50
9/6/2021,11:00:00 AM,45.165,150.55,09/06/2021 11:00
9/6/2021,11:10:00 AM,49.88,166.2666667,09/06/2021 11:10
9/6/2021,11:20:00 AM,48.045,160.15,09/06/2021 11:20
9/6/2021,11:30:00 AM,51.02,170.0666667,09/06/2021 11:30
9/6/2021,11:40:00 AM,50.75,169.1666667,09/06/2021 11:40
9/6/2021,11:50:00 AM,54.835,182.7833333,09/06/2021 11:50
9/6/2021,12:00:00 PM,56.14,187.1333333,09/06/2021 12:00
9/6/2021,12:10:00 PM,53.89,179.6333333,09/06/2021 12:10
9/6/2021,12:20:00 PM,55.22,184.0666667,09/06/2021 12:20
9/6/2021,12:30:00 PM,53.695,178.9833333,09/06/2021 12:30
9/6/2021,12:40:00 PM,56.105,187.0166667,09/06/2021 12:40
9/6/2021,12:50:00 PM,55.31,184.3666667,09/06/2021 12:50
9/6/2021,1:00:00 PM,55.52,185.0666667,09/06/2021 13:00
9/6/2021,1:10:00 PM,55.315,184.3833333,09/06/2021 13:10
9/6/2021,1:20:00 PM,58.18,193.9333333,09/06/2021 13:20
9/6/2021,1:30:00 PM,56.73,189.1,09/06/2021 13:30
9/6/2021,1:40:00 PM,55.075,183.5833333,09/06/2021 13:40
9/6/2021,1:50:00 PM,57.775,192.5833333,09/06/2021 13:50
9/6/2021,2:00:00 PM,56.07,186.9,09/06/2021 14:00
9/6/2021,2:10:00 PM,57.475,191.5833333,09/06/2021 14:10
9/6/2021,2:20:00 PM,55.475,184.9166667,09/06/2021 14:20
9/6/2021,2:30:00 PM,57.855,192.85,09/06/2021 14:30
9/6/2021,2:40:00 PM,57.505,191.6833333,09/06/2021 14:40
9/6/2021,2:50:00 PM,55.28,184.2666667,09/06/2021 14:50
9/6/2021,3:00:00 PM,54.16,180.5333333,09/06/2021 15:00
9/6/2021,3:10:00 PM,56.52,188.4,09/06/2021 15:10
9/6/2021,3:20:00 PM,54.09,180.3,09/06/2021 15:20
9/6/2021,3:30:00 PM,53.295,177.65,09/06/2021 15:30
9/6/2021,3:40:00 PM,49.785,165.95,09/06/2021 15:40
9/6/2021,3:50:00 PM,55.45,184.8333333,09/06/2021 15:50
9/6/2021,4:00:00 PM,49.275,164.25,09/06/2021 16:00
9/6/2021,4:10:00 PM,53.02,176.7333333,09/06/2021 16:10
9/6/2021,4:20:00 PM,50.305,167.6833333,09/06/2021 16:20
9/6/2021,4:30:00 PM,45.34,151.1333333,09/06/2021 16:30
9/6/2021,4:40:00 PM,47.77,159.2333333,09/06/2021 16:40
9/6/2021,4:50:00 PM,50.415,168.05,09/06/2021 16:50
9/6/2021,5:00:00 PM,44.725,149.0833333,09/06/2021 17:00
9/6/2021,5:10:00 PM,44.82,149.4,09/06/2021 17:10
9/6/2021,5:20:00 PM,43.07,143.5666667,09/06/2021 17:20
9/6/2021,5:30:00 PM,45.375,151.25,09/06/2021 17:30
9/6/2021,5:40:00 PM,41.84,139.4666667,09/06/2021 17:40
9/6/2021,5:50:00 PM,45.26,150.8666667,09/06/2021 17:50
9/6/2021,6:00:00 PM,45.26,150.8666667,09/06/2021 18:00
9/6/2021,6:10:00 PM,42.98,143.2666667,09/06/2021 18:10
9/6/2021,6:20:00 PM,42.795,142.65,09/06/2021 18:20
9/6/2021,6:30:00 PM,40.99,136.6333333,09/06/2021 18:30
9/6/2021,6:40:00 PM,42.71,142.3666667,09/06/2021 18:40
9/6/2021,6:50:00 PM,45.17,150.5666667,09/06/2021 18:50
9/6/2021,7:00:00 PM,42.5,141.6666667,09/06/2021 19:00
9/6/2021,7:10:00 PM,42.43,141.4333333,09/06/2021 19:10
9/6/2021,7:20:00 PM,47.77,159.2333333,09/06/2021 19:20
9/6/2021,7:30:00 PM,47.37,157.9,09/06/2021 19:30
9/6/2021,7:40:00 PM,45.79,152.6333333,09/06/2021 19:40
9/6/2021,7:50:00 PM,47.79,159.3,09/06/2021 19:50
9/6/2021,8:00:00 PM,45.205,150.6833333,09/06/2021 20:00
9/6/2021,8:10:00 PM,45.105,150.35,09/06/2021 20:10
9/6/2021,8:20:00 PM,46.085,153.6166667,09/06/2021 20:20
9/6/2021,8:30:00 PM,47.275,157.5833333,09/06/2021 20:30
9/6/2021,8:40:00 PM,47.805,159.35,09/06/2021 20:40
9/6/2021,8:50:00 PM,49.58,165.2666667,09/06/2021 20:50
9/6/2021,9:00:00 PM,51.7,172.3333333,09/06/2021 21:00
9/6/2021,9:10:00 PM,48.07,160.2333333,09/06/2021 21:10
9/6/2021,9:20:00 PM,50.29,167.6333333,09/06/2021 21:20
9/6/2021,9:30:00 PM,52.625,175.4166667,09/06/2021 21:30
9/6/2021,9:40:00 PM,52.835,176.1166667,09/06/2021 21:40
9/6/2021,9:50:00 PM,55.085,183.6166667,09/06/2021 21:50
9/6/2021,10:00:00 PM,53.35,177.8333333,09/06/2021 22:00
9/6/2021,10:10:00 PM,50.29,167.6333333,09/06/2021 22:10
9/6/2021,10:20:00 PM,50.165,167.2166667,09/06/2021 22:20
9/6/2021,10:30:00 PM,49.78,165.9333333,09/06/2021 22:30
9/6/2021,10:40:00 PM,50.73,169.1,09/06/2021 22:40
9/6/2021,10:50:00 PM,52.085,173.6166667,09/06/2021 22:50
9/6/2021,11:00:00 PM,53.875,179.5833333,09/06/2021 23:00
9/6/2021,11:10:00 PM,54.595,181.9833333,09/06/2021 23:10
9/6/2021,11:20:00 PM,52.705,175.6833333,09/06/2021 23:20
9/6/2021,11:30:00 PM,53.085,176.95,09/06/2021 23:30
9/6/2021,11:40:00 PM,52.345,174.4833333,09/06/2021 23:40
9/6/2021,11:50:00 PM,55.525,185.0833333,09/06/2021 23:50
9/7/2021,12:00:00 AM,53.965,179.8833333,09/07/2021 00:00
9/7/2021,12:10:00 AM,52.965,176.55,09/07/2021 00:10
9/7/2021,12:20:00 AM,57.415,191.3833333,09/07/2021 00:20
9/7/2021,12:30:00 AM,53.895,179.65,09/07/2021 00:30
9/7/2021,12:40:00 AM,55.935,186.45,09/07/2021 00:40
9/7/2021,12:50:00 AM,54.93,183.1,09/07/2021 00:50
9/7/2021,1:00:00 AM,54.99,183.3,09/07/2021 01:00
9/7/2021,1:10:00 AM,58.305,194.35,09/07/2021 01:10
9/7/2021,1:20:00 AM,55.515,185.05,09/07/2021 01:20
9/7/2021,1:30:00 AM,57.385,191.2833333,09/07/2021 01:30
9/7/2021,1:40:00 AM,57.755,192.5166667,09/07/2021 01:40
9/7/2021,1:50:00 AM,55.495,184.9833333,09/07/2021 01:50
9/7/2021,2:00:00 AM,59.345,197.8166667,09/07/2021 02:00
9/7/2021,2:10:00 AM,55.3,184.3333333,09/07/2021 02:10
9/7/2021,2:20:00 AM,56.92,189.7333333,09/07/2021 02:20
9/7/2021,2:30:00 AM,58.985,196.6166667,09/07/2021 02:30
9/7/2021,2:40:00 AM,55.91,186.3666667,09/07/2021 02:40
9/7/2021,2:50:00 AM,59.105,197.0166667,09/07/2021 02:50
9/7/2021,3:00:00 AM,55.38,184.6,09/07/2021 03:00
9/7/2021,3:10:00 AM,57.585,191.95,09/07/2021 03:10
9/7/2021,3:20:00 AM,59.755,199.1833333,09/07/2021 03:20
9/7/2021,3:30:00 AM,56.2,187.3333333,09/07/2021 03:30
9/7/2021,3:40:00 AM,57.875,192.9166667,09/07/2021 03:40
9/7/2021,3:50:00 AM,57.98,193.2666667,09/07/2021 03:50
9/7/2021,4:00:00 AM,55.97,186.5666667,09/07/2021 04:00
9/7/2021,4:10:00 AM,58.915,196.3833333,09/07/2021 04:10
9/7/2021,4:20:00 AM,57.29,190.9666667,09/07/2021 04:20
9/7/2021,4:30:00 AM,57.7,192.3333333,09/07/2021 04:30
9/7/2021,4:40:00 AM,59.855,199.5166667,09/07/2021 04:40
9/7/2021,4:50:00 AM,55.33,184.4333333,09/07/2021 04:50
9/7/2021,5:00:00 AM,59.485,198.2833333,09/07/2021 05:00
9/7/2021,5:10:00 AM,55.36,184.5333333,09/07/2021 05:10
9/7/2021,5:20:00 AM,62.23,207.4333333,09/07/2021 05:20
9/7/2021,5:30:00 AM,55.91,186.3666667,09/07/2021 05:30
9/7/2021,5:40:00 AM,60.34,201.1333333,09/07/2021 05:40
9/7/2021,5:50:00 AM,57.045,190.15,09/07/2021 05:50
9/7/2021,6:00:00 AM,57.475,191.5833333,09/07/2021 06:00
9/7/2021,6:10:00 AM,57.76,192.5333333,09/07/2021 06:10
9/7/2021,6:20:00 AM,58.025,193.4166667,09/07/2021 06:20
9/7/2021,6:30:00 AM,57.79,192.6333333,09/07/2021 06:30
9/7/2021,6:40:00 AM,57.765,192.55,09/07/2021 06:40
9/7/2021,6:50:00 AM,57.91,193.0333333,09/07/2021 06:50
9/7/2021,7:00:00 AM,57.675,192.25,09/07/2021 07:00
9/7/2021,7:10:00 AM,57.82,192.7333333,09/07/2021 07:10
9/7/2021,7:20:00 AM,55.065,183.55,09/07/2021 07:20
9/7/2021,7:30:00 AM,56.895,189.65,09/07/2021 07:30
9/7/2021,7:40:00 AM,50.24,167.4666667,09/07/2021 07:40
9/7/2021,7:50:00 AM,54.155,180.5166667,09/07/2021 07:50
9/7/2021,8:00:00 AM,50.085,166.95,09/07/2021 08:00
9/7/2021,8:10:00 AM,49.8,166,09/07/2021 08:10
9/7/2021,8:20:00 AM,47.28,157.6,09/07/2021 08:20
9/7/2021,8:30:00 AM,42.765,142.55,09/07/2021 08:30
9/7/2021,8:40:00 AM,46.17,153.9,09/07/2021 08:40
9/7/2021,8:50:00 AM,40.175,133.9166667,09/07/2021 08:50
9/7/2021,9:00:00 AM,40.19,133.9666667,09/07/2021 09:00
9/7/2021,9:10:00 AM,41.645,138.8166667,09/07/2021 09:10
9/7/2021,9:20:00 AM,37.055,123.5166667,09/07/2021 09:20
9/7/2021,9:30:00 AM,39.07,130.2333333,09/07/2021 09:30
9/7/2021,9:40:00 AM,38.73,129.1,09/07/2021 09:40
9/7/2021,9:50:00 AM,34.955,116.5166667,09/07/2021 09:50
9/7/2021,10:00:00 AM,37.91,126.3666667,09/07/2021 10:00
9/7/2021,10:10:00 AM,37.315,124.3833333,09/07/2021 10:10
9/7/2021,10:20:00 AM,35.8,119.3333333,09/07/2021 10:20
9/7/2021,10:30:00 AM,35.58,118.6,09/07/2021 10:30
9/7/2021,10:40:00 AM,36.545,121.8166667,09/07/2021 10:40
9/7/2021,10:50:00 AM,35.745,119.15,09/07/2021 10:50
9/7/2021,11:00:00 AM,38.29,127.6333333,09/07/2021 11:00
9/7/2021,11:10:00 AM,41.775,139.25,09/07/2021 11:10
9/7/2021,11:20:00 AM,42.975,143.25,09/07/2021 11:20
9/7/2021,11:30:00 AM,46.105,153.6833333,09/07/2021 11:30
9/7/2021,11:40:00 AM,46.37,154.5666667,09/07/2021 11:40
9/7/2021,11:50:00 AM,47.79,159.3,09/07/2021 11:50
9/7/2021,12:00:00 PM,47.41,158.0333333,09/07/2021 12:00
9/7/2021,12:10:00 PM,47.63,158.7666667,09/07/2021 12:10
9/7/2021,12:20:00 PM,48.59,161.9666667,09/07/2021 12:20
9/7/2021,12:30:00 PM,50.47,168.2333333,09/07/2021 12:30
9/7/2021,12:40:00 PM,48.025,160.0833333,09/07/2021 12:40
9/7/2021,12:50:00 PM,51.08,170.2666667,09/07/2021 12:50
9/7/2021,1:00:00 PM,53.175,177.25,09/07/2021 13:00
9/7/2021,1:10:00 PM,50.645,168.8166667,09/07/2021 13:10
9/7/2021,1:20:00 PM,53.47,178.2333333,09/07/2021 13:20
9/7/2021,1:30:00 PM,51.92,173.0666667,09/07/2021 13:30
9/7/2021,1:40:00 PM,55.575,185.25,09/07/2021 13:40
9/7/2021,1:50:00 PM,52.365,174.55,09/07/2021 13:50
9/7/2021,2:00:00 PM,55.33,184.4333333,09/07/2021 14:00
9/7/2021,2:10:00 PM,50.69,168.9666667,09/07/2021 14:10
9/7/2021,2:20:00 PM,54.465,181.55,09/07/2021 14:20
9/7/2021,2:30:00 PM,52.33,174.4333333,09/07/2021 14:30
9/7/2021,2:40:00 PM,50.53,168.4333333,09/07/2021 14:40
9/7/2021,2:50:00 PM,50.335,167.7833333,09/07/2021 14:50
9/7/2021,3:00:00 PM,52.905,176.35,09/07/2021 15:00
9/7/2021,3:10:00 PM,52.69,175.6333333,09/07/2021 15:10
9/7/2021,3:20:00 PM,50.73,169.1,09/07/2021 15:20
9/7/2021,3:30:00 PM,50.295,167.65,09/07/2021 15:30
9/7/2021,3:40:00 PM,47.92,159.7333333,09/07/2021 15:40
9/7/2021,3:50:00 PM,52.915,176.3833333,09/07/2021 15:50
9/7/2021,4:00:00 PM,48.855,162.85,09/07/2021 16:00
9/7/2021,4:10:00 PM,48.65,162.1666667,09/07/2021 16:10
9/7/2021,4:20:00 PM,46,153.3333333,09/07/2021 16:20
9/7/2021,4:30:00 PM,48.665,162.2166667,09/07/2021 16:30
9/7/2021,4:40:00 PM,47.795,159.3166667,09/07/2021 16:40
9/7/2021,4:50:00 PM,47.835,159.45,09/07/2021 16:50
9/7/2021,5:00:00 PM,47.94,159.8,09/07/2021 17:00
9/7/2021,5:10:00 PM,45.225,150.75,09/07/2021 17:10
9/7/2021,5:20:00 PM,46.405,154.6833333,09/07/2021 17:20
9/7/2021,5:30:00 PM,46.105,153.6833333,09/07/2021 17:30
9/7/2021,5:40:00 PM,50.28,167.6,09/07/2021 17:40
9/7/2021,5:50:00 PM,45.17,150.5666667,09/07/2021 17:50
9/7/2021,6:00:00 PM,45.165,150.55,09/07/2021 18:00
9/7/2021,6:10:00 PM,46.49,154.9666667,09/07/2021 18:10
9/7/2021,6:20:00 PM,47.84,159.4666667,09/07/2021 18:20
9/7/2021,6:30:00 PM,48.035,160.1166667,09/07/2021 18:30
9/7/2021,6:40:00 PM,44.69,148.9666667,09/07/2021 18:40
9/7/2021,6:50:00 PM,46.755,155.85,09/07/2021 18:50
9/7/2021,7:00:00 PM,47.675,158.9166667,09/07/2021 19:00
9/7/2021,7:10:00 PM,50.46,168.2,09/07/2021 19:10
9/7/2021,7:20:00 PM,47.825,159.4166667,09/07/2021 19:20
9/7/2021,7:30:00 PM,45.285,150.95,09/07/2021 19:30
9/7/2021,7:40:00 PM,47.695,158.9833333,09/07/2021 19:40
9/7/2021,7:50:00 PM,49.24,164.1333333,09/07/2021 19:50
9/7/2021,8:00:00 PM,49.635,165.45,09/07/2021 20:00
9/7/2021,8:10:00 PM,52.37,174.5666667,09/07/2021 20:10
9/7/2021,8:20:00 PM,52.985,176.6166667,09/07/2021 20:20
9/7/2021,8:30:00 PM,48.23,160.7666667,09/07/2021 20:30
9/7/2021,8:40:00 PM,50.395,167.9833333,09/07/2021 20:40
9/7/2021,8:50:00 PM,51.355,171.1833333,09/07/2021 20:50
9/7/2021,9:00:00 PM,50.415,168.05,09/07/2021 21:00
9/7/2021,9:10:00 PM,50.83,169.4333333,09/07/2021 21:10
9/7/2021,9:20:00 PM,50.375,167.9166667,09/07/2021 21:20
9/7/2021,9:30:00 PM,50.44,168.1333333,09/07/2021 21:30
9/7/2021,9:40:00 PM,50.02,166.7333333,09/07/2021 21:40
9/7/2021,9:50:00 PM,52.395,174.65,09/07/2021 21:50
9/7/2021,10:00:00 PM,49.57,165.2333333,09/07/2021 22:00
9/7/2021,10:10:00 PM,48.735,162.45,09/07/2021 22:10
9/7/2021,10:20:00 PM,51.64,172.1333333,09/07/2021 22:20
9/7/2021,10:30:00 PM,53.335,177.7833333,09/07/2021 22:30
9/7/2021,10:40:00 PM,57.115,190.3833333,09/07/2021 22:40
9/7/2021,10:50:00 PM,51.595,171.9833333,09/07/2021 22:50
9/7/2021,11:00:00 PM,51.335,171.1166667,09/07/2021 23:00
9/7/2021,11:10:00 PM,53.98,179.9333333,09/07/2021 23:10
9/7/2021,11:20:00 PM,52.83,176.1,09/07/2021 23:20
9/7/2021,11:30:00 PM,55.01,183.3666667,09/07/2021 23:30
9/7/2021,11:40:00 PM,57.105,190.35,09/07/2021 23:40
9/7/2021,11:50:00 PM,51.03,170.1,09/07/2021 23:50
9/8/2021,12:00:00 AM,52.015,173.3833333,09/08/2021 00:00
9/8/2021,12:10:00 AM,56.095,186.9833333,09/08/2021 00:10
9/8/2021,12:20:00 AM,57.555,191.85,09/08/2021 00:20
9/8/2021,12:30:00 AM,55.785,185.95,09/08/2021 00:30
9/8/2021,12:40:00 AM,54.68,182.2666667,09/08/2021 00:40
9/8/2021,12:50:00 AM,53.02,176.7333333,09/08/2021 00:50
9/8/2021,1:00:00 AM,55.425,184.75,09/08/2021 01:00
