date,time,voltage_mv,co2_ppm
7/24/21,18:20:00,42.58,141.9333333
7/24/21,18:30:00,42,140
7/24/21,18:40:00,41.07,136.9
7/24/21,18:50:00,46.825,156.0833333
7/24/21,19:00:00,47.735,159.1166667
7/24/21,19:10:00,44.73,149.1
7/24/21,19:20:00,41.77,139.2333333
7/24/21,19:30:00,38.19,127.3
7/24/21,19:40:00,38.3,127.6666667
7/24/21,19:50:00,35.525,118.4166667
7/24/21,20:00:00,32.665,108.8833333
7/24/21,20:10:00,33.395,111.3166667
7/24/21,20:20:00,33.125,110.4166667
7/24/21,20:30:00,32.305,107.6833333
7/24/21,20:40:00,32.355,107.85
7/24/21,20:50:00,33.91,113.0333333
7/24/21,21:00:00,35.225,117.4166667
7/24/21,21:10:00,32.54,108.4666667
7/24/21,21:20:00,30.615,102.05
7/24/21,21:30:00,30.335,101.1166667
7/24/21,21:40:00,22.93,76.43333333
7/24/21,21:50:00,26.435,88.11666667
7/24/21,22:00:00,25.445,84.81666667
7/24/21,22:10:00,23.385,77.95
7/24/21,22:20:00,25.22,84.06666667
7/24/21,22:30:00,24.835,82.78333333
7/24/21,22:40:00,24.67,82.23333333
7/24/21,22:50:00,27.68,92.26666667
7/24/21,23:00:00,23.505,78.35
7/24/21,23:10:00,28.185,93.95
7/24/21,23:20:00,23.535,78.45
7/24/21,23:30:00,30.025,100.0833333
7/24/21,23:40:00,25.64,85.46666667
7/24/21,23:50:00,23.325,77.75
7/25/21,0:00:00,27.97,93.23333333
7/25/21,0:10:00,27.705,92.35
7/25/21,0:20:00,25.675,85.58333333
7/25/21,0:30:00,27.855,92.85
7/25/21,0:40:00,29.555,98.51666667
7/25/21,0:50:00,28.54,95.13333333
7/25/21,1:00:00,27.81,92.7
7/25/21,1:10:00,26.725,89.08333333
7/25/21,1:20:00,25.375,84.58333333
7/25/21,1:30:00,30.205,100.6833333
7/25/21,1:40:00,26.09,86.96666667
7/25/21,1:50:00,26.41,88.03333333
7/25/21,2:00:00,25.475,84.91666667
7/25/21,2:10:00,25.64,85.46666667
7/25/21,2:20:00,26.425,88.08333333
7/25/21,2:30:00,28.03,93.43333333
7/25/21,2:40:00,23.055,76.85
7/25/21,2:50:00,26.025,86.75
7/25/21,3:00:00,24.515,81.71666667
7/25/21,3:10:00,28.04,93.46666667
7/25/21,3:20:00,27.43,91.43333333
7/25/21,3:30:00,27.71,92.36666667
7/25/21,3:40:00,27.86,92.86666667
7/25/21,3:50:00,25.56,85.2
7/25/21,4:00:00,27.99,93.3
7/25/21,4:10:00,29.705,99.01666667
7/25/21,4:20:00,29.52,98.4
7/25/21,4:30:00,29.96,99.86666667
7/25/21,4:40:00,29.93,99.76666667
7/25/21,4:50:00,32.64,108.8
7/25/21,5:00:00,29.925,99.75
7/25/21,5:10:00,29.375,97.91666667
7/25/21,5:20:00,30.34,101.1333333
7/25/21,5:30:00,27.895,92.98333333
7/25/21,5:40:00,32.02,106.7333333
7/25/21,5:50:00,29.97,99.9
7/25/21,6:00:00,30.26,100.8666667
7/25/21,6:10:00,25.445,84.81666667
7/25/21,6:20:00,30.29,100.9666667
7/25/21,6:30:00,30.32,101.0666667
7/25/21,6:40:00,29.57,98.56666667
7/25/21,6:50:00,29.285,97.61666667
7/25/21,7:00:00,25.035,83.45
7/25/21,7:10:00,28.135,93.78333333
7/25/21,7:20:00,27.695,92.31666667
7/25/21,7:30:00,27.615,92.05
7/25/21,7:40:00,25.48,84.93333333
7/25/21,7:50:00,22.525,75.08333333
7/25/21,8:00:00,25.585,85.28333333
7/25/21,8:10:00,25.58,85.26666667
7/25/21,8:20:00,24.83,82.76666667
7/25/21,8:30:00,20.19,67.3
7/25/21,8:40:00,19.815,66.05
7/25/21,8:50:00,22.33,74.43333333
7/25/21,9:00:00,26.975,89.91666667
7/25/21,9:10:00,25.525,85.08333333
7/25/21,9:20:00,24.34,81.13333333
7/25/21,9:30:00,24.42,81.4
7/25/21,9:40:00,30.075,100.25
7/25/21,9:50:00,31.72,105.7333333
7/25/21,10:00:00,34.055,113.5166667
7/25/21,10:10:00,32.7,109
7/25/21,10:20:00,35.945,119.8166667
7/25/21,10:30:00,40.4,134.6666667
7/25/21,10:40:00,41.005,136.6833333
7/25/21,10:50:00,40.845,136.15
7/25/21,11:00:00,44.885,149.6166667
7/25/21,11:10:00,42.745,142.4833333
7/25/21,11:20:00,49.37,164.5666667
7/25/21,11:30:00,48.49,161.6333333
7/25/21,11:40:00,50.14,167.1333333
7/25/21,11:50:00,52.63,175.4333333
7/25/21,12:00:00,50.435,168.1166667
7/25/21,12:10:00,52.305,174.35
7/25/21,12:20:00,55.14,183.8
7/25/21,12:30:00,57.535,191.7833333
7/25/21,12:40:00,53.775,179.25
7/25/21,12:50:00,55.89,186.3
7/25/21,13:00:00,55.29,184.3
7/25/21,13:10:00,58.88,196.2666667
7/25/21,13:20:00,57.725,192.4166667
7/25/21,13:30:00,55.465,184.8833333
7/25/21,13:40:00,57.485,191.6166667
7/25/21,13:50:00,57.835,192.7833333
7/25/21,14:00:00,55.615,185.3833333
7/25/21,14:10:00,58.015,193.3833333
7/25/21,14:20:00,57.58,191.9333333
7/25/21,14:30:00,58.095,193.65
7/25/21,14:40:00,58.97,196.5666667
7/25/21,14:50:00,64.93,216.4333333
7/25/21,15:00:00,58.595,195.3166667
7/25/21,15:10:00,58.28,194.2666667
7/25/21,15:20:00,57.665,192.2166667
7/25/21,15:30:00,54.245,180.8166667
7/25/21,15:40:00,57.695,192.3166667
7/25/21,15:50:00,57.845,192.8166667
7/25/21,16:00:00,54.65,182.1666667
7/25/21,16:10:00,56.05,186.8333333
7/25/21,16:20:00,53.15,177.1666667
7/25/21,16:30:00,51.175,170.5833333
7/25/21,16:40:00,52.39,174.6333333
7/25/21,16:50:00,55.225,184.0833333
7/25/21,17:00:00,50.505,168.35
7/25/21,17:10:00,57.835,192.7833333
7/25/21,17:20:00,51.39,171.3
7/25/21,17:30:00,47.865,159.55
7/25/21,17:40:00,48.02,160.0666667
7/25/21,17:50:00,46.035,153.45
7/25/21,18:00:00,47.28,157.6
7/25/21,18:10:00,44.765,149.2166667
7/25/21,18:20:00,41.36,137.8666667
7/25/21,18:30:00,37.045,123.4833333
7/25/21,18:40:00,37.655,125.5166667
7/25/21,18:50:00,35.27,117.5666667
7/25/21,19:00:00,38.865,129.55
7/25/21,19:10:00,35.27,117.5666667
7/25/21,19:20:00,32.62,108.7333333
7/25/21,19:30:00,33.915,113.05
7/25/21,19:40:00,35.15,117.1666667
7/25/21,19:50:00,40.565,135.2166667
7/25/21,20:00:00,38.085,126.95
7/25/21,20:10:00,37.035,123.45
7/25/21,20:20:00,38.39,127.9666667
7/25/21,20:30:00,35.335,117.7833333
7/25/21,20:40:00,38,126.6666667
7/25/21,20:50:00,33.315,111.05
7/25/21,21:00:00,33.48,111.6
7/25/21,21:10:00,32.78,109.2666667
7/25/21,21:20:00,35.265,117.55
7/25/21,21:30:00,38.245,127.4833333
7/25/21,21:40:00,36.665,122.2166667
7/25/21,21:50:00,39.705,132.35
7/25/21,22:00:00,37.53,125.1
7/25/21,22:10:00,35.26,117.5333333
7/25/21,22:20:00,39.915,133.05
7/25/21,22:30:00,36.795,122.65
7/25/21,22:40:00,33.445,111.4833333
7/25/21,22:50:00,33.395,111.3166667
7/25/21,23:00:00,33.72,112.4
7/25/21,23:10:00,35.675,118.9166667
7/25/21,23:20:00,35.57,118.5666667
7/25/21,23:30:00,35.99,119.9666667
7/25/21,23:40:00,38.565,128.55
7/25/21,23:50:00,41.745,139.15
7/26/21,0:00:00,40.115,133.7166667
7/26/21,0:10:00,39.725,132.4166667
7/26/21,0:20:00,40.475,134.9166667
7/26/21,0:30:00,41.945,139.8166667
7/26/21,0:40:00,40.01,133.3666667
7/26/21,0:50:00,43.02,143.4
7/26/21,1:00:00,40.455,134.85
7/26/21,1:10:00,40.285,134.2833333
7/26/21,1:20:00,42.865,142.8833333
7/26/21,1:30:00,43.43,144.7666667
7/26/21,1:40:00,44.595,148.65
7/26/21,1:50:00,44.09,146.9666667
7/26/21,2:00:00,40.555,135.1833333
7/26/21,2:10:00,45.14,150.4666667
7/26/21,2:20:00,45.22,150.7333333
7/26/21,2:30:00,49.165,163.8833333
7/26/21,2:40:00,47.42,158.0666667
7/26/21,2:50:00,46.945,156.4833333
7/26/21,3:00:00,50.2,167.3333333
7/26/21,3:10:00,49.62,165.4
7/26/21,3:20:00,49.74,165.8
7/26/21,3:30:00,49.54,165.1333333
7/26/21,3:40:00,50.31,167.7
7/26/21,3:50:00,47.405,158.0166667
7/26/21,4:00:00,47.735,159.1166667
7/26/21,4:10:00,49.425,164.75
7/26/21,4:20:00,47.635,158.7833333
7/26/21,4:30:00,47.88,159.6
7/26/21,4:40:00,49.08,163.6
7/26/21,4:50:00,46.8,156
7/26/21,5:00:00,47.79,159.3
7/26/21,5:10:00,48.47,161.5666667
7/26/21,5:20:00,47.58,158.6
7/26/21,5:30:00,48.18,160.6
7/26/21,5:40:00,48.395,161.3166667
7/26/21,5:50:00,50.435,168.1166667
7/26/21,6:00:00,47.96,159.8666667
7/26/21,6:10:00,45.56,151.8666667
7/26/21,6:20:00,50.22,167.4
7/26/21,6:30:00,46.725,155.75
7/26/21,6:40:00,50.05,166.8333333
7/26/21,6:50:00,46.49,154.9666667
7/26/21,7:00:00,48.095,160.3166667
7/26/21,7:10:00,45.015,150.05
7/26/21,7:20:00,47.865,159.55
7/26/21,7:30:00,46.91,156.3666667
7/26/21,7:40:00,43.36,144.5333333
7/26/21,7:50:00,45.15,150.5
7/26/21,8:00:00,41.65,138.8333333
7/26/21,8:10:00,40.77,135.9
7/26/21,8:20:00,42.87,142.9
7/26/21,8:30:00,41.605,138.6833333
7/26/21,8:40:00,40.03,133.4333333
7/26/21,8:50:00,38.4,128
7/26/21,9:00:00,37.675,125.5833333
7/26/21,9:10:00,39.455,131.5166667
7/26/21,9:20:00,40.36,134.5333333
7/26/21,9:30:00,38.57,128.5666667
7/26/21,9:40:00,40.545,135.15
7/26/21,9:50:00,43.665,145.55
7/26/21,10:00:00,43.24,144.1333333
7/26/21,10:10:00,46.325,154.4166667
7/26/21,10:20:00,49.865,166.2166667
7/26/21,10:30:00,52.075,173.5833333
7/26/21,10:40:00,52.375,174.5833333
7/26/21,10:50:00,57.215,190.7166667
7/26/21,11:00:00,54.665,182.2166667
7/26/21,11:10:00,59.76,199.2
7/26/21,11:20:00,56.26,187.5333333
7/26/21,11:30:00,60.275,200.9166667
7/26/21,11:40:00,62.785,209.2833333
7/26/21,11:50:00,61.955,206.5166667
7/26/21,12:00:00,65.115,217.05
7/26/21,12:10:00,60.125,200.4166667
7/26/21,12:20:00,63.17,210.5666667
7/26/21,12:30:00,65.295,217.65
7/26/21,12:40:00,62.17,207.2333333
7/26/21,12:50:00,61.17,203.9
7/26/21,13:00:00,67.72,225.7333333
7/26/21,13:10:00,64.595,215.3166667
7/26/21,13:20:00,64.955,216.5166667
7/26/21,13:30:00,62.605,208.6833333
7/26/21,13:40:00,57.87,192.9
7/26/21,13:50:00,63.16,210.5333333
7/26/21,14:00:00,63.02,210.0666667
7/26/21,14:10:00,62.495,208.3166667
7/26/21,14:20:00,61.265,204.2166667
7/26/21,14:30:00,58.365,194.55
7/26/21,14:40:00,62.665,208.8833333
7/26/21,14:50:00,62.685,208.95
7/26/21,15:00:00,60.405,201.35
7/26/21,15:10:00,60.665,202.2166667
7/26/21,15:20:00,60.32,201.0666667
7/26/21,15:30:00,55.78,185.9333333
7/26/21,15:40:00,55.365,184.55
7/26/21,15:50:00,55.38,184.6
7/26/21,16:00:00,56.135,187.1166667
7/26/21,16:10:00,56.47,188.2333333
7/26/21,16:20:00,55.26,184.2
7/26/21,16:30:00,55.47,184.9
7/26/21,16:40:00,55.795,185.9833333
7/26/21,16:50:00,54.23,180.7666667
7/26/21,17:00:00,52.695,175.65
7/26/21,17:10:00,47.08,156.9333333
7/26/21,17:20:00,49.895,166.3166667
7/26/21,17:30:00,48.62,162.0666667
7/26/21,17:40:00,49.355,164.5166667
7/26/21,17:50:00,50.22,167.4
7/26/21,18:00:00,44.91,149.7
7/26/21,18:10:00,46.96,156.5333333
7/26/21,18:20:00,45.225,150.75
7/26/21,18:30:00,45.445,151.4833333
7/26/21,18:40:00,45.425,151.4166667
7/26/21,18:50:00,42.955,143.1833333
7/26/21,19:00:00,45.755,152.5166667
7/26/21,19:10:00,40.465,134.8833333
7/26/21,19:20:00,43.125,143.75
7/26/21,19:30:00,42.425,141.4166667
7/26/21,19:40:00,47.615,158.7166667
7/26/21,19:50:00,43.18,143.9333333
7/26/21,20:00:00,47.18,157.2666667
7/26/21,20:10:00,45.285,150.95
7/26/21,20:20:00,42.875,142.9166667
7/26/21,20:30:00,46.195,153.9833333
7/26/21,20:40:00,47.76,159.2
7/26/21,20:50:00,47.435,158.1166667
7/26/21,21:00:00,48.175,160.5833333
7/26/21,21:10:00,47.645,158.8166667
7/26/21,21:20:00,47.545,158.4833333
7/26/21,21:30:00,47.92,159.7333333
7/26/21,21:40:00,48.185,160.6166667
7/26/21,21:50:00,48.675,162.25
7/26/21,22:00:00,50.205,167.35
7/26/21,22:10:00,55.345,184.4833333
7/26/21,22:20:00,53.06,176.8666667
7/26/21,22:30:00,52.86,176.2
7/26/21,22:40:00,51.665,172.2166667
7/26/21,22:50:00,50.35,167.8333333
7/26/21,23:00:00,54.745,182.4833333
7/26/21,23:10:00,56.91,189.7
7/26/21,23:20:00,56.07,186.9
7/26/21,23:30:00,55.36,184.5333333
7/26/21,23:40:00,52.77,175.9
7/26/21,23:50:00,54.925,183.0833333
7/27/21,0:00:00,60.355,201.1833333
7/27/21,0:10:00,57.945,193.15
7/27/21,0:20:00,57.01,190.0333333
7/27/21,0:30:00,55.185,183.95
7/27/21,0:40:00,58.93,196.4333333
7/27/21,0:50:00,60.55,201.8333333
7/27/21,1:00:00,55.265,184.2166667
7/27/21,1:10:00,57.265,190.8833333
7/27/21,1:20:00,60.53,201.7666667
7/27/21,1:30:00,61.01,203.3666667
7/27/21,1:40:00,62.96,209.8666667
7/27/21,1:50:00,57.94,193.1333333
7/27/21,2:00:00,58.38,194.6
7/27/21,2:10:00,62.315,207.7166667
7/27/21,2:20:00,60.165,200.55
7/27/21,2:30:00,57.695,192.3166667
7/27/21,2:40:00,61.84,206.1333333
7/27/21,2:50:00,58.715,195.7166667
7/27/21,3:00:00,60.095,200.3166667
7/27/21,3:10:00,60.515,201.7166667
7/27/21,3:20:00,65.155,217.1833333
7/27/21,3:30:00,60.96,203.2
7/27/21,3:40:00,60.565,201.8833333
7/27/21,3:50:00,60.645,202.15
7/27/21,4:00:00,58.925,196.4166667
7/27/21,4:10:00,62.76,209.2
7/27/21,4:20:00,62.91,209.7
7/27/21,4:30:00,57.765,192.55
7/27/21,4:40:00,61.86,206.2
7/27/21,4:50:00,58.775,195.9166667
7/27/21,5:00:00,61.565,205.2166667
7/27/21,5:10:00,61.285,204.2833333
7/27/21,5:20:00,58.625,195.4166667
7/27/21,5:30:00,60.035,200.1166667
7/27/21,5:40:00,62.825,209.4166667
7/27/21,5:50:00,59.205,197.35
7/27/21,6:00:00,60.045,200.15
7/27/21,6:10:00,59.755,199.1833333
7/27/21,6:20:00,60.79,202.6333333
7/27/21,6:30:00,58.39,194.6333333
7/27/21,6:40:00,60.1,200.3333333
7/27/21,6:50:00,57.91,193.0333333
7/27/21,7:00:00,57.785,192.6166667
7/27/21,7:10:00,55.255,184.1833333
7/27/21,7:20:00,54.635,182.1166667
7/27/21,7:30:00,55.135,183.7833333
7/27/21,7:40:00,52.72,175.7333333
7/27/21,7:50:00,48.52,161.7333333
7/27/21,8:00:00,52.725,175.75
7/27/21,8:10:00,48.685,162.2833333
7/27/21,8:20:00,52.76,175.8666667
7/27/21,8:30:00,47.36,157.8666667
7/27/21,8:40:00,47.22,157.4
7/27/21,8:50:00,46.355,154.5166667
7/27/21,9:00:00,47.42,158.0666667
7/27/21,9:10:00,44.905,149.6833333
7/27/21,9:20:00,44.565,148.55
7/27/21,9:30:00,44.86,149.5333333
7/27/21,9:40:00,45.105,150.35
7/27/21,9:50:00,48.735,162.45
7/27/21,10:00:00,49.855,166.1833333
7/27/21,10:10:00,49.3,164.3333333
7/27/21,10:20:00,51.395,171.3166667
7/27/21,10:30:00,55.935,186.45
7/27/21,10:40:00,57.69,192.3
7/27/21,10:50:00,57.395,191.3166667
7/27/21,11:00:00,56.635,188.7833333
7/27/21,11:10:00,59.94,199.8
7/27/21,11:20:00,61.15,203.8333333
7/27/21,11:30:00,62.89,209.6333333
7/27/21,11:40:00,60.255,200.85
7/27/21,11:50:00,65.07,216.9
7/27/21,12:00:00,67.485,224.95
7/27/21,12:10:00,65.23,217.4333333
7/27/21,12:20:00,66.52,221.7333333
7/27/21,12:30:00,68.225,227.4166667
7/27/21,12:40:00,69.14,230.4666667
7/27/21,12:50:00,65.42,218.0666667
7/27/21,13:00:00,69.815,232.7166667
7/27/21,13:10:00,65.7,219
7/27/21,13:20:00,65.785,219.2833333
7/27/21,13:30:00,65.395,217.9833333
7/27/21,13:40:00,65.875,219.5833333
7/27/21,13:50:00,63.805,212.6833333
7/27/21,14:00:00,65.21,217.3666667
7/27/21,14:10:00,67.23,224.1
7/27/21,14:20:00,65.72,219.0666667
7/27/21,14:30:00,62.965,209.8833333
7/27/21,14:40:00,67.89,226.3
7/27/21,14:50:00,68.71,229.0333333
7/27/21,15:00:00,65.41,218.0333333
7/27/21,15:10:00,68.07,226.9
7/27/21,15:20:00,67.015,223.3833333
7/27/21,15:30:00,65.665,218.8833333
7/27/21,15:40:00,63.955,213.1833333
7/27/21,15:50:00,64.06,213.5333333
7/27/21,16:00:00,62.145,207.15
7/27/21,16:10:00,62.03,206.7666667
7/27/21,16:20:00,63.01,210.0333333
7/27/21,16:30:00,62.24,207.4666667
7/27/21,16:40:00,60.025,200.0833333
7/27/21,16:50:00,55.465,184.8833333
7/27/21,17:00:00,60.19,200.6333333
7/27/21,17:10:00,55.68,185.6
7/27/21,17:20:00,57.805,192.6833333
7/27/21,17:30:00,56.555,188.5166667
7/27/21,17:40:00,53.135,177.1166667
7/27/21,17:50:00,50.265,167.55
7/27/21,18:00:00,52.52,175.0666667
7/27/21,18:10:00,52.94,176.4666667
7/27/21,18:20:00,55.465,184.8833333
7/27/21,18:30:00,50.69,168.9666667
7/27/21,18:40:00,50.2,167.3333333
7/27/21,18:50:00,48.075,160.25
7/27/21,19:00:00,50.4,168
7/27/21,19:10:00,53.075,176.9166667
7/27/21,19:20:00,50.295,167.65
7/27/21,19:30:00,49.455,164.85
7/27/21,19:40:00,52.89,176.3
7/27/21,19:50:00,49.135,163.7833333
7/27/21,20:00:00,48.895,162.9833333
7/27/21,20:10:00,51.395,171.3166667
7/27/21,20:20:00,50.475,168.25
7/27/21,20:30:00,52.27,174.2333333
7/27/21,20:40:00,53.23,177.4333333
7/27/21,20:50:00,52.84,176.1333333
7/27/21,21:00:00,52.75,175.8333333
7/27/21,21:10:00,50.705,169.0166667
7/27/21,21:20:00,57.91,193.0333333
7/27/21,21:30:00,55.33,184.4333333
7/27/21,21:40:00,55.35,184.5
7/27/21,21:50:00,54.11,180.3666667
7/27/21,22:00:00,56.235,187.45
7/27/21,22:10:00,59.34,197.8
7/27/21,22:20:00,60.44,201.4666667
7/27/21,22:30:00,55.235,184.1166667
7/27/21,22:40:00,58.26,194.2
7/27/21,22:50:00,59.325,197.75
7/27/21,23:00:00,57.815,192.7166667
7/27/21,23:10:00,58.515,195.05
7/27/21,23:20:00,60.645,202.15
7/27/21,23:30:00,58.395,194.65
7/27/21,23:40:00,57.855,192.85
7/27/21,23:50:00,57.985,193.2833333
7/28/21,0:00:00,60.54,201.8
7/28/21,0:10:00,60.34,201.1333333
7/28/21,0:20:00,57.76,192.5333333
7/28/21,0:30:00,55.235,184.1166667
7/28/21,0:40:00,59.775,199.25
7/28/21,0:50:00,57.945,193.15
7/28/21,1:00:00,59.315,197.7166667
7/28/21,1:10:00,58.82,196.0666667
7/28/21,1:20:00,57.54,191.8
7/28/21,1:30:00,55.845,186.15
7/28/21,1:40:00,58.1,193.6666667
7/28/21,1:50:00,63.05,210.1666667
7/28/21,2:00:00,60.25,200.8333333
7/28/21,2:10:00,57.87,192.9
7/28/21,2:20:00,60.27,200.9
7/28/21,2:30:00,61.035,203.45
7/28/21,2:40:00,62.47,208.2333333
7/28/21,2:50:00,60.545,201.8166667
7/28/21,3:00:00,59.535,198.45
7/28/21,3:10:00,58.72,195.7333333
7/28/21,3:20:00,60.31,201.0333333
7/28/21,3:30:00,62.895,209.65
7/28/21,3:40:00,60.125,200.4166667
7/28/21,3:50:00,59.22,197.4
7/28/21,4:00:00,59.825,199.4166667
7/28/21,4:10:00,59.63,198.7666667
7/28/21,4:20:00,58.285,194.2833333
7/28/21,4:30:00,60.49,201.6333333
7/28/21,4:40:00,62.56,208.5333333
7/28/21,4:50:00,61.08,203.6
7/28/21,5:00:00,61.95,206.5
7/28/21,5:10:00,58.91,196.3666667
7/28/21,5:20:00,60.68,202.2666667
7/28/21,5:30:00,61.705,205.6833333
7/28/21,5:40:00,59.555,198.5166667
7/28/21,5:50:00,59.915,199.7166667
7/28/21,6:00:00,62.54,208.4666667
7/28/21,6:10:00,55.33,184.4333333
7/28/21,6:20:00,61.965,206.55
7/28/21,6:30:00,57.895,192.9833333
7/28/21,6:40:00,60.735,202.45
7/28/21,6:50:00,57.905,193.0166667
7/28/21,7:00:00,58.98,196.6
7/28/21,7:10:00,53.43,178.1
7/28/21,7:20:00,56.865,189.55
7/28/21,7:30:00,52.66,175.5333333
7/28/21,7:40:00,52.445,174.8166667
7/28/21,7:50:00,52.84,176.1333333
7/28/21,8:00:00,47.895,159.65
7/28/21,8:10:00,48.165,160.55
7/28/21,8:20:00,49.43,164.7666667
7/28/21,8:30:00,43.285,144.2833333
7/28/21,8:40:00,42.91,143.0333333
7/28/21,8:50:00,45.075,150.25
7/28/21,9:00:00,43.305,144.35
7/28/21,9:10:00,42.89,142.9666667
7/28/21,9:20:00,42.635,142.1166667
7/28/21,9:30:00,42.685,142.2833333
7/28/21,9:40:00,45.1,150.3333333
7/28/21,9:50:00,49.11,163.7
7/28/21,10:00:00,52.075,173.5833333
7/28/21,10:10:00,51.445,171.4833333
7/28/21,10:20:00,54.765,182.55
7/28/21,10:30:00,55.45,184.8333333
7/28/21,10:40:00,57.57,191.9
7/28/21,10:50:00,58.365,194.55
7/28/21,11:00:00,58.97,196.5666667
7/28/21,11:10:00,59.925,199.75
7/28/21,11:20:00,65.2,217.3333333
7/28/21,11:30:00,65.315,217.7166667
7/28/21,11:40:00,63.55,211.8333333
7/28/21,11:50:00,65.04,216.8
7/28/21,12:00:00,66.525,221.75
7/28/21,12:10:00,70.085,233.6166667
7/28/21,12:20:00,67.635,225.45
7/28/21,12:30:00,65.275,217.5833333
7/28/21,12:40:00,70.635,235.45
7/28/21,12:50:00,65.56,218.5333333
7/28/21,13:00:00,70.865,236.2166667
7/28/21,13:10:00,65.625,218.75
7/28/21,13:20:00,69.1,230.3333333
7/28/21,13:30:00,65.52,218.4
7/28/21,13:40:00,65.04,216.8
7/28/21,13:50:00,67.425,224.75
7/28/21,14:00:00,65.37,217.9
7/28/21,14:10:00,65.31,217.7
7/28/21,14:20:00,68.255,227.5166667
7/28/21,14:30:00,67.285,224.2833333
7/28/21,14:40:00,66.665,222.2166667
7/28/21,14:50:00,68.02,226.7333333
7/28/21,15:00:00,65.605,218.6833333
7/28/21,15:10:00,71.535,238.45
7/28/21,15:20:00,69.93,233.1
7/28/21,15:30:00,67.71,225.7
7/28/21,15:40:00,68.315,227.7166667
7/28/21,15:50:00,63.155,210.5166667
7/28/21,16:00:00,62.9,209.6666667
7/28/21,16:10:00,64.71,215.7
7/28/21,16:20:00,58.805,196.0166667
7/28/21,16:30:00,61.415,204.7166667
7/28/21,16:40:00,57.84,192.8
7/28/21,16:50:00,57.93,193.1
7/28/21,17:00:00,56.315,187.7166667
7/28/21,17:10:00,50.6,168.6666667
7/28/21,17:20:00,55.045,183.4833333
7/28/21,17:30:00,52.49,174.9666667
7/28/21,17:40:00,50.385,167.95
7/28/21,17:50:00,49.035,163.45
7/28/21,18:00:00,50.99,169.9666667
7/28/21,18:10:00,51.73,172.4333333
7/28/21,18:20:00,53,176.6666667
7/28/21,18:30:00,48.95,163.1666667
7/28/21,18:40:00,50.19,167.3
7/28/21,18:50:00,55.07,183.5666667
7/28/21,19:00:00,50.66,168.8666667
7/28/21,19:10:00,52.675,175.5833333
7/28/21,19:20:00,53.155,177.1833333
7/28/21,19:30:00,48.865,162.8833333
7/28/21,19:40:00,52.955,176.5166667
7/28/21,19:50:00,50.905,169.6833333
7/28/21,20:00:00,53.425,178.0833333
7/28/21,20:10:00,52.875,176.25
7/28/21,20:20:00,53.315,177.7166667
7/28/21,20:30:00,57.175,190.5833333
7/28/21,20:40:00,56.745,189.15
7/28/21,20:50:00,52.91,176.3666667
7/28/21,21:00:00,57.005,190.0166667
7/28/21,21:10:00,52.91,176.3666667
7/28/21,21:20:00,58.11,193.7
7/28/21,21:30:00,58.08,193.6
7/28/21,21:40:00,57.595,191.9833333
7/28/21,21:50:00,57.295,190.9833333
7/28/21,22:00:00,57.97,193.2333333
7/28/21,22:10:00,57.98,193.2666667
7/28/21,22:20:00,59.165,197.2166667
7/28/21,22:30:00,58.665,195.55
7/28/21,22:40:00,57.975,193.25
7/28/21,22:50:00,58.76,195.8666667
7/28/21,23:00:00,60.37,201.2333333
7/28/21,23:10:00,60.505,201.6833333
7/28/21,23:20:00,59.355,197.85
7/28/21,23:30:00,57.245,190.8166667
7/28/21,23:40:00,59.915,199.7166667
7/28/21,23:50:00,61.11,203.7
7/29/21,0:00:00,62.34,207.8
7/29/21,0:10:00,65.055,216.85
7/29/21,0:20:00,60.595,201.9833333
7/29/21,0:30:00,61.26,204.2
7/29/21,0:40:00,62.93,209.7666667
7/29/21,0:50:00,63.355,211.1833333
7/29/21,1:00:00,55.795,185.9833333
7/29/21,1:10:00,55.315,184.3833333
7/29/21,1:20:00,57.19,190.6333333
7/29/21,1:30:00,52.05,173.5
7/29/21,1:40:00,56.75,189.1666667
7/29/21,1:50:00,53.12,177.0666667
7/29/21,2:00:00,52.51,175.0333333
7/29/21,2:10:00,54.775,182.5833333
7/29/21,2:20:00,55.48,184.9333333
7/29/21,2:30:00,55.325,184.4166667
7/29/21,2:40:00,57.755,192.5166667
7/29/21,2:50:00,60.24,200.8
7/29/21,3:00:00,55.865,186.2166667
7/29/21,3:10:00,62.685,208.95
7/29/21,3:20:00,62.86,209.5333333
7/29/21,3:30:00,59.895,199.65
7/29/21,3:40:00,62.615,208.7166667
7/29/21,3:50:00,60.98,203.2666667
7/29/21,4:00:00,60.585,201.95
7/29/21,4:10:00,62.95,209.8333333
7/29/21,4:20:00,62.935,209.7833333
7/29/21,4:30:00,60.125,200.4166667
7/29/21,4:40:00,61.315,204.3833333
7/29/21,4:50:00,61.02,203.4
7/29/21,5:00:00,61.38,204.6
7/29/21,5:10:00,62.84,209.4666667
7/29/21,5:20:00,63.6,212
7/29/21,5:30:00,63.165,210.55
7/29/21,5:40:00,62.81,209.3666667
7/29/21,5:50:00,61.08,203.6
7/29/21,6:00:00,62.935,209.7833333
7/29/21,6:10:00,63.355,211.1833333
7/29/21,6:20:00,65.425,218.0833333
7/29/21,6:30:00,63.57,211.9
7/29/21,6:40:00,62.57,208.5666667
7/29/21,6:50:00,58.2,194
7/29/21,7:00:00,55.38,184.6
7/29/21,7:10:00,57.275,190.9166667
7/29/21,7:20:00,58.71,195.7
7/29/21,7:30:00,55.57,185.2333333
