datetime,date,time,voltage_v,co2_ppm
2021-07-15 11:20:00 UTC,7/15/2021,11:20:00 AM,0.0995,331.6666667
2021-07-15 11:30:00 UTC,7/15/2021,11:30:00 AM,0.0955,318.3333333
2021-07-15 11:40:00 UTC,7/15/2021,11:40:00 AM,0.0973,324.3333333
2021-07-15 11:50:00 UTC,7/15/2021,11:50:00 AM,0.0959,319.6666667
2021-07-15 12:00:00 UTC,7/15/2021,12:00:00 PM,0.0938,312.6666667
2021-07-15 12:10:00 UTC,7/15/2021,12:10:00 PM,0.0912,304
2021-07-15 12:20:00 UTC,7/15/2021,12:20:00 PM,0.0912,304
2021-07-15 12:30:00 UTC,7/15/2021,12:30:00 PM,0.0917,305.6666667
2021-07-15 12:40:00 UTC,7/15/2021,12:40:00 PM,0.0936,312
2021-07-15 12:50:00 UTC,7/15/2021,12:50:00 PM,0.0919,306.3333333
2021-07-15 13:00:00 UTC,7/15/2021,1:00:00 PM,0.0876,292
2021-07-15 13:10:00 UTC,7/15/2021,1:10:00 PM,0.0888,296
2021-07-15 13:20:00 UTC,7/15/2021,1:20:00 PM,0.0886,295.3333333
2021-07-15 13:30:00 UTC,7/15/2021,1:30:00 PM,0.0904,301.3333333
2021-07-15 13:40:00 UTC,7/15/2021,1:40:00 PM,0.092,306.6666667
2021-07-15 13:50:00 UTC,7/15/2021,1:50:00 PM,0.0908,302.6666667
2021-07-15 14:00:00 UTC,7/15/2021,2:00:00 PM,0.089,296.6666667
2021-07-15 14:10:00 UTC,7/15/2021,2:10:00 PM,0.0886,295.3333333
2021-07-15 14:20:00 UTC,7/15/2021,2:20:00 PM,0.0912,304
2021-07-15 14:30:00 UTC,7/15/2021,2:30:00 PM,0.0918,306
2021-07-15 14:40:00 UTC,7/15/2021,2:40:00 PM,0.0906,302
2021-07-15 14:50:00 UTC,7/15/2021,2:50:00 PM,0.0918,306
2021-07-15 15:00:00 UTC,7/15/2021,3:00:00 PM,0.0906,302
2021-07-15 15:10:00 UTC,7/15/2021,3:10:00 PM,0.0921,307
2021-07-15 15:20:00 UTC,7/15/2021,3:20:00 PM,0.0904,301.3333333
2021-07-15 15:30:00 UTC,7/15/2021,3:30:00 PM,0.0891,297
2021-07-15 15:40:00 UTC,7/15/2021,3:40:00 PM,0.0907,302.3333333
2021-07-15 15:50:00 UTC,7/15/2021,3:50:00 PM,0.0916,305.3333333
2021-07-15 16:00:00 UTC,7/15/2021,4:00:00 PM,0.093,310
2021-07-15 16:10:00 UTC,7/15/2021,4:10:00 PM,0.0938,312.6666667
2021-07-15 16:20:00 UTC,7/15/2021,4:20:00 PM,0.0937,312.3333333
2021-07-15 16:30:00 UTC,7/15/2021,4:30:00 PM,0.0987,329
2021-07-15 16:40:00 UTC,7/15/2021,4:40:00 PM,0.0988,329.3333333
2021-07-15 16:50:00 UTC,7/15/2021,4:50:00 PM,0.0961,320.3333333
2021-07-15 17:00:00 UTC,7/15/2021,5:00:00 PM,0.0988,329.3333333
2021-07-15 17:10:00 UTC,7/15/2021,5:10:00 PM,0.0992,330.6666667
2021-07-15 17:20:00 UTC,7/15/2021,5:20:00 PM,0.0961,320.3333333
2021-07-15 17:30:00 UTC,7/15/2021,5:30:00 PM,0.0987,329
2021-07-15 17:40:00 UTC,7/15/2021,5:40:00 PM,0.1014,338
2021-07-15 17:50:00 UTC,7/15/2021,5:50:00 PM,0.1035,345
2021-07-15 18:00:00 UTC,7/15/2021,6:00:00 PM,0.1037,345.6666667
2021-07-15 18:10:00 UTC,7/15/2021,6:10:00 PM,0.1047,349
2021-07-15 18:20:00 UTC,7/15/2021,6:20:00 PM,0.1038,346
2021-07-15 18:30:00 UTC,7/15/2021,6:30:00 PM,0.1059,353
2021-07-15 18:40:00 UTC,7/15/2021,6:40:00 PM,0.1094,364.6666667
2021-07-15 18:50:00 UTC,7/15/2021,6:50:00 PM,0.108,360
2021-07-15 19:00:00 UTC,7/15/2021,7:00:00 PM,0.1063,354.3333333
2021-07-15 19:10:00 UTC,7/15/2021,7:10:00 PM,0.1092,364
2021-07-15 19:20:00 UTC,7/15/2021,7:20:00 PM,0.1079,359.6666667
2021-07-15 19:30:00 UTC,7/15/2021,7:30:00 PM,0.1064,354.6666667
2021-07-15 19:40:00 UTC,7/15/2021,7:40:00 PM,0.1038,346
2021-07-15 19:50:00 UTC,7/15/2021,7:50:00 PM,0.103,343.3333333
2021-07-15 20:00:00 UTC,7/15/2021,8:00:00 PM,0.1063,354.3333333
2021-07-15 20:10:00 UTC,7/15/2021,8:10:00 PM,0.1093,364.3333333
2021-07-15 20:20:00 UTC,7/15/2021,8:20:00 PM,0.1088,362.6666667
2021-07-15 20:30:00 UTC,7/15/2021,8:30:00 PM,0.1107,369
2021-07-15 20:40:00 UTC,7/15/2021,8:40:00 PM,0.1112,370.6666667
2021-07-15 20:50:00 UTC,7/15/2021,8:50:00 PM,0.1093,364.3333333
2021-07-15 21:00:00 UTC,7/15/2021,9:00:00 PM,0.1088,362.6666667
2021-07-15 21:10:00 UTC,7/15/2021,9:10:00 PM,0.1079,359.6666667
2021-07-15 21:20:00 UTC,7/15/2021,9:20:00 PM,0.1123,374.3333333
2021-07-15 21:30:00 UTC,7/15/2021,9:30:00 PM,0.1104,368
2021-07-15 21:40:00 UTC,7/15/2021,9:40:00 PM,0.112,373.3333333
2021-07-15 21:50:00 UTC,7/15/2021,9:50:00 PM,0.10780000000000001,359.3333333
2021-07-15 22:00:00 UTC,7/15/2021,10:00:00 PM,0.1093,364.3333333
2021-07-15 22:10:00 UTC,7/15/2021,10:10:00 PM,0.108,360
2021-07-15 22:20:00 UTC,7/15/2021,10:20:00 PM,0.1115,371.6666667
2021-07-15 22:30:00 UTC,7/15/2021,10:30:00 PM,0.1088,362.6666667
2021-07-15 22:40:00 UTC,7/15/2021,10:40:00 PM,0.1089,363
2021-07-15 22:50:00 UTC,7/15/2021,10:50:00 PM,0.1111,370.3333333
2021-07-15 23:00:00 UTC,7/15/2021,11:00:00 PM,0.1097,365.6666667
2021-07-15 23:10:00 UTC,7/15/2021,11:10:00 PM,0.1109,369.6666667
2021-07-15 23:20:00 UTC,7/15/2021,11:20:00 PM,0.1088,362.6666667
2021-07-15 23:30:00 UTC,7/15/2021,11:30:00 PM,0.1084,361.3333333
2021-07-15 23:40:00 UTC,7/15/2021,11:40:00 PM,0.109,363.3333333
2021-07-15 23:50:00 UTC,7/15/2021,11:50:00 PM,0.1088,362.6666667
2021-07-16 00:00:00 UTC,7/16/2021,12:00:00 AM,0.1112,370.6666667
2021-07-16 00:10:00 UTC,7/16/2021,12:10:00 AM,0.1088,362.6666667
2021-07-16 00:20:00 UTC,7/16/2021,12:20:00 AM,0.1086,362
2021-07-16 00:30:00 UTC,7/16/2021,12:30:00 AM,0.1114,371.3333333
2021-07-16 00:40:00 UTC,7/16/2021,12:40:00 AM,0.1109,369.6666667
2021-07-16 00:50:00 UTC,7/16/2021,12:50:00 AM,0.1092,364
2021-07-16 01:00:00 UTC,7/16/2021,1:00:00 AM,0.1085,361.6666667
2021-07-16 01:10:00 UTC,7/16/2021,1:10:00 AM,0.1095,365
2021-07-16 01:20:00 UTC,7/16/2021,1:20:00 AM,0.108,360
2021-07-16 01:30:00 UTC,7/16/2021,1:30:00 AM,0.1093,364.3333333
2021-07-16 01:40:00 UTC,7/16/2021,1:40:00 AM,0.1086,362
2021-07-16 01:50:00 UTC,7/16/2021,1:50:00 AM,0.1085,361.6666667
2021-07-16 02:00:00 UTC,7/16/2021,2:00:00 AM,0.1069,356.3333333
2021-07-16 02:10:00 UTC,7/16/2021,2:10:00 AM,0.1087,362.3333333
2021-07-16 02:20:00 UTC,7/16/2021,2:20:00 AM,0.10780000000000001,359.3333333
2021-07-16 02:30:00 UTC,7/16/2021,2:30:00 AM,0.1071,357
2021-07-16 02:40:00 UTC,7/16/2021,2:40:00 AM,0.106,353.3333333
2021-07-16 02:50:00 UTC,7/16/2021,2:50:00 AM,0.1097,365.6666667
2021-07-16 03:00:00 UTC,7/16/2021,3:00:00 AM,0.108,360
2021-07-16 03:10:00 UTC,7/16/2021,3:10:00 AM,0.1095,365
2021-07-16 03:20:00 UTC,7/16/2021,3:20:00 AM,0.1061,353.6666667
2021-07-16 03:30:00 UTC,7/16/2021,3:30:00 AM,0.1037,345.6666667
2021-07-16 03:40:00 UTC,7/16/2021,3:40:00 AM,0.1064,354.6666667
2021-07-16 03:50:00 UTC,7/16/2021,3:50:00 AM,0.106,353.3333333
2021-07-16 04:00:00 UTC,7/16/2021,4:00:00 AM,0.1061,353.6666667
2021-07-16 04:10:00 UTC,7/16/2021,4:10:00 AM,0.1063,354.3333333
2021-07-16 04:20:00 UTC,7/16/2021,4:20:00 AM,0.1027,342.3333333
2021-07-16 04:30:00 UTC,7/16/2021,4:30:00 AM,0.1061,353.6666667
2021-07-16 04:40:00 UTC,7/16/2021,4:40:00 AM,0.107,356.6666667
2021-07-16 04:50:00 UTC,7/16/2021,4:50:00 AM,0.1062,354
2021-07-16 05:00:00 UTC,7/16/2021,5:00:00 AM,0.1059,353
2021-07-16 05:10:00 UTC,7/16/2021,5:10:00 AM,0.1059,353
2021-07-16 05:20:00 UTC,7/16/2021,5:20:00 AM,0.109,363.3333333
2021-07-16 05:30:00 UTC,7/16/2021,5:30:00 AM,0.1062,354
2021-07-16 05:40:00 UTC,7/16/2021,5:40:00 AM,0.1053,351
2021-07-16 05:50:00 UTC,7/16/2021,5:50:00 AM,0.1062,354
2021-07-16 06:00:00 UTC,7/16/2021,6:00:00 AM,0.107,356.6666667
2021-07-16 06:10:00 UTC,7/16/2021,6:10:00 AM,0.1063,354.3333333
2021-07-16 06:20:00 UTC,7/16/2021,6:20:00 AM,0.1055,351.6666667
2021-07-16 06:30:00 UTC,7/16/2021,6:30:00 AM,0.1061,353.6666667
2021-07-16 06:40:00 UTC,7/16/2021,6:40:00 AM,0.1069,356.3333333
2021-07-16 06:50:00 UTC,7/16/2021,6:50:00 AM,0.1068,356
2021-07-16 07:00:00 UTC,7/16/2021,7:00:00 AM,0.1062,354
2021-07-16 07:10:00 UTC,7/16/2021,7:10:00 AM,0.1029,343
2021-07-16 07:20:00 UTC,7/16/2021,7:20:00 AM,0.1035,345
2021-07-16 07:30:00 UTC,7/16/2021,7:30:00 AM,0.1046,348.6666667
2021-07-16 07:40:00 UTC,7/16/2021,7:40:00 AM,0.1038,346
2021-07-16 07:50:00 UTC,7/16/2021,7:50:00 AM,0.1029,343
2021-07-16 08:00:00 UTC,7/16/2021,8:00:00 AM,0.1037,345.6666667
2021-07-16 08:10:00 UTC,7/16/2021,8:10:00 AM,0.1014,338
2021-07-16 08:20:00 UTC,7/16/2021,8:20:00 AM,0.1044,348
2021-07-16 08:30:00 UTC,7/16/2021,8:30:00 AM,0.1037,345.6666667
2021-07-16 08:40:00 UTC,7/16/2021,8:40:00 AM,0.1031,343.6666667
2021-07-16 08:50:00 UTC,7/16/2021,8:50:00 AM,0.1036,345.3333333
2021-07-16 09:00:00 UTC,7/16/2021,9:00:00 AM,0.1021,340.3333333
2021-07-16 09:10:00 UTC,7/16/2021,9:10:00 AM,0.1013,337.6666667
2021-07-16 09:20:00 UTC,7/16/2021,9:20:00 AM,0.1007,335.6666667
2021-07-16 09:30:00 UTC,7/16/2021,9:30:00 AM,0.1003,334.3333333
2021-07-16 09:40:00 UTC,7/16/2021,9:40:00 AM,0.1007,335.6666667
2021-07-16 09:50:00 UTC,7/16/2021,9:50:00 AM,0.1015,338.3333333
2021-07-16 10:00:00 UTC,7/16/2021,10:00:00 AM,0.1038,346
2021-07-16 10:10:00 UTC,7/16/2021,10:10:00 AM,0.1029,343
2021-07-16 10:20:00 UTC,7/16/2021,10:20:00 AM,0.1039,346.3333333
2021-07-16 10:30:00 UTC,7/16/2021,10:30:00 AM,0.1013,337.6666667
2021-07-16 10:40:00 UTC,7/16/2021,10:40:00 AM,0.0982,327.3333333
2021-07-16 10:50:00 UTC,7/16/2021,10:50:00 AM,0.0982,327.3333333
2021-07-16 11:00:00 UTC,7/16/2021,11:00:00 AM,0.0959,319.6666667
2021-07-16 11:10:00 UTC,7/16/2021,11:10:00 AM,0.0961,320.3333333
2021-07-16 11:20:00 UTC,7/16/2021,11:20:00 AM,0.0964,321.3333333
2021-07-16 11:30:00 UTC,7/16/2021,11:30:00 AM,0.0947,315.6666667
2021-07-16 11:40:00 UTC,7/16/2021,11:40:00 AM,0.0959,319.6666667
2021-07-16 11:50:00 UTC,7/16/2021,11:50:00 AM,0.0962,320.6666667
2021-07-16 12:00:00 UTC,7/16/2021,12:00:00 PM,0.0938,312.6666667
2021-07-16 12:10:00 UTC,7/16/2021,12:10:00 PM,0.0934,311.3333333
2021-07-16 12:20:00 UTC,7/16/2021,12:20:00 PM,0.092,306.6666667
2021-07-16 12:30:00 UTC,7/16/2021,12:30:00 PM,0.0909,303
2021-07-16 12:40:00 UTC,7/16/2021,12:40:00 PM,0.0915,305
2021-07-16 12:50:00 UTC,7/16/2021,12:50:00 PM,0.0886,295.3333333
2021-07-16 13:00:00 UTC,7/16/2021,1:00:00 PM,0.0913,304.3333333
2021-07-16 13:10:00 UTC,7/16/2021,1:10:00 PM,0.0912,304
2021-07-16 13:20:00 UTC,7/16/2021,1:20:00 PM,0.0904,301.3333333
2021-07-16 13:30:00 UTC,7/16/2021,1:30:00 PM,0.0913,304.3333333
2021-07-16 13:40:00 UTC,7/16/2021,1:40:00 PM,0.0913,304.3333333
2021-07-16 13:50:00 UTC,7/16/2021,1:50:00 PM,0.0932,310.6666667
2021-07-16 14:00:00 UTC,7/16/2021,2:00:00 PM,0.0937,312.3333333
2021-07-16 14:10:00 UTC,7/16/2021,2:10:00 PM,0.0942,314
2021-07-16 14:20:00 UTC,7/16/2021,2:20:00 PM,0.0955,318.3333333
2021-07-16 14:30:00 UTC,7/16/2021,2:30:00 PM,0.0991,330.3333333
2021-07-16 14:40:00 UTC,7/16/2021,2:40:00 PM,0.0953,317.6666667
2021-07-16 14:50:00 UTC,7/16/2021,2:50:00 PM,0.0972,324
2021-07-16 15:00:00 UTC,7/16/2021,3:00:00 PM,0.0958,319.3333333
2021-07-16 15:10:00 UTC,7/16/2021,3:10:00 PM,0.0993,331
2021-07-16 15:20:00 UTC,7/16/2021,3:20:00 PM,0.1006,335.3333333
2021-07-16 15:30:00 UTC,7/16/2021,3:30:00 PM,0.1015,338.3333333
2021-07-16 15:40:00 UTC,7/16/2021,3:40:00 PM,0.1012,337.3333333
2021-07-16 15:50:00 UTC,7/16/2021,3:50:00 PM,0.0987,329
2021-07-16 16:00:00 UTC,7/16/2021,4:00:00 PM,0.0967,322.3333333
2021-07-16 16:10:00 UTC,7/16/2021,4:10:00 PM,0.0954,318
2021-07-16 16:20:00 UTC,7/16/2021,4:20:00 PM,0.0967,322.3333333
2021-07-16 16:30:00 UTC,7/16/2021,4:30:00 PM,0.0953,317.6666667
2021-07-16 16:40:00 UTC,7/16/2021,4:40:00 PM,0.0994,331.3333333
2021-07-16 16:50:00 UTC,7/16/2021,4:50:00 PM,0.0987,329
2021-07-16 17:00:00 UTC,7/16/2021,5:00:00 PM,0.0985,328.3333333
2021-07-16 17:10:00 UTC,7/16/2021,5:10:00 PM,0.0967,322.3333333
2021-07-16 17:20:00 UTC,7/16/2021,5:20:00 PM,0.0928,309.3333333
2021-07-16 17:30:00 UTC,7/16/2021,5:30:00 PM,0.0946,315.3333333
2021-07-16 17:40:00 UTC,7/16/2021,5:40:00 PM,0.096,320
2021-07-16 17:50:00 UTC,7/16/2021,5:50:00 PM,0.0996,332
2021-07-16 18:00:00 UTC,7/16/2021,6:00:00 PM,0.1032,344
2021-07-16 18:10:00 UTC,7/16/2021,6:10:00 PM,0.1041,347
2021-07-16 18:20:00 UTC,7/16/2021,6:20:00 PM,0.104,346.6666667
2021-07-16 18:30:00 UTC,7/16/2021,6:30:00 PM,0.1028,342.6666667
2021-07-16 18:40:00 UTC,7/16/2021,6:40:00 PM,0.1044,348
2021-07-16 18:50:00 UTC,7/16/2021,6:50:00 PM,0.1062,354
2021-07-16 19:00:00 UTC,7/16/2021,7:00:00 PM,0.1069,356.3333333
2021-07-16 19:10:00 UTC,7/16/2021,7:10:00 PM,0.1079,359.6666667
2021-07-16 19:20:00 UTC,7/16/2021,7:20:00 PM,0.1097,365.6666667
2021-07-16 19:30:00 UTC,7/16/2021,7:30:00 PM,0.1107,369
2021-07-16 19:40:00 UTC,7/16/2021,7:40:00 PM,0.1119,373
2021-07-16 19:50:00 UTC,7/16/2021,7:50:00 PM,0.1113,371
2021-07-16 20:00:00 UTC,7/16/2021,8:00:00 PM,0.111,370
2021-07-16 20:10:00 UTC,7/16/2021,8:10:00 PM,0.1123,374.3333333
2021-07-16 20:20:00 UTC,7/16/2021,8:20:00 PM,0.1114,371.3333333
2021-07-16 20:30:00 UTC,7/16/2021,8:30:00 PM,0.10780000000000001,359.3333333
2021-07-16 20:40:00 UTC,7/16/2021,8:40:00 PM,0.1089,363
2021-07-16 20:50:00 UTC,7/16/2021,8:50:00 PM,0.1088,362.6666667
2021-07-16 21:00:00 UTC,7/16/2021,9:00:00 PM,0.1113,371
2021-07-16 21:10:00 UTC,7/16/2021,9:10:00 PM,0.1123,374.3333333
2021-07-16 21:20:00 UTC,7/16/2021,9:20:00 PM,0.1087,362.3333333
2021-07-16 21:30:00 UTC,7/16/2021,9:30:00 PM,0.1087,362.3333333
2021-07-16 21:40:00 UTC,7/16/2021,9:40:00 PM,0.1123,374.3333333
2021-07-16 21:50:00 UTC,7/16/2021,9:50:00 PM,0.1115,371.6666667
2021-07-16 22:00:00 UTC,7/16/2021,10:00:00 PM,0.1107,369
2021-07-16 22:10:00 UTC,7/16/2021,10:10:00 PM,0.1113,371
2021-07-16 22:20:00 UTC,7/16/2021,10:20:00 PM,0.1119,373
2021-07-16 22:30:00 UTC,7/16/2021,10:30:00 PM,0.1111,370.3333333
2021-07-16 22:40:00 UTC,7/16/2021,10:40:00 PM,0.1115,371.6666667
2021-07-16 22:50:00 UTC,7/16/2021,10:50:00 PM,0.1137,379
2021-07-16 23:00:00 UTC,7/16/2021,11:00:00 PM,0.112,373.3333333
2021-07-16 23:10:00 UTC,7/16/2021,11:10:00 PM,0.1136,378.6666667
2021-07-16 23:20:00 UTC,7/16/2021,11:20:00 PM,0.1138,379.3333333
2021-07-16 23:30:00 UTC,7/16/2021,11:30:00 PM,0.1139,379.6666667
2021-07-16 23:40:00 UTC,7/16/2021,11:40:00 PM,0.1144,381.3333333
2021-07-16 23:50:00 UTC,7/16/2021,11:50:00 PM,0.1132,377.3333333
2021-07-17 00:00:00 UTC,7/17/2021,12:00:00 AM,0.1116,372
2021-07-17 00:10:00 UTC,7/17/2021,12:10:00 AM,0.1113,371
2021-07-17 00:20:00 UTC,7/17/2021,12:20:00 AM,0.1112,370.6666667
2021-07-17 00:30:00 UTC,7/17/2021,12:30:00 AM,0.109,363.3333333
2021-07-17 00:40:00 UTC,7/17/2021,12:40:00 AM,0.1084,361.3333333
2021-07-17 00:50:00 UTC,7/17/2021,12:50:00 AM,0.1087,362.3333333
2021-07-17 01:00:00 UTC,7/17/2021,1:00:00 AM,0.1089,363
2021-07-17 01:10:00 UTC,7/17/2021,1:10:00 AM,0.1085,361.6666667
2021-07-17 01:20:00 UTC,7/17/2021,1:20:00 AM,0.1091,363.6666667
2021-07-17 01:30:00 UTC,7/17/2021,1:30:00 AM,0.1081,360.3333333
2021-07-17 01:40:00 UTC,7/17/2021,1:40:00 AM,0.1094,364.6666667
2021-07-17 01:50:00 UTC,7/17/2021,1:50:00 AM,0.1085,361.6666667
2021-07-17 02:00:00 UTC,7/17/2021,2:00:00 AM,0.1091,363.6666667
2021-07-17 02:10:00 UTC,7/17/2021,2:10:00 AM,0.106,353.3333333
2021-07-17 02:20:00 UTC,7/17/2021,2:20:00 AM,0.1069,356.3333333
2021-07-17 02:30:00 UTC,7/17/2021,2:30:00 AM,0.1081,360.3333333
2021-07-17 02:40:00 UTC,7/17/2021,2:40:00 AM,0.1096,365.3333333
2021-07-17 02:50:00 UTC,7/17/2021,2:50:00 AM,0.1055,351.6666667
2021-07-17 03:00:00 UTC,7/17/2021,3:00:00 AM,0.1092,364
2021-07-17 03:10:00 UTC,7/17/2021,3:10:00 AM,0.1084,361.3333333
2021-07-17 03:20:00 UTC,7/17/2021,3:20:00 AM,0.1112,370.6666667
2021-07-17 03:30:00 UTC,7/17/2021,3:30:00 AM,0.1117,372.3333333
2021-07-17 03:40:00 UTC,7/17/2021,3:40:00 AM,0.1114,371.3333333
2021-07-17 03:50:00 UTC,7/17/2021,3:50:00 AM,0.1104,368
2021-07-17 04:00:00 UTC,7/17/2021,4:00:00 AM,0.1113,371
2021-07-17 04:10:00 UTC,7/17/2021,4:10:00 AM,0.1122,374
2021-07-17 04:20:00 UTC,7/17/2021,4:20:00 AM,0.1113,371
2021-07-17 04:30:00 UTC,7/17/2021,4:30:00 AM,0.1106,368.6666667
2021-07-17 04:40:00 UTC,7/17/2021,4:40:00 AM,0.1111,370.3333333
2021-07-17 04:50:00 UTC,7/17/2021,4:50:00 AM,0.1117,372.3333333
2021-07-17 05:00:00 UTC,7/17/2021,5:00:00 AM,0.1116,372
2021-07-17 05:10:00 UTC,7/17/2021,5:10:00 AM,0.1113,371
2021-07-17 05:20:00 UTC,7/17/2021,5:20:00 AM,0.1109,369.6666667
2021-07-17 05:30:00 UTC,7/17/2021,5:30:00 AM,0.1084,361.3333333
2021-07-17 05:40:00 UTC,7/17/2021,5:40:00 AM,0.1086,362
2021-07-17 05:50:00 UTC,7/17/2021,5:50:00 AM,0.1092,364
2021-07-17 06:00:00 UTC,7/17/2021,6:00:00 AM,0.1088,362.6666667
2021-07-17 06:10:00 UTC,7/17/2021,6:10:00 AM,0.1053,351
2021-07-17 06:20:00 UTC,7/17/2021,6:20:00 AM,0.1063,354.3333333
2021-07-17 06:30:00 UTC,7/17/2021,6:30:00 AM,0.1065,355
2021-07-17 06:40:00 UTC,7/17/2021,6:40:00 AM,0.1054,351.3333333
2021-07-17 06:50:00 UTC,7/17/2021,6:50:00 AM,0.1062,354
2021-07-17 07:00:00 UTC,7/17/2021,7:00:00 AM,0.107,356.6666667
2021-07-17 07:10:00 UTC,7/17/2021,7:10:00 AM,0.1063,354.3333333
2021-07-17 07:20:00 UTC,7/17/2021,7:20:00 AM,0.106,353.3333333
2021-07-17 07:30:00 UTC,7/17/2021,7:30:00 AM,0.1069,356.3333333
2021-07-17 07:40:00 UTC,7/17/2021,7:40:00 AM,0.1063,354.3333333
2021-07-17 07:50:00 UTC,7/17/2021,7:50:00 AM,0.1031,343.6666667
2021-07-17 08:00:00 UTC,7/17/2021,8:00:00 AM,0.1034,344.6666667
2021-07-17 08:10:00 UTC,7/17/2021,8:10:00 AM,0.1063,354.3333333
2021-07-17 08:20:00 UTC,7/17/2021,8:20:00 AM,0.1042,347.3333333
2021-07-17 08:30:00 UTC,7/17/2021,8:30:00 AM,0.1028,342.6666667
2021-07-17 08:40:00 UTC,7/17/2021,8:40:00 AM,0.1037,345.6666667
2021-07-17 08:50:00 UTC,7/17/2021,8:50:00 AM,0.1047,349
2021-07-17 09:00:00 UTC,7/17/2021,9:00:00 AM,0.1037,345.6666667
2021-07-17 09:10:00 UTC,7/17/2021,9:10:00 AM,0.1037,345.6666667
2021-07-17 09:20:00 UTC,7/17/2021,9:20:00 AM,0.1047,349
2021-07-17 09:30:00 UTC,7/17/2021,9:30:00 AM,0.1038,346
2021-07-17 09:40:00 UTC,7/17/2021,9:40:00 AM,0.1035,345
2021-07-17 09:50:00 UTC,7/17/2021,9:50:00 AM,0.1043,347.6666667
2021-07-17 10:00:00 UTC,7/17/2021,10:00:00 AM,0.1036,345.3333333
2021-07-17 10:10:00 UTC,7/17/2021,10:10:00 AM,0.1036,345.3333333
2021-07-17 10:20:00 UTC,7/17/2021,10:20:00 AM,0.1048,349.3333333
2021-07-17 10:30:00 UTC,7/17/2021,10:30:00 AM,0.1038,346
2021-07-17 10:40:00 UTC,7/17/2021,10:40:00 AM,0.1025,341.6666667
2021-07-17 10:50:00 UTC,7/17/2021,10:50:00 AM,0.1007,335.6666667
2021-07-17 11:00:00 UTC,7/17/2021,11:00:00 AM,0.1018,339.3333333
2021-07-17 11:10:00 UTC,7/17/2021,11:10:00 AM,0.1008,336
2021-07-17 11:20:00 UTC,7/17/2021,11:20:00 AM,0.0987,329
2021-07-17 11:30:00 UTC,7/17/2021,11:30:00 AM,0.0975,325
2021-07-17 11:40:00 UTC,7/17/2021,11:40:00 AM,0.0932,310.6666667
2021-07-17 11:50:00 UTC,7/17/2021,11:50:00 AM,0.0997,332.3333333
2021-07-17 12:00:00 UTC,7/17/2021,12:00:00 PM,0.0978,326
2021-07-17 12:10:00 UTC,7/17/2021,12:10:00 PM,0.0972,324
2021-07-17 12:20:00 UTC,7/17/2021,12:20:00 PM,0.0954,318
2021-07-17 12:30:00 UTC,7/17/2021,12:30:00 PM,0.0946,315.3333333
2021-07-17 12:40:00 UTC,7/17/2021,12:40:00 PM,0.0935,311.6666667
2021-07-17 12:50:00 UTC,7/17/2021,12:50:00 PM,0.0937,312.3333333
2021-07-17 13:00:00 UTC,7/17/2021,1:00:00 PM,0.0914,304.6666667
2021-07-17 13:10:00 UTC,7/17/2021,1:10:00 PM,0.0894,298
2021-07-17 13:20:00 UTC,7/17/2021,1:20:00 PM,0.0911,303.6666667
2021-07-17 13:30:00 UTC,7/17/2021,1:30:00 PM,0.0935,311.6666667
2021-07-17 13:40:00 UTC,7/17/2021,1:40:00 PM,0.0962,320.6666667
2021-07-17 13:50:00 UTC,7/17/2021,1:50:00 PM,0.0997,332.3333333
2021-07-17 14:00:00 UTC,7/17/2021,2:00:00 PM,0.0963,321
2021-07-17 14:10:00 UTC,7/17/2021,2:10:00 PM,0.0979,326.3333333
2021-07-17 14:20:00 UTC,7/17/2021,2:20:00 PM,0.1038,346
2021-07-17 14:30:00 UTC,7/17/2021,2:30:00 PM,0.1069,356.3333333
2021-07-17 14:40:00 UTC,7/17/2021,2:40:00 PM,0.1064,354.6666667
2021-07-17 14:50:00 UTC,7/17/2021,2:50:00 PM,0.1005,335
2021-07-17 15:00:00 UTC,7/17/2021,3:00:00 PM,0.097,323.3333333
2021-07-17 15:10:00 UTC,7/17/2021,3:10:00 PM,0.0956,318.6666667
2021-07-17 15:20:00 UTC,7/17/2021,3:20:00 PM,0.094,313.3333333
2021-07-17 15:30:00 UTC,7/17/2021,3:30:00 PM,0.0912,304
2021-07-17 15:40:00 UTC,7/17/2021,3:40:00 PM,0.0959,319.6666667
2021-07-17 15:50:00 UTC,7/17/2021,3:50:00 PM,0.0988,329.3333333
2021-07-17 16:00:00 UTC,7/17/2021,4:00:00 PM,0.0962,320.6666667
2021-07-17 16:10:00 UTC,7/17/2021,4:10:00 PM,0.0936,312
2021-07-17 16:20:00 UTC,7/17/2021,4:20:00 PM,0.092,306.6666667
2021-07-17 16:30:00 UTC,7/17/2021,4:30:00 PM,0.0932,310.6666667
2021-07-17 16:40:00 UTC,7/17/2021,4:40:00 PM,0.0913,304.3333333
2021-07-17 16:50:00 UTC,7/17/2021,4:50:00 PM,0.0944,314.6666667
2021-07-17 17:00:00 UTC,7/17/2021,5:00:00 PM,0.0939,313
2021-07-17 17:10:00 UTC,7/17/2021,5:10:00 PM,0.0931,310.3333333
2021-07-17 17:20:00 UTC,7/17/2021,5:20:00 PM,0.0964,321.3333333
2021-07-17 17:30:00 UTC,7/17/2021,5:30:00 PM,0.0987,329
2021-07-17 17:40:00 UTC,7/17/2021,5:40:00 PM,0.1014,338
2021-07-17 17:50:00 UTC,7/17/2021,5:50:00 PM,0.1038,346
