Device Name:,,OM-CP-VOLT101A
6/5/22,10:36:17,0.015
6/5/22,10:46:17,0.018
6/5/22,10:56:17,0.015
6/5/22,11:06:17,0.0188
6/5/22,11:16:17,0.0183
6/5/22,11:26:17,0.0141
6/5/22,11:36:17,0.017
6/5/22,11:46:17,0.0171
6/5/22,11:56:17,0.0165
6/5/22,12:06:17,0.0165
6/5/22,12:16:17,0.0151
6/5/22,12:26:17,0.0143
6/5/22,12:36:17,0.0173
6/5/22,12:46:17,0.0164
6/5/22,12:56:17,0.0159
6/5/22,13:06:17,0.0182
6/5/22,13:16:17,0.0151
6/5/22,13:26:17,0.0151
6/5/22,13:36:17,0.0165
6/5/22,13:46:17,0.0167
6/5/22,13:56:17,0.015
6/5/22,14:06:17,0.0138
6/5/22,14:16:17,0.0147
6/5/22,14:26:17,0.0154
6/5/22,14:36:17,0.0179
6/5/22,14:46:17,0.0171
6/5/22,14:56:17,0.0165
6/5/22,15:06:17,0.0137
6/5/22,15:16:17,0.0161
6/5/22,15:26:17,0.0174
6/5/22,15:36:17,0.0187
6/5/22,15:46:17,0.0184
6/5/22,15:56:17,0.0191
6/5/22,16:06:17,0.0166
6/5/22,16:16:17,0.0164
6/5/22,16:26:17,0.0154
6/5/22,16:36:17,0.0143
6/5/22,16:46:17,0.0148
6/5/22,16:56:17,0.0156
6/5/22,17:06:17,0.0164
6/5/22,17:16:17,0.0187
6/5/22,17:26:17,0.0171
6/5/22,17:36:17,0.0162
6/5/22,17:46:17,0.0163
6/5/22,17:56:17,0.0162
6/5/22,18:06:17,0.0163
6/5/22,18:16:17,0.0191
6/5/22,18:26:17,0.0164
6/5/22,18:36:17,0.0158
6/5/22,18:46:17,0.0187
6/5/22,18:56:17,0.0144
6/5/22,19:06:17,0.0174
6/5/22,19:16:17,0.0166
6/5/22,19:26:17,0.0138
6/5/22,19:36:17,0.0188
6/5/22,19:46:17,0.0171
6/5/22,19:56:17,0.0152
6/5/22,20:06:17,0.0139
6/5/22,20:16:17,0.014
6/5/22,20:26:17,0.0154
6/5/22,20:36:17,0.0165
6/5/22,20:46:17,0.0169
6/5/22,20:56:17,0.0196
6/5/22,21:06:17,0.0187
6/5/22,21:16:17,0.017
6/5/22,21:26:17,0.0167
6/5/22,21:36:17,0.02
6/5/22,21:46:17,0.0182
6/5/22,21:56:17,0.0182
6/5/22,22:06:17,0.0173
6/5/22,22:16:17,0.016
6/5/22,22:26:17,0.0168
6/5/22,22:36:17,0.0169
6/5/22,22:46:17,0.0147
6/5/22,22:56:17,0.0177
6/5/22,23:06:17,0.019
6/5/22,23:16:17,0.017
6/5/22,23:26:17,0.0163
6/5/22,23:36:17,0.0185
6/5/22,23:46:17,0.0203
6/5/22,23:56:17,0.0178
6/6/22,0:06:17,0.0179
6/6/22,0:16:17,0.0207
6/6/22,0:26:17,0.0191
6/6/22,0:36:17,0.0177
6/6/22,0:46:17,0.0151
6/6/22,0:56:17,0.0176
6/6/22,1:06:17,0.0186
6/6/22,1:16:17,0.0197
6/6/22,1:26:17,0.0154
6/6/22,1:36:17,0.0192
6/6/22,1:46:17,0.0194
6/6/22,1:56:17,0.0183
6/6/22,2:06:17,0.0174
6/6/22,2:16:17,0.0143
6/6/22,2:26:17,0.0182
6/6/22,2:36:17,0.0184
6/6/22,2:46:17,0.018
6/6/22,2:56:17,0.0209
6/6/22,3:06:17,0.0169
6/6/22,3:16:17,0.0152
6/6/22,3:26:17,0.018
6/6/22,3:36:17,0.0188
6/6/22,3:46:17,0.0191
6/6/22,3:56:17,0.0178
6/6/22,4:06:17,0.0174
6/6/22,4:16:17,0.0153
6/6/22,4:26:17,0.019
6/6/22,4:36:17,0.0188
6/6/22,4:46:17,0.0167
6/6/22,4:56:17,0.0212
6/6/22,5:06:17,0.0165
6/6/22,5:16:17,0.0191
6/6/22,5:26:17,0.0202
6/6/22,5:36:17,0.0173
6/6/22,5:46:17,0.0057
6/6/22,5:56:17,0.4162
6/6/22,6:06:17,0.5257
6/6/22,6:16:17,0.0041
6/6/22,6:26:17,0.0035
6/6/22,6:36:17,0.2597
6/6/22,6:46:17,0.0051
6/6/22,6:56:17,0.0058
6/6/22,7:06:17,0.0039
6/6/22,7:16:17,0.6345
6/6/22,7:26:17,0.4177
6/6/22,7:36:17,0.6504
6/6/22,7:46:17,0.0476
6/6/22,7:56:17,0.0473
6/6/22,8:06:17,0.6428
6/6/22,8:16:17,0.3126
6/6/22,8:26:17,0.4738
6/6/22,8:36:17,0.0051
6/6/22,8:46:17,0.0169
6/6/22,8:56:17,0.0169
6/6/22,9:06:17,0.015
6/6/22,9:16:17,0.0202
6/6/22,9:26:17,0.0183
6/6/22,9:36:17,0.0199
6/6/22,9:46:17,0.0192
6/6/22,9:56:17,0.0136
6/6/22,10:06:17,0.0202
6/6/22,10:16:17,0.0158
6/6/22,10:26:17,0.0183
6/6/22,10:36:17,0.0151
6/6/22,10:46:17,0.0187
6/6/22,10:56:17,0.0148
6/6/22,11:06:17,0.0146
6/6/22,11:16:17,0.0151
6/6/22,11:26:17,0.014
6/6/22,11:36:17,0.018
6/6/22,11:46:17,0.0133
6/6/22,11:56:17,0.0178
6/6/22,12:06:17,0.0138
6/6/22,12:16:17,0.0177
6/6/22,12:26:17,0.0156
6/6/22,12:36:17,0.0161
6/6/22,12:46:17,0.0123
6/6/22,12:56:17,0.0183
6/6/22,13:06:17,0.0157
6/6/22,13:16:17,0.0166
6/6/22,13:26:17,0.0166
6/6/22,13:36:17,0.0203
6/6/22,13:46:17,0.0159
6/6/22,13:56:17,0.0146
6/6/22,14:06:17,0.0146
6/6/22,14:16:17,0.0138
6/6/22,14:26:17,0.0162
6/6/22,14:36:17,0.0135
6/6/22,14:46:17,0.0162
6/6/22,14:56:17,0.0156
6/6/22,15:06:17,0.0133
6/6/22,15:16:17,0.0163
6/6/22,15:26:17,0.0169
6/6/22,15:36:17,0.0156
6/6/22,15:46:17,0.0152
6/6/22,15:56:17,0.0192
