sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3
13787,09/08/2021 07:20:00,7.7,-49,-49
13788,09/08/2021 07:30:00,7.7,-50,-50
13789,09/08/2021 07:40:00,7.7,-50,-50
13790,09/08/2021 07:50:00,7.7,-49,-49
13791,09/08/2021 08:00:00,7.7,-49,-49
13792,09/08/2021 08:10:00,7.7,-49,-49
13793,09/08/2021 08:20:00,7.7,-49,-49
13794,09/08/2021 08:30:00,7.7,-49,-49
13795,09/08/2021 08:40:00,7.7,-50,-50
13796,09/08/2021 08:50:00,7.7,-50,-50
13797,09/08/2021 09:00:00,7.7,-50,-50
13798,09/08/2021 09:10:00,7.7,-49,-50
13799,09/08/2021 09:20:00,7.7,-49,-49
13800,09/08/2021 09:30:00,7.7,-50,-50
13801,09/08/2021 09:40:00,7.7,-49,-49
13802,09/08/2021 09:50:00,7.7,-50,-50
13803,09/08/2021 10:00:00,7.7,-50,-50
13804,09/08/2021 10:10:00,7.7,-50,-50
13805,09/08/2021 10:20:00,7.7,-50,-50
13806,09/08/2021 10:30:00,7.7,-50,-50
13807,09/08/2021 10:40:00,7.7,-50,-50
13808,09/08/2021 10:50:00,7.7,-50,-50
13809,09/08/2021 11:00:00,7.7,-50,-50
13810,09/08/2021 11:10:00,7.7,-50,-50
