Time,wtemp_C,wtrhgt__2_mm,wtrhgt__3_mm
8/8/2020 3:30,5.1,213,213
8/8/2020 3:40,5.1,213,213
8/8/2020 3:50,5,213,213
8/8/2020 4:00,5,213,213
8/8/2020 4:10,5,213,213
8/8/2020 4:20,5,213,213
8/8/2020 4:30,4.9,213,213
8/8/2020 4:40,4.9,213,213
8/8/2020 4:50,4.9,213,213
8/8/2020 5:00,4.8,213,213
8/8/2020 5:10,4.8,213,213
8/8/2020 5:20,4.8,213,213
8/8/2020 5:30,4.8,213,213
8/8/2020 5:40,4.7,213,213
8/8/2020 5:50,4.7,213,213
8/8/2020 6:00,4.7,213,213
8/8/2020 6:10,4.7,213,213
8/8/2020 6:20,4.6,213,213
8/8/2020 6:30,4.6,213,213
8/8/2020 6:40,4.6,213,213
8/8/2020 6:50,4.6,213,213
8/8/2020 7:00,4.6,213,213
8/8/2020 7:10,4.6,213,213
8/8/2020 7:20,4.6,213,213
8/8/2020 7:30,4.6,213,213
8/8/2020 7:40,4.6,213,213
8/8/2020 7:50,4.6,213,213
8/8/2020 8:00,4.6,213,213
8/8/2020 8:10,4.6,213,213
8/8/2020 8:20,4.6,213,213
8/8/2020 8:30,4.7,213,213
8/8/2020 8:40,4.7,212,212
8/8/2020 8:50,4.8,211,212
8/8/2020 9:00,4.8,211,211
8/8/2020 9:10,4.9,211,211
8/8/2020 9:20,4.9,211,211
8/8/2020 9:30,5,212,212
8/8/2020 9:40,5.1,212,212
8/8/2020 9:50,5.2,212,212
8/8/2020 10:00,5.2,212,212
8/8/2020 10:10,5.3,212,212
8/8/2020 10:20,5.3,212,212
8/8/2020 10:30,5.4,212,212
8/8/2020 10:40,5.5,212,212
8/8/2020 10:50,5.6,212,212
8/8/2020 11:00,5.7,212,212
8/8/2020 11:10,5.8,212,212
8/8/2020 11:20,5.9,212,212
8/8/2020 11:30,6,212,212
8/8/2020 11:40,6.1,212,212
8/8/2020 11:50,6.2,211,212
8/8/2020 12:00,6.3,211,212
8/8/2020 12:10,6.5,212,212
8/8/2020 12:20,6.6,212,212
8/8/2020 12:30,6.8,212,212
8/8/2020 12:40,6.9,212,212
8/8/2020 12:50,7.1,212,212
8/8/2020 13:00,7.3,212,212
8/8/2020 13:10,7.3,212,212
8/8/2020 13:20,7.4,212,212
8/8/2020 13:30,7.5,211,211
8/8/2020 13:40,7.6,211,211
8/8/2020 13:50,7.8,212,212
8/8/2020 14:00,7.9,211,212
8/8/2020 14:10,8,211,211
8/8/2020 14:20,8.1,211,211
8/8/2020 14:30,8,211,211
8/8/2020 14:40,8.1,211,211
8/8/2020 14:50,8.2,211,211
8/8/2020 15:00,8.2,211,211
8/8/2020 15:10,8.2,211,211
8/8/2020 15:20,8.2,210,211
8/8/2020 15:30,8.2,211,211
8/8/2020 15:40,8.1,211,211
8/8/2020 15:50,8.1,211,211
8/8/2020 16:00,8,211,211
8/8/2020 16:10,7.9,211,211
8/8/2020 16:20,7.9,211,211
8/8/2020 16:30,7.8,211,211
8/8/2020 16:40,7.7,211,211
8/8/2020 16:50,7.7,211,211
8/8/2020 17:00,7.6,210,211
8/8/2020 17:10,7.6,210,211
8/8/2020 17:20,7.5,211,211
8/8/2020 17:30,7.5,211,211
8/8/2020 17:40,7.4,211,211
8/8/2020 17:50,7.4,211,211
8/8/2020 18:00,7.3,211,211
8/8/2020 18:10,7.3,211,211
8/8/2020 18:20,7.2,211,211
8/8/2020 18:30,7.2,211,211
8/8/2020 18:40,7.1,211,211
8/8/2020 18:50,7.1,211,211
8/8/2020 19:00,7,211,211
8/8/2020 19:10,7,211,211
8/8/2020 19:20,7,211,211
8/8/2020 19:30,6.9,211,211
8/8/2020 19:40,6.9,211,211
8/8/2020 19:50,6.9,211,211
8/8/2020 20:00,6.8,211,211
8/8/2020 20:10,6.7,211,211
8/8/2020 20:20,6.7,211,211
8/8/2020 20:30,6.6,211,211
8/8/2020 20:40,6.6,211,211
8/8/2020 20:50,6.5,211,211
8/8/2020 21:00,6.5,211,211
8/8/2020 21:10,6.5,211,211
8/8/2020 21:20,6.4,211,211
8/8/2020 21:30,6.4,211,211
8/8/2020 21:40,6.3,211,211
8/8/2020 21:50,6.3,212,211
8/8/2020 22:00,6.2,212,211
8/8/2020 22:10,6.2,211,211
8/8/2020 22:20,6.1,212,211
8/8/2020 22:30,6.1,212,211
8/8/2020 22:40,6,212,211
8/8/2020 22:50,6,211,211
8/8/2020 23:00,6,211,211
8/8/2020 23:10,5.9,212,211
8/8/2020 23:20,5.9,212,211
8/8/2020 23:30,5.8,212,211
8/8/2020 23:40,5.8,211,211
8/8/2020 23:50,5.8,212,212
8/9/2020 0:00,5.7,211,211
8/9/2020 0:10,5.7,211,211
8/9/2020 0:20,5.6,211,211
8/9/2020 0:30,5.6,212,211
8/9/2020 0:40,5.6,212,211
8/9/2020 0:50,5.6,212,211
8/9/2020 1:00,5.5,211,211
8/9/2020 1:10,5.5,211,211
8/9/2020 1:20,5.5,212,212
8/9/2020 1:30,5.4,212,212
8/9/2020 1:40,5.4,212,212
8/9/2020 1:50,5.4,212,212
8/9/2020 2:00,5.3,212,212
8/9/2020 2:10,5.3,212,212
8/9/2020 2:20,5.3,212,212
8/9/2020 2:30,5.3,212,212
8/9/2020 2:40,5.2,212,212
8/9/2020 2:50,5.2,212,212
8/9/2020 3:00,5.2,212,212
8/9/2020 3:10,5.2,212,212
8/9/2020 3:20,5.1,212,212
8/9/2020 3:30,5.1,212,212
8/9/2020 3:40,5.1,212,212
8/9/2020 3:50,5.1,212,212
8/9/2020 4:00,5.1,212,212
8/9/2020 4:10,5,212,212
8/9/2020 4:20,5,212,212
8/9/2020 4:30,5,212,212
8/9/2020 4:40,5,212,212
8/9/2020 4:50,4.9,212,212
8/9/2020 5:00,4.9,212,212
8/9/2020 5:10,4.9,212,212
8/9/2020 5:20,4.9,212,212
8/9/2020 5:30,4.8,212,212
8/9/2020 5:40,4.8,212,212
8/9/2020 5:50,4.8,212,212
8/9/2020 6:00,4.8,212,212
8/9/2020 6:10,4.7,212,212
8/9/2020 6:20,4.7,212,212
8/9/2020 6:30,4.7,212,212
8/9/2020 6:40,4.7,212,212
8/9/2020 6:50,4.7,212,212
8/9/2020 7:00,4.6,212,212
8/9/2020 7:10,4.6,212,212
8/9/2020 7:20,4.6,212,212
8/9/2020 7:30,4.6,212,212
8/9/2020 7:40,4.6,212,212
8/9/2020 7:50,4.7,212,212
8/9/2020 8:00,4.7,212,212
8/9/2020 8:10,4.7,212,212
8/9/2020 8:20,4.7,212,212
8/9/2020 8:30,4.8,211,212
8/9/2020 8:40,4.8,211,211
8/9/2020 8:50,4.9,210,211
8/9/2020 9:00,4.9,211,210
8/9/2020 9:10,5,210,211
8/9/2020 9:20,5,211,211
8/9/2020 9:30,5.1,211,211
8/9/2020 9:40,5.1,211,211
8/9/2020 9:50,5.2,211,211
8/9/2020 10:00,5.3,211,211
8/9/2020 10:10,5.3,211,211
8/9/2020 10:20,5.4,211,211
8/9/2020 10:30,5.5,211,211
8/9/2020 10:40,5.6,211,211
8/9/2020 10:50,5.7,211,211
8/9/2020 11:00,5.8,211,211
8/9/2020 11:10,5.9,211,211
8/9/2020 11:20,5.9,211,211
8/9/2020 11:30,6,211,211
8/9/2020 11:40,6.1,211,211
8/9/2020 11:50,6.2,210,211
8/9/2020 12:00,6.4,211,211
8/9/2020 12:10,6.5,211,211
8/9/2020 12:20,6.6,211,211
8/9/2020 12:30,6.8,210,211
8/9/2020 12:40,7,211,211
8/9/2020 12:50,7.1,210,211
8/9/2020 13:00,7.3,211,211
8/9/2020 13:10,7.4,210,211
8/9/2020 13:20,7.5,210,211
8/9/2020 13:30,7.6,210,211
8/9/2020 13:40,7.8,210,211
8/9/2020 13:50,7.9,210,210
8/9/2020 14:00,8,211,211
8/9/2020 14:10,8.1,210,210
8/9/2020 14:20,8.2,210,210
8/9/2020 14:30,8.3,210,210
8/9/2020 14:40,8.3,210,210
8/9/2020 14:50,8.4,210,210
8/9/2020 15:00,8.4,210,210
8/9/2020 15:10,8.4,210,210
8/9/2020 15:20,8.4,210,210
8/9/2020 15:30,8.4,210,210
8/9/2020 15:40,8.3,210,210
8/9/2020 15:50,8.1,210,210
8/9/2020 16:00,8.1,210,210
8/9/2020 16:10,8,210,210
8/9/2020 16:20,8,210,210
8/9/2020 16:30,7.9,210,210
8/9/2020 16:40,7.8,210,210
8/9/2020 16:50,7.8,210,210
8/9/2020 17:00,7.7,210,210
8/9/2020 17:10,7.7,210,210
8/9/2020 17:20,7.6,210,210
8/9/2020 17:30,7.6,210,210
8/9/2020 17:40,7.6,210,210
8/9/2020 17:50,7.5,210,210
8/9/2020 18:00,7.5,210,210
8/9/2020 18:10,7.4,210,210
8/9/2020 18:20,7.4,210,210
8/9/2020 18:30,7.3,210,210
8/9/2020 18:40,7.3,210,210
8/9/2020 18:50,7.2,210,210
8/9/2020 19:00,7.2,210,210
8/9/2020 19:10,7.1,210,210
8/9/2020 19:20,7.1,210,210
8/9/2020 19:30,7,210,210
8/9/2020 19:40,7,210,210
8/9/2020 19:50,7,210,210
8/9/2020 20:00,6.9,210,210
8/9/2020 20:10,6.9,210,210
8/9/2020 20:20,6.8,210,210
8/9/2020 20:30,6.8,210,210
8/9/2020 20:40,6.7,210,210
8/9/2020 20:50,6.7,210,210
8/9/2020 21:00,6.6,210,210
8/9/2020 21:10,6.6,210,210
8/9/2020 21:20,6.5,210,210
8/9/2020 21:30,6.5,210,210
8/9/2020 21:40,6.5,210,210
8/9/2020 21:50,6.4,210,210
8/9/2020 22:00,6.4,210,210
8/9/2020 22:10,6.3,210,210
8/9/2020 22:20,6.3,210,210
8/9/2020 22:30,6.2,210,210
8/9/2020 22:40,6.2,210,210
8/9/2020 22:50,6.1,210,210
8/9/2020 23:00,6.1,210,210
8/9/2020 23:10,6.1,210,210
8/9/2020 23:20,6,210,210
8/9/2020 23:30,6,210,210
8/9/2020 23:40,6,210,210
8/9/2020 23:50,5.9,210,210
8/10/2020 0:00,5.9,210,210
8/10/2020 0:10,5.8,210,210
8/10/2020 0:20,5.8,210,210
8/10/2020 0:30,5.8,210,210
8/10/2020 0:40,5.8,211,210
8/10/2020 0:50,5.7,210,210
8/10/2020 1:00,5.7,210,210
8/10/2020 1:10,5.6,210,210
8/10/2020 1:20,5.6,210,210
8/10/2020 1:30,5.6,210,210
8/10/2020 1:40,5.6,210,210
8/10/2020 1:50,5.6,210,210
8/10/2020 2:00,5.5,210,210
8/10/2020 2:10,5.5,210,210
8/10/2020 2:20,5.5,210,210
8/10/2020 2:30,5.4,211,211
8/10/2020 2:40,5.4,210,210
8/10/2020 2:50,5.4,210,210
8/10/2020 3:00,5.4,210,210
8/10/2020 3:10,5.3,210,210
8/10/2020 3:20,5.3,210,210
8/10/2020 3:30,5.3,210,210
8/10/2020 3:40,5.3,211,211
8/10/2020 3:50,5.3,210,210
8/10/2020 4:00,5.2,210,210
8/10/2020 4:10,5.2,211,211
8/10/2020 4:20,5.2,210,211
8/10/2020 4:30,5.2,210,211
8/10/2020 4:40,5.2,210,211
8/10/2020 4:50,5.1,210,210
8/10/2020 5:00,5.1,210,210
8/10/2020 5:10,5.1,210,211
8/10/2020 5:20,5.1,211,211
8/10/2020 5:30,5.1,211,211
8/10/2020 5:40,5.1,211,211
8/10/2020 5:50,5,210,211
8/10/2020 6:00,5,211,211
8/10/2020 6:10,5,211,211
8/10/2020 6:20,5,211,211
8/10/2020 6:30,5,211,211
8/10/2020 6:40,4.9,211,211
8/10/2020 6:50,4.9,211,211
8/10/2020 7:00,4.9,210,211
8/10/2020 7:10,4.9,211,211
8/10/2020 7:20,4.9,211,211
8/10/2020 7:30,4.9,211,211
8/10/2020 7:40,4.9,211,211
8/10/2020 7:50,4.9,211,211
8/10/2020 8:00,4.9,211,211
8/10/2020 8:10,5,211,211
8/10/2020 8:20,5,211,211
8/10/2020 8:30,5,210,210
8/10/2020 8:40,5,210,210
8/10/2020 8:50,5.1,210,210
8/10/2020 9:00,5.1,210,210
8/10/2020 9:10,5.2,210,210
8/10/2020 9:20,5.2,210,210
8/10/2020 9:30,5.3,210,210
8/10/2020 9:40,5.3,210,210
8/10/2020 9:50,5.4,210,210
8/10/2020 10:00,5.5,210,210
8/10/2020 10:10,5.5,210,210
8/10/2020 10:20,5.6,210,210
8/10/2020 10:30,5.6,210,210
8/10/2020 10:40,5.7,210,210
8/10/2020 10:50,5.8,210,210
8/10/2020 11:00,5.9,210,210
8/10/2020 11:10,6,210,210
8/10/2020 11:20,6.1,210,210
8/10/2020 11:30,6.2,210,210
8/10/2020 11:40,6.3,210,210
8/10/2020 11:50,6.4,209,210
8/10/2020 12:00,6.5,210,210
8/10/2020 12:10,6.6,210,210
8/10/2020 12:20,6.8,210,210
8/10/2020 12:30,6.9,210,210
8/10/2020 12:40,7.1,210,210
8/10/2020 12:50,7.2,210,210
8/10/2020 13:00,7.3,209,209
8/10/2020 13:10,7.4,210,209
8/10/2020 13:20,7.6,210,209
8/10/2020 13:30,7.7,209,209
8/10/2020 13:40,7.7,209,209
8/10/2020 13:50,7.7,209,209
8/10/2020 14:00,7.6,209,209
8/10/2020 14:10,7.6,209,209
8/10/2020 14:20,7.8,209,209
8/10/2020 14:30,7.8,209,209
8/10/2020 14:40,7.9,209,209
8/10/2020 14:50,8,209,209
8/10/2020 15:00,8.1,208,209
8/10/2020 15:10,8.2,208,209
8/10/2020 15:20,8.1,209,209
8/10/2020 15:30,8.1,209,209
8/10/2020 15:40,8,209,209
8/10/2020 15:50,8,209,209
8/10/2020 16:00,7.9,209,209
8/10/2020 16:10,7.9,209,209
8/10/2020 16:20,7.9,209,209
8/10/2020 16:30,7.8,209,209
8/10/2020 16:40,7.8,209,209
8/10/2020 16:50,7.7,209,209
8/10/2020 17:00,7.7,209,209
8/10/2020 17:10,7.6,209,209
8/10/2020 17:20,7.6,209,209
8/10/2020 17:30,7.5,209,209
8/10/2020 17:40,7.5,209,209
8/10/2020 17:50,7.4,209,209
8/10/2020 18:00,7.4,209,209
8/10/2020 18:10,7.4,209,209
8/10/2020 18:20,7.4,209,209
8/10/2020 18:30,7.3,209,209
8/10/2020 18:40,7.3,209,209
8/10/2020 18:50,7.3,209,209
8/10/2020 19:00,7.2,209,209
8/10/2020 19:10,7.2,209,209
8/10/2020 19:20,7.2,209,209
8/10/2020 19:30,7.1,209,209
8/10/2020 19:40,7.1,209,209
8/10/2020 19:50,7,209,209
8/10/2020 20:00,7,209,209
8/10/2020 20:10,7,209,209
8/10/2020 20:20,6.9,209,209
8/10/2020 20:30,6.9,209,209
8/10/2020 20:40,6.8,209,209
8/10/2020 20:50,6.8,209,209
8/10/2020 21:00,6.7,209,209
8/10/2020 21:10,6.7,209,209
8/10/2020 21:20,6.6,209,209
8/10/2020 21:30,6.6,209,209
8/10/2020 21:40,6.6,209,209
8/10/2020 21:50,6.5,209,209
8/10/2020 22:00,6.5,209,209
8/10/2020 22:10,6.5,209,209
8/10/2020 22:20,6.5,209,209
8/10/2020 22:30,6.4,209,209
8/10/2020 22:40,6.4,209,209
8/10/2020 22:50,6.3,209,209
8/10/2020 23:00,6.3,209,209
8/10/2020 23:10,6.3,209,209
8/10/2020 23:20,6.2,209,209
8/10/2020 23:30,6.2,209,209
8/10/2020 23:40,6.1,209,209
8/10/2020 23:50,6.1,209,209
8/11/2020 0:00,6,209,209
8/11/2020 0:10,6,209,209
8/11/2020 0:20,6,209,209
8/11/2020 0:30,5.9,209,209
8/11/2020 0:40,5.9,210,209
8/11/2020 0:50,5.9,210,209
8/11/2020 1:00,5.8,210,209
8/11/2020 1:10,5.8,210,209
8/11/2020 1:20,5.8,210,209
8/11/2020 1:30,5.7,210,209
8/11/2020 1:40,5.7,209,209
8/11/2020 1:50,5.6,210,209
8/11/2020 2:00,5.6,210,209
8/11/2020 2:10,5.6,210,209
8/11/2020 2:20,5.6,210,209
8/11/2020 2:30,5.6,209,209
8/11/2020 2:40,5.5,210,210
8/11/2020 2:50,5.5,210,210
8/11/2020 3:00,5.5,210,210
8/11/2020 3:10,5.5,210,210
8/11/2020 3:20,5.5,210,210
8/11/2020 3:30,5.4,209,209
8/11/2020 3:40,5.4,209,210
8/11/2020 3:50,5.4,210,210
8/11/2020 4:00,5.4,209,210
8/11/2020 4:10,5.4,209,210
8/11/2020 4:20,5.4,209,210
8/11/2020 4:30,5.3,210,210
8/11/2020 4:40,5.3,209,210
8/11/2020 4:50,5.3,210,210
8/11/2020 5:00,5.3,210,210
8/11/2020 5:10,5.3,210,210
8/11/2020 5:20,5.3,209,210
8/11/2020 5:30,5.3,210,210
8/11/2020 5:40,5.3,210,210
8/11/2020 5:50,5.3,210,210
8/11/2020 6:00,5.3,210,210
8/11/2020 6:10,5.3,210,210
8/11/2020 6:20,5.3,210,210
8/11/2020 6:30,5.2,210,210
8/11/2020 6:40,5.2,210,210
8/11/2020 6:50,5.2,210,210
8/11/2020 7:00,5.2,210,210
8/11/2020 7:10,5.2,210,210
8/11/2020 7:20,5.2,210,210
8/11/2020 7:30,5.2,210,210
8/11/2020 7:40,5.2,210,210
8/11/2020 7:50,5.2,210,210
8/11/2020 8:00,5.2,210,210
8/11/2020 8:10,5.2,210,210
8/11/2020 8:20,5.2,209,210
8/11/2020 8:30,5.2,209,209
8/11/2020 8:40,5.3,209,209
8/11/2020 8:50,5.3,209,209
8/11/2020 9:00,5.4,209,209
8/11/2020 9:10,5.4,209,209
8/11/2020 9:20,5.4,209,209
8/11/2020 9:30,5.5,209,209
8/11/2020 9:40,5.6,209,209
8/11/2020 9:50,5.6,209,209
8/11/2020 10:00,5.7,209,209
8/11/2020 10:10,5.8,209,209
8/11/2020 10:20,5.8,209,209
8/11/2020 10:30,5.9,209,209
8/11/2020 10:40,6,209,209
8/11/2020 10:50,6,209,209
8/11/2020 11:00,6.1,209,209
8/11/2020 11:10,6.2,209,209
8/11/2020 11:20,6.3,209,209
8/11/2020 11:30,6.4,209,209
8/11/2020 11:40,6.4,209,209
8/11/2020 11:50,6.4,209,209
8/11/2020 12:00,6.5,209,209
8/11/2020 12:10,6.5,209,209
8/11/2020 12:20,6.7,209,209
8/11/2020 12:30,6.8,209,209
8/11/2020 12:40,6.9,209,209
8/11/2020 12:50,7,209,209
8/11/2020 13:00,7.1,209,209
8/11/2020 13:10,7.1,208,209
8/11/2020 13:20,7.2,208,209
8/11/2020 13:30,7.3,208,208
8/11/2020 13:40,7.3,208,208
8/11/2020 13:50,7.5,208,208
8/11/2020 14:00,7.6,208,208
8/11/2020 14:10,7.6,208,208
8/11/2020 14:20,7.7,208,208
8/11/2020 14:30,7.6,208,208
8/11/2020 14:40,7.6,208,208
8/11/2020 14:50,7.6,208,208
8/11/2020 15:00,7.6,208,208
8/11/2020 15:10,7.6,208,208
8/11/2020 15:20,7.6,208,208
8/11/2020 15:30,7.6,208,208
8/11/2020 15:40,7.6,208,208
8/11/2020 15:50,7.6,208,208
8/11/2020 16:00,7.5,208,208
8/11/2020 16:10,7.5,208,208
8/11/2020 16:20,7.5,208,208
8/11/2020 16:30,7.4,208,208
8/11/2020 16:40,7.4,208,208
8/11/2020 16:50,7.4,208,208
8/11/2020 17:00,7.4,208,208
8/11/2020 17:10,7.4,208,208
8/11/2020 17:20,7.3,208,208
8/11/2020 17:30,7.3,208,208
8/11/2020 17:40,7.3,208,208
8/11/2020 17:50,7.3,208,208
8/11/2020 18:00,7.2,208,208
8/11/2020 18:10,7.2,208,208
8/11/2020 18:20,7.2,208,208
8/11/2020 18:30,7.1,208,208
8/11/2020 18:40,7.1,208,208
8/11/2020 18:50,7.1,208,208
8/11/2020 19:00,7.1,208,208
8/11/2020 19:10,7,208,208
8/11/2020 19:20,7,209,208
8/11/2020 19:30,7,208,208
8/11/2020 19:40,6.9,209,208
8/11/2020 19:50,6.9,208,209
8/11/2020 20:00,6.9,208,209
8/11/2020 20:10,6.8,208,209
8/11/2020 20:20,6.8,209,208
8/11/2020 20:30,6.7,209,209
8/11/2020 20:40,6.7,209,209
8/11/2020 20:50,6.6,209,209
8/11/2020 21:00,6.6,209,209
8/11/2020 21:10,6.5,209,209
8/11/2020 21:20,6.5,209,209
8/11/2020 21:30,6.5,209,209
8/11/2020 21:40,6.4,209,209
8/11/2020 21:50,6.3,209,209
8/11/2020 22:00,6.3,209,209
8/11/2020 22:10,6.2,209,209
8/11/2020 22:20,6.2,209,209
8/11/2020 22:30,6.1,209,209
8/11/2020 22:40,6.1,209,209
8/11/2020 22:50,6,209,209
8/11/2020 23:00,6,209,209
8/11/2020 23:10,5.9,209,209
8/11/2020 23:20,5.9,209,209
8/11/2020 23:30,5.8,209,209
8/11/2020 23:40,5.8,209,209
8/11/2020 23:50,5.7,209,209
8/12/2020 0:00,5.7,209,209
8/12/2020 0:10,5.6,209,209
8/12/2020 0:20,5.6,209,209
8/12/2020 0:30,5.6,209,209
8/12/2020 0:40,5.6,209,209
8/12/2020 0:50,5.5,209,209
8/12/2020 1:00,5.5,209,209
8/12/2020 1:10,5.4,209,209
8/12/2020 1:20,5.4,209,209
8/12/2020 1:30,5.4,209,209
8/12/2020 1:40,5.3,209,209
8/12/2020 1:50,5.3,209,209
8/12/2020 2:00,5.3,209,209
8/12/2020 2:10,5.3,209,209
8/12/2020 2:20,5.2,209,209
8/12/2020 2:30,5.2,209,209
8/12/2020 2:40,5.2,209,209
8/12/2020 2:50,5.2,209,209
8/12/2020 3:00,5.1,209,209
8/12/2020 3:10,5.1,209,209
8/12/2020 3:20,5.1,209,209
8/12/2020 3:30,5.1,209,209
8/12/2020 3:40,5,209,209
8/12/2020 3:50,5,209,209
8/12/2020 4:00,5,209,209
8/12/2020 4:10,5,209,209
8/12/2020 4:20,4.9,209,209
8/12/2020 4:30,4.9,209,209
8/12/2020 4:40,4.9,209,209
8/12/2020 4:50,4.8,209,209
8/12/2020 5:00,4.8,209,209
8/12/2020 5:10,4.8,209,209
8/12/2020 5:20,4.7,209,209
8/12/2020 5:30,4.7,209,209
8/12/2020 5:40,4.7,209,209
8/12/2020 5:50,4.7,209,209
8/12/2020 6:00,4.6,209,209
8/12/2020 6:10,4.6,209,209
8/12/2020 6:20,4.6,209,209
8/12/2020 6:30,4.6,209,209
8/12/2020 6:40,4.6,209,209
8/12/2020 6:50,4.6,209,209
8/12/2020 7:00,4.6,209,209
8/12/2020 7:10,4.6,209,209
8/12/2020 7:20,4.6,209,209
8/12/2020 7:30,4.6,209,209
8/12/2020 7:40,4.6,210,209
8/12/2020 7:50,4.6,210,209
8/12/2020 8:00,4.6,209,209
8/12/2020 8:10,4.7,209,209
8/12/2020 8:20,4.7,209,209
8/12/2020 8:30,4.7,209,209
8/12/2020 8:40,4.8,208,208
8/12/2020 8:50,4.8,208,208
8/12/2020 9:00,4.9,208,208
8/12/2020 9:10,4.9,208,208
8/12/2020 9:20,5,208,208
8/12/2020 9:30,5,208,208
8/12/2020 9:40,5.1,208,208
8/12/2020 9:50,5.2,208,208
8/12/2020 10:00,5.2,209,208
8/12/2020 10:10,5.3,208,208
8/12/2020 10:20,5.4,209,208
8/12/2020 10:30,5.5,209,208
8/12/2020 10:40,5.6,208,208
8/12/2020 10:50,5.6,208,208
8/12/2020 11:00,5.7,209,208
8/12/2020 11:10,5.8,208,208
8/12/2020 11:20,5.9,208,208
8/12/2020 11:30,5.9,208,208
8/12/2020 11:40,5.9,208,208
8/12/2020 11:50,6.1,209,208
8/12/2020 12:00,6.2,208,208
8/12/2020 12:10,6.4,208,208
8/12/2020 12:20,6.4,208,208
8/12/2020 12:30,6.5,208,208
8/12/2020 12:40,6.5,208,208
8/12/2020 12:50,6.6,208,208
8/12/2020 13:00,6.7,208,208
8/12/2020 13:10,6.7,208,208
8/12/2020 13:20,6.9,208,208
8/12/2020 13:30,7.1,208,208
8/12/2020 13:40,7.2,208,208
8/12/2020 13:50,7.3,208,208
8/12/2020 14:00,7.4,208,208
8/12/2020 14:10,7.4,208,208
8/12/2020 14:20,7.4,208,208
8/12/2020 14:30,7.5,208,208
8/12/2020 14:40,7.5,208,208
8/12/2020 14:50,7.6,208,207
8/12/2020 15:00,7.8,207,208
8/12/2020 15:10,7.7,208,207
8/12/2020 15:20,7.7,208,207
8/12/2020 15:30,7.6,208,207
8/12/2020 15:40,7.7,208,208
8/12/2020 15:50,7.7,208,208
8/12/2020 16:00,7.6,207,208
8/12/2020 16:10,7.5,208,208
8/12/2020 16:20,7.5,208,208
8/12/2020 16:30,7.5,208,208
8/12/2020 16:40,7.4,208,208
8/12/2020 16:50,7.4,208,208
8/12/2020 17:00,7.3,208,208
8/12/2020 17:10,7.3,208,208
8/12/2020 17:20,7.3,208,208
8/12/2020 17:30,7.2,208,208
8/12/2020 17:40,7.2,208,208
8/12/2020 17:50,7.2,208,208
8/12/2020 18:00,7.1,208,208
8/12/2020 18:10,7.1,208,208
8/12/2020 18:20,7.1,208,208
8/12/2020 18:30,7,208,208
8/12/2020 18:40,7,208,208
8/12/2020 18:50,7,208,208
8/12/2020 19:00,7,208,208
8/12/2020 19:10,6.9,208,208
8/12/2020 19:20,6.9,208,208
8/12/2020 19:30,6.8,208,208
8/12/2020 19:40,6.8,208,208
8/12/2020 19:50,6.7,208,208
8/12/2020 20:00,6.7,208,208
8/12/2020 20:10,6.6,208,208
8/12/2020 20:20,6.6,208,208
8/12/2020 20:30,6.6,208,208
8/12/2020 20:40,6.5,208,208
8/12/2020 20:50,6.5,208,208
8/12/2020 21:00,6.5,208,208
8/12/2020 21:10,6.4,208,208
8/12/2020 21:20,6.3,208,208
8/12/2020 21:30,6.3,208,208
8/12/2020 21:40,6.2,208,208
8/12/2020 21:50,6.2,208,208
8/12/2020 22:00,6.1,208,208
8/12/2020 22:10,6.1,208,208
8/12/2020 22:20,6.1,208,208
8/12/2020 22:30,6,208,208
8/12/2020 22:40,6,208,208
8/12/2020 22:50,5.9,208,208
8/12/2020 23:00,5.9,208,208
8/12/2020 23:10,5.9,208,208
8/12/2020 23:20,5.8,208,208
8/12/2020 23:30,5.8,209,208
8/12/2020 23:40,5.7,208,208
8/12/2020 23:50,5.7,209,208
8/13/2020 0:00,5.6,208,208
8/13/2020 0:10,5.6,209,208
8/13/2020 0:20,5.6,208,208
8/13/2020 0:30,5.6,208,208
8/13/2020 0:40,5.5,208,208
8/13/2020 0:50,5.5,208,208
8/13/2020 1:00,5.4,209,208
8/13/2020 1:10,5.4,208,208
8/13/2020 1:20,5.3,208,208
8/13/2020 1:30,5.3,208,208
8/13/2020 1:40,5.3,209,208
8/13/2020 1:50,5.3,208,208
8/13/2020 2:00,5.2,208,208
8/13/2020 2:10,5.2,208,208
8/13/2020 2:20,5.1,208,208
8/13/2020 2:30,5.1,208,208
8/13/2020 2:40,5.1,208,208
8/13/2020 2:50,5.1,208,208
8/13/2020 3:00,5,209,208
8/13/2020 3:10,5,208,208
8/13/2020 3:20,5,209,209
8/13/2020 3:30,4.9,208,208
8/13/2020 3:40,4.9,209,208
8/13/2020 3:50,4.9,208,208
8/13/2020 4:00,4.8,208,208
8/13/2020 4:10,4.8,208,208
8/13/2020 4:20,4.8,208,208
8/13/2020 4:30,4.7,208,208
8/13/2020 4:40,4.7,208,208
8/13/2020 4:50,4.7,208,208
8/13/2020 5:00,4.7,208,208
8/13/2020 5:10,4.6,208,208
8/13/2020 5:20,4.6,208,208
8/13/2020 5:30,4.6,208,208
8/13/2020 5:40,4.6,208,208
8/13/2020 5:50,4.6,208,208
8/13/2020 6:00,4.6,208,208
8/13/2020 6:10,4.6,208,208
8/13/2020 6:20,4.6,208,208
8/13/2020 6:30,4.5,208,208
8/13/2020 6:40,4.5,208,208
8/13/2020 6:50,4.5,208,208
8/13/2020 7:00,4.5,208,208
