date,time,formatted_datetime,voltage_v,co2_ppm
9/8/21,1:50:00 AM,9/8/21 1:50,0.107,356.6666667
9/8/21,2:00:00 AM,9/8/21 2:00,0.1039,346.3333333
9/8/21,2:10:00 AM,9/8/21 2:10,0.1044,348
9/8/21,2:20:00 AM,9/8/21 2:20,0.1045,348.3333333
9/8/21,2:30:00 AM,9/8/21 2:30,0.104,346.6666667
9/8/21,2:40:00 AM,9/8/21 2:40,0.1031,343.6666667
9/8/21,2:50:00 AM,9/8/21 2:50,0.1033,344.3333333
9/8/21,3:00:00 AM,9/8/21 3:00,0.1012,337.3333333
9/8/21,3:10:00 AM,9/8/21 3:10,0.1027,342.3333333
9/8/21,3:20:00 AM,9/8/21 3:20,0.1036,345.3333333
9/8/21,3:30:00 AM,9/8/21 3:30,0.1042,347.3333333
9/8/21,3:40:00 AM,9/8/21 3:40,0.1039,346.3333333
9/8/21,3:50:00 AM,9/8/21 3:50,0.1024,341.3333333
9/8/21,4:00:00 AM,9/8/21 4:00,0.102,340
9/8/21,4:10:00 AM,9/8/21 4:10,0.1017,339
9/8/21,4:20:00 AM,9/8/21 4:20,0.1013,337.6666667
9/8/21,4:30:00 AM,9/8/21 4:30,0.1023,341
9/8/21,4:40:00 AM,9/8/21 4:40,0.102,340
9/8/21,4:50:00 AM,9/8/21 4:50,0.1039,346.3333333
9/8/21,5:00:00 AM,9/8/21 5:00,0.102,340
9/8/21,5:10:00 AM,9/8/21 5:10,0.1038,346
9/8/21,5:20:00 AM,9/8/21 5:20,0.1057,352.3333333
9/8/21,5:30:00 AM,9/8/21 5:30,0.1016,338.6666667
9/8/21,5:40:00 AM,9/8/21 5:40,0.1031,343.6666667
9/8/21,5:50:00 AM,9/8/21 5:50,0.101,336.6666667
9/8/21,6:00:00 AM,9/8/21 6:00,0.1,333.3333333
9/8/21,6:10:00 AM,9/8/21 6:10,0.1028,342.6666667
9/8/21,6:20:00 AM,9/8/21 6:20,0.1016,338.6666667
9/8/21,6:30:00 AM,9/8/21 6:30,0.1015,338.3333333
9/8/21,6:40:00 AM,9/8/21 6:40,0.1018,339.3333333
9/8/21,6:50:00 AM,9/8/21 6:50,0.0994,331.3333333
9/8/21,7:00:00 AM,9/8/21 7:00,0.1016,338.6666667
9/8/21,7:10:00 AM,9/8/21 7:10,0.1001,333.6666667
9/8/21,7:20:00 AM,9/8/21 7:20,0.0999,333
9/8/21,7:30:00 AM,9/8/21 7:30,0.0984,328
9/8/21,7:40:00 AM,9/8/21 7:40,0.0991,330.3333333
9/8/21,7:50:00 AM,9/8/21 7:50,0.0991,330.3333333
9/8/21,8:00:00 AM,9/8/21 8:00,0.0964,321.3333333
9/8/21,8:10:00 AM,9/8/21 8:10,0.097,323.3333333
9/8/21,8:20:00 AM,9/8/21 8:20,0.0964,321.3333333
9/8/21,8:30:00 AM,9/8/21 8:30,0.0962,320.6666667
9/8/21,8:40:00 AM,9/8/21 8:40,0.0967,322.3333333
9/8/21,8:50:00 AM,9/8/21 8:50,0.0965,321.6666667
9/8/21,9:00:00 AM,9/8/21 9:00,0.0922,307.3333333
9/8/21,9:10:00 AM,9/8/21 9:10,0.0943,314.3333333
9/8/21,9:20:00 AM,9/8/21 9:20,0.0963,321
9/8/21,9:30:00 AM,9/8/21 9:30,0.0953,317.6666667
9/8/21,9:40:00 AM,9/8/21 9:40,0.0942,314
9/8/21,9:50:00 AM,9/8/21 9:50,0.0944,314.6666667
9/8/21,10:00:00 AM,9/8/21 10:00,0.0886,295.3333333
9/8/21,10:10:00 AM,9/8/21 10:10,0.0875,291.6666667
9/8/21,10:20:00 AM,9/8/21 10:20,0.0877,292.3333333
9/8/21,10:30:00 AM,9/8/21 10:30,0.0865,288.3333333
9/8/21,10:40:00 AM,9/8/21 10:40,0.087,290
9/8/21,10:50:00 AM,9/8/21 10:50,0.0886,295.3333333
9/8/21,11:00:00 AM,9/8/21 11:00,0.0826,275.3333333
9/8/21,11:10:00 AM,9/8/21 11:10,0.0805,268.3333333
9/8/21,11:20:00 AM,9/8/21 11:20,0.0815,271.6666667
9/8/21,11:30:00 AM,9/8/21 11:30,0.0817,272.3333333
9/8/21,11:40:00 AM,9/8/21 11:40,0.0768,256
9/8/21,11:50:00 AM,9/8/21 11:50,0.0741,247
9/8/21,12:00:00 PM,9/8/21 12:00,0.0713,237.6666667
9/8/21,12:10:00 PM,9/8/21 12:10,0.071,236.6666667
9/8/21,12:20:00 PM,9/8/21 12:20,0.0717,239
9/8/21,12:30:00 PM,9/8/21 12:30,0.0679,226.3333333
9/8/21,12:40:00 PM,9/8/21 12:40,0.0701,233.6666667
9/8/21,12:50:00 PM,9/8/21 12:50,0.0686,228.6666667
9/8/21,1:00:00 PM,9/8/21 13:00,0.0673,224.3333333
9/8/21,1:10:00 PM,9/8/21 13:10,0.066,220
9/8/21,1:20:00 PM,9/8/21 13:20,0.0691,230.3333333
9/8/21,1:30:00 PM,9/8/21 13:30,0.0691,230.3333333
9/8/21,1:40:00 PM,9/8/21 13:40,0.0693,231
9/8/21,1:50:00 PM,9/8/21 13:50,0.0721,240.3333333
9/8/21,2:00:00 PM,9/8/21 14:00,0.0742,247.3333333
9/8/21,2:10:00 PM,9/8/21 14:10,0.0742,247.3333333
9/8/21,2:20:00 PM,9/8/21 14:20,0.0766,255.3333333
9/8/21,2:30:00 PM,9/8/21 14:30,0.0716,238.6666667
9/8/21,2:40:00 PM,9/8/21 14:40,0.0764,254.6666667
9/8/21,2:50:00 PM,9/8/21 14:50,0.0743,247.6666667
9/8/21,3:00:00 PM,9/8/21 15:00,0.074,246.6666667
9/8/21,3:10:00 PM,9/8/21 15:10,0.0765,255
9/8/21,3:20:00 PM,9/8/21 15:20,0.0739,246.3333333
9/8/21,3:30:00 PM,9/8/21 15:30,0.0766,255.3333333
9/8/21,3:40:00 PM,9/8/21 15:40,0.0779,259.6666667
9/8/21,3:50:00 PM,9/8/21 15:50,0.0745,248.3333333
9/8/21,4:00:00 PM,9/8/21 16:00,0.0758,252.6666667
9/8/21,4:10:00 PM,9/8/21 16:10,0.0786,262
9/8/21,4:20:00 PM,9/8/21 16:20,0.0792,264
9/8/21,4:30:00 PM,9/8/21 16:30,0.0788,262.6666667
9/8/21,4:40:00 PM,9/8/21 16:40,0.0794,264.6666667
9/8/21,4:50:00 PM,9/8/21 16:50,0.077,256.6666667
9/8/21,5:00:00 PM,9/8/21 17:00,0.0809,269.6666667
9/8/21,5:10:00 PM,9/8/21 17:10,0.081,270
9/8/21,5:20:00 PM,9/8/21 17:20,0.0814,271.3333333
9/8/21,5:30:00 PM,9/8/21 17:30,0.0844,281.3333333
9/8/21,5:40:00 PM,9/8/21 17:40,0.084,280
9/8/21,5:50:00 PM,9/8/21 17:50,0.084,280
9/8/21,6:00:00 PM,9/8/21 18:00,0.0894,298
9/8/21,6:10:00 PM,9/8/21 18:10,0.0863,287.6666667
9/8/21,6:20:00 PM,9/8/21 18:20,0.09,300
9/8/21,6:30:00 PM,9/8/21 18:30,0.0884,294.6666667
9/8/21,6:40:00 PM,9/8/21 18:40,0.0917,305.6666667
9/8/21,6:50:00 PM,9/8/21 18:50,0.0918,306
9/8/21,7:00:00 PM,9/8/21 19:00,0.0923,307.6666667
9/8/21,7:10:00 PM,9/8/21 19:10,0.0919,306.3333333
9/8/21,7:20:00 PM,9/8/21 19:20,0.0949,316.3333333
9/8/21,7:30:00 PM,9/8/21 19:30,0.0957,319
9/8/21,7:40:00 PM,9/8/21 19:40,0.1003,334.3333333
9/8/21,7:50:00 PM,9/8/21 19:50,0.0981,327
9/8/21,8:00:00 PM,9/8/21 20:00,0.1016,338.6666667
9/8/21,8:10:00 PM,9/8/21 20:10,0.1017,339
9/8/21,8:20:00 PM,9/8/21 20:20,0.1043,347.6666667
9/8/21,8:30:00 PM,9/8/21 20:30,0.1039,346.3333333
9/8/21,8:40:00 PM,9/8/21 20:40,0.1046,348.6666667
9/8/21,8:50:00 PM,9/8/21 20:50,0.1015,338.3333333
9/8/21,9:00:00 PM,9/8/21 21:00,0.1031,343.6666667
9/8/21,9:10:00 PM,9/8/21 21:10,0.1056,352
9/8/21,9:20:00 PM,9/8/21 21:20,0.1037,345.6666667
9/8/21,9:30:00 PM,9/8/21 21:30,0.1022,340.6666667
9/8/21,9:40:00 PM,9/8/21 21:40,0.1065,355
9/8/21,9:50:00 PM,9/8/21 21:50,0.1042,347.3333333
9/8/21,10:00:00 PM,9/8/21 22:00,0.1065,355
9/8/21,10:10:00 PM,9/8/21 22:10,0.1038,346
9/8/21,10:20:00 PM,9/8/21 22:20,0.1043,347.6666667
9/8/21,10:30:00 PM,9/8/21 22:30,0.1066,355.3333333
9/8/21,10:40:00 PM,9/8/21 22:40,0.1031,343.6666667
9/8/21,10:50:00 PM,9/8/21 22:50,0.1018,339.3333333
9/8/21,11:00:00 PM,9/8/21 23:00,0.1049,349.6666667
9/8/21,11:10:00 PM,9/8/21 23:10,0.1038,346
9/8/21,11:20:00 PM,9/8/21 23:20,0.1028,342.6666667
9/8/21,11:30:00 PM,9/8/21 23:30,0.1013,337.6666667
9/8/21,11:40:00 PM,9/8/21 23:40,0.1041,347
9/8/21,11:50:00 PM,9/8/21 23:50,0.1066,355.3333333
9/9/21,12:00:00 AM,9/9/21 0:00,0.1051,350.3333333
9/9/21,12:10:00 AM,9/9/21 0:10,0.1043,347.6666667
9/9/21,12:20:00 AM,9/9/21 0:20,0.1038,346
9/9/21,12:30:00 AM,9/9/21 0:30,0.1026,342
9/9/21,12:40:00 AM,9/9/21 0:40,0.1014,338
9/9/21,12:50:00 AM,9/9/21 0:50,0.1037,345.6666667
9/9/21,1:00:00 AM,9/9/21 1:00,0.1036,345.3333333
9/9/21,1:10:00 AM,9/9/21 1:10,0.102,340
9/9/21,1:20:00 AM,9/9/21 1:20,0.0993,331
9/9/21,1:30:00 AM,9/9/21 1:30,0.1031,343.6666667
9/9/21,1:40:00 AM,9/9/21 1:40,0.104,346.6666667
9/9/21,1:50:00 AM,9/9/21 1:50,0.1035,345
9/9/21,2:00:00 AM,9/9/21 2:00,0.1011,337
9/9/21,2:10:00 AM,9/9/21 2:10,0.1034,344.6666667
9/9/21,2:20:00 AM,9/9/21 2:20,0.1026,342
9/9/21,2:30:00 AM,9/9/21 2:30,0.1053,351
9/9/21,2:40:00 AM,9/9/21 2:40,0.1052,350.6666667
9/9/21,2:50:00 AM,9/9/21 2:50,0.1042,347.3333333
9/9/21,3:00:00 AM,9/9/21 3:00,0.1037,345.6666667
9/9/21,3:10:00 AM,9/9/21 3:10,0.1027,342.3333333
9/9/21,3:20:00 AM,9/9/21 3:20,0.1045,348.3333333
9/9/21,3:30:00 AM,9/9/21 3:30,0.1062,354
9/9/21,3:40:00 AM,9/9/21 3:40,0.1038,346
9/9/21,3:50:00 AM,9/9/21 3:50,0.1011,337
9/9/21,4:00:00 AM,9/9/21 4:00,0.1036,345.3333333
9/9/21,4:10:00 AM,9/9/21 4:10,0.1038,346
9/9/21,4:20:00 AM,9/9/21 4:20,0.1051,350.3333333
9/9/21,4:30:00 AM,9/9/21 4:30,0.1051,350.3333333
9/9/21,4:40:00 AM,9/9/21 4:40,0.1014,338
9/9/21,4:50:00 AM,9/9/21 4:50,0.1041,347
9/9/21,5:00:00 AM,9/9/21 5:00,0.1042,347.3333333
9/9/21,5:10:00 AM,9/9/21 5:10,0.1032,344
9/9/21,5:20:00 AM,9/9/21 5:20,0.1014,338
9/9/21,5:30:00 AM,9/9/21 5:30,0.1039,346.3333333
9/9/21,5:40:00 AM,9/9/21 5:40,0.1002,334
9/9/21,5:50:00 AM,9/9/21 5:50,0.1019,339.6666667
9/9/21,6:00:00 AM,9/9/21 6:00,0.1012,337.3333333
9/9/21,6:10:00 AM,9/9/21 6:10,0.1019,339.6666667
9/9/21,6:20:00 AM,9/9/21 6:20,0.1018,339.3333333
9/9/21,6:30:00 AM,9/9/21 6:30,0.1013,337.6666667
9/9/21,6:40:00 AM,9/9/21 6:40,0.0986,328.6666667
9/9/21,6:50:00 AM,9/9/21 6:50,0.0988,329.3333333
9/9/21,7:00:00 AM,9/9/21 7:00,0.1009,336.3333333
9/9/21,7:10:00 AM,9/9/21 7:10,0.1006,335.3333333
9/9/21,7:20:00 AM,9/9/21 7:20,0.1002,334
9/9/21,7:30:00 AM,9/9/21 7:30,0.0962,320.6666667
9/9/21,7:40:00 AM,9/9/21 7:40,0.0996,332
9/9/21,7:50:00 AM,9/9/21 7:50,0.0996,332
9/9/21,8:00:00 AM,9/9/21 8:00,0.0963,321
9/9/21,8:10:00 AM,9/9/21 8:10,0.0964,321.3333333
9/9/21,8:20:00 AM,9/9/21 8:20,0.0977,325.6666667
9/9/21,8:30:00 AM,9/9/21 8:30,0.095,316.6666667
9/9/21,8:40:00 AM,9/9/21 8:40,0.0938,312.6666667
9/9/21,8:50:00 AM,9/9/21 8:50,0.0941,313.6666667
9/9/21,9:00:00 AM,9/9/21 9:00,0.0912,304
9/9/21,9:10:00 AM,9/9/21 9:10,0.0889,296.3333333
9/9/21,9:20:00 AM,9/9/21 9:20,0.0911,303.6666667
9/9/21,9:30:00 AM,9/9/21 9:30,0.0931,310.3333333
9/9/21,9:40:00 AM,9/9/21 9:40,0.0918,306
9/9/21,9:50:00 AM,9/9/21 9:50,0.0924,308
9/9/21,10:00:00 AM,9/9/21 10:00,0.0905,301.6666667
9/9/21,10:10:00 AM,9/9/21 10:10,0.0891,297
9/9/21,10:20:00 AM,9/9/21 10:20,0.085,283.3333333
9/9/21,10:30:00 AM,9/9/21 10:30,0.0877,292.3333333
9/9/21,10:40:00 AM,9/9/21 10:40,0.0842,280.6666667
9/9/21,10:50:00 AM,9/9/21 10:50,0.0824,274.6666667
9/9/21,11:00:00 AM,9/9/21 11:00,0.0813,271
9/9/21,11:10:00 AM,9/9/21 11:10,0.0828,276
9/9/21,11:20:00 AM,9/9/21 11:20,0.0773,257.6666667
9/9/21,11:30:00 AM,9/9/21 11:30,0.0723,241
9/9/21,11:40:00 AM,9/9/21 11:40,0.0733,244.3333333
9/9/21,11:50:00 AM,9/9/21 11:50,0.0721,240.3333333
9/9/21,12:00:00 PM,9/9/21 12:00,0.0711,237
9/9/21,12:10:00 PM,9/9/21 12:10,0.0665,221.6666667
9/9/21,12:20:00 PM,9/9/21 12:20,0.0696,232
9/9/21,12:30:00 PM,9/9/21 12:30,0.0694,231.3333333
9/9/21,12:40:00 PM,9/9/21 12:40,0.0665,221.6666667
9/9/21,12:50:00 PM,9/9/21 12:50,0.0697,232.3333333
9/9/21,1:00:00 PM,9/9/21 13:00,0.0693,231
9/9/21,1:10:00 PM,9/9/21 13:10,0.0684,228
9/9/21,1:20:00 PM,9/9/21 13:20,0.0664,221.3333333
9/9/21,1:30:00 PM,9/9/21 13:30,0.0719,239.6666667
9/9/21,1:40:00 PM,9/9/21 13:40,0.0751,250.3333333
9/9/21,1:50:00 PM,9/9/21 13:50,0.0716,238.6666667
9/9/21,2:00:00 PM,9/9/21 14:00,0.0743,247.6666667
9/9/21,2:10:00 PM,9/9/21 14:10,0.077,256.6666667
9/9/21,2:20:00 PM,9/9/21 14:20,0.0741,247
9/9/21,2:30:00 PM,9/9/21 14:30,0.0789,263
9/9/21,2:40:00 PM,9/9/21 14:40,0.0762,254
9/9/21,2:50:00 PM,9/9/21 14:50,0.0795,265
9/9/21,3:00:00 PM,9/9/21 15:00,0.0792,264
9/9/21,3:10:00 PM,9/9/21 15:10,0.0802,267.3333333
9/9/21,3:20:00 PM,9/9/21 15:20,0.0796,265.3333333
9/9/21,3:30:00 PM,9/9/21 15:30,0.0826,275.3333333
9/9/21,3:40:00 PM,9/9/21 15:40,0.0815,271.6666667
9/9/21,3:50:00 PM,9/9/21 15:50,0.0855,285
9/9/21,4:00:00 PM,9/9/21 16:00,0.0845,281.6666667
9/9/21,4:10:00 PM,9/9/21 16:10,0.0816,272
9/9/21,4:20:00 PM,9/9/21 16:20,0.0876,292
9/9/21,4:30:00 PM,9/9/21 16:30,0.084,280
9/9/21,4:40:00 PM,9/9/21 16:40,0.0844,281.3333333
9/9/21,4:50:00 PM,9/9/21 16:50,0.0863,287.6666667
9/9/21,5:00:00 PM,9/9/21 17:00,0.0857,285.6666667
9/9/21,5:10:00 PM,9/9/21 17:10,0.0808,269.3333333
9/9/21,5:20:00 PM,9/9/21 17:20,0.0804,268
9/9/21,5:30:00 PM,9/9/21 17:30,0.085,283.3333333
9/9/21,5:40:00 PM,9/9/21 17:40,0.0842,280.6666667
9/9/21,5:50:00 PM,9/9/21 17:50,0.0833,277.6666667
9/9/21,6:00:00 PM,9/9/21 18:00,0.0847,282.3333333
9/9/21,6:10:00 PM,9/9/21 18:10,0.0812,270.6666667
9/9/21,6:20:00 PM,9/9/21 18:20,0.0843,281
9/9/21,6:30:00 PM,9/9/21 18:30,0.084,280
9/9/21,6:40:00 PM,9/9/21 18:40,0.0842,280.6666667
9/9/21,6:50:00 PM,9/9/21 18:50,0.0838,279.3333333
9/9/21,7:00:00 PM,9/9/21 19:00,0.0842,280.6666667
9/9/21,7:10:00 PM,9/9/21 19:10,0.0865,288.3333333
9/9/21,7:20:00 PM,9/9/21 19:20,0.0868,289.3333333
9/9/21,7:30:00 PM,9/9/21 19:30,0.0887,295.6666667
9/9/21,7:40:00 PM,9/9/21 19:40,0.0892,297.3333333
9/9/21,7:50:00 PM,9/9/21 19:50,0.0918,306
9/9/21,8:00:00 PM,9/9/21 20:00,0.0906,302
9/9/21,8:10:00 PM,9/9/21 20:10,0.0951,317
9/9/21,8:20:00 PM,9/9/21 20:20,0.0962,320.6666667
9/9/21,8:30:00 PM,9/9/21 20:30,0.0966,322
9/9/21,8:40:00 PM,9/9/21 20:40,0.1014,338
9/9/21,8:50:00 PM,9/9/21 20:50,0.0984,328
9/9/21,9:00:00 PM,9/9/21 21:00,0.0997,332.3333333
9/9/21,9:10:00 PM,9/9/21 21:10,0.1005,335
9/9/21,9:20:00 PM,9/9/21 21:20,0.102,340
9/9/21,9:30:00 PM,9/9/21 21:30,0.1015,338.3333333
9/9/21,9:40:00 PM,9/9/21 21:40,0.1018,339.3333333
9/9/21,9:50:00 PM,9/9/21 21:50,0.1018,339.3333333
9/9/21,10:00:00 PM,9/9/21 22:00,0.1043,347.6666667
9/9/21,10:10:00 PM,9/9/21 22:10,0.1019,339.6666667
9/9/21,10:20:00 PM,9/9/21 22:20,0.1066,355.3333333
9/9/21,10:30:00 PM,9/9/21 22:30,0.1015,338.3333333
9/9/21,10:40:00 PM,9/9/21 22:40,0.1035,345
9/9/21,10:50:00 PM,9/9/21 22:50,0.1017,339
9/9/21,11:00:00 PM,9/9/21 23:00,0.1049,349.6666667
9/9/21,11:10:00 PM,9/9/21 23:10,0.1042,347.3333333
9/9/21,11:20:00 PM,9/9/21 23:20,0.0987,329
9/9/21,11:30:00 PM,9/9/21 23:30,0.1042,347.3333333
9/9/21,11:40:00 PM,9/9/21 23:40,0.1045,348.3333333
9/9/21,11:50:00 PM,9/9/21 23:50,0.1051,350.3333333
9/10/21,12:00:00 AM,9/10/21 0:00,0.106,353.3333333
9/10/21,12:10:00 AM,9/10/21 0:10,0.1057,352.3333333
9/10/21,12:20:00 AM,9/10/21 0:20,0.1013,337.6666667
9/10/21,12:30:00 AM,9/10/21 0:30,0.1047,349
9/10/21,12:40:00 AM,9/10/21 0:40,0.1065,355
9/10/21,12:50:00 AM,9/10/21 0:50,0.1043,347.6666667
9/10/21,1:00:00 AM,9/10/21 1:00,0.104,346.6666667
9/10/21,1:10:00 AM,9/10/21 1:10,0.1067,355.6666667
9/10/21,1:20:00 AM,9/10/21 1:20,0.1067,355.6666667
9/10/21,1:30:00 AM,9/10/21 1:30,0.1046,348.6666667
9/10/21,1:40:00 AM,9/10/21 1:40,0.1036,345.3333333
9/10/21,1:50:00 AM,9/10/21 1:50,0.1033,344.3333333
9/10/21,2:00:00 AM,9/10/21 2:00,0.104,346.6666667
9/10/21,2:10:00 AM,9/10/21 2:10,0.1053,351
9/10/21,2:20:00 AM,9/10/21 2:20,0.1042,347.3333333
9/10/21,2:30:00 AM,9/10/21 2:30,0.1063,354.3333333
9/10/21,2:40:00 AM,9/10/21 2:40,0.1039,346.3333333
9/10/21,2:50:00 AM,9/10/21 2:50,0.1058,352.6666667
9/10/21,3:00:00 AM,9/10/21 3:00,0.1063,354.3333333
9/10/21,3:10:00 AM,9/10/21 3:10,0.1031,343.6666667
9/10/21,3:20:00 AM,9/10/21 3:20,0.1012,337.3333333
9/10/21,3:30:00 AM,9/10/21 3:30,0.1057,352.3333333
9/10/21,3:40:00 AM,9/10/21 3:40,0.1064,354.6666667
9/10/21,3:50:00 AM,9/10/21 3:50,0.1082,360.6666667
9/10/21,4:00:00 AM,9/10/21 4:00,0.1092,364
9/10/21,4:10:00 AM,9/10/21 4:10,0.1067,355.6666667
9/10/21,4:20:00 AM,9/10/21 4:20,0.1057,352.3333333
9/10/21,4:30:00 AM,9/10/21 4:30,0.105,350
9/10/21,4:40:00 AM,9/10/21 4:40,0.1042,347.3333333
9/10/21,4:50:00 AM,9/10/21 4:50,0.1048,349.3333333
9/10/21,5:00:00 AM,9/10/21 5:00,0.1036,345.3333333
9/10/21,5:10:00 AM,9/10/21 5:10,0.1019,339.6666667
9/10/21,5:20:00 AM,9/10/21 5:20,0.1066,355.3333333
9/10/21,5:30:00 AM,9/10/21 5:30,0.1035,345
9/10/21,5:40:00 AM,9/10/21 5:40,0.1014,338
9/10/21,5:50:00 AM,9/10/21 5:50,0.1041,347
9/10/21,6:00:00 AM,9/10/21 6:00,0.1041,347
9/10/21,6:10:00 AM,9/10/21 6:10,0.0988,329.3333333
9/10/21,6:20:00 AM,9/10/21 6:20,0.1008,336
9/10/21,6:30:00 AM,9/10/21 6:30,0.1009,336.3333333
9/10/21,6:40:00 AM,9/10/21 6:40,0.1042,347.3333333
9/10/21,6:50:00 AM,9/10/21 6:50,0.1039,346.3333333
9/10/21,7:00:00 AM,9/10/21 7:00,0.1005,335
9/10/21,7:10:00 AM,9/10/21 7:10,0.1028,342.6666667
9/10/21,7:20:00 AM,9/10/21 7:20,0.1018,339.3333333
9/10/21,7:30:00 AM,9/10/21 7:30,0.0987,329
9/10/21,7:40:00 AM,9/10/21 7:40,0.0965,321.6666667
9/10/21,7:50:00 AM,9/10/21 7:50,0.0988,329.3333333
9/10/21,8:00:00 AM,9/10/21 8:00,0.101,336.6666667
9/10/21,8:10:00 AM,9/10/21 8:10,0.0989,329.6666667
9/10/21,8:20:00 AM,9/10/21 8:20,0.0987,329
9/10/21,8:30:00 AM,9/10/21 8:30,0.094,313.3333333
9/10/21,8:40:00 AM,9/10/21 8:40,0.0977,325.6666667
9/10/21,8:50:00 AM,9/10/21 8:50,0.0965,321.6666667
9/10/21,9:00:00 AM,9/10/21 9:00,0.0914,304.6666667
9/10/21,9:10:00 AM,9/10/21 9:10,0.0919,306.3333333
9/10/21,9:20:00 AM,9/10/21 9:20,0.0901,300.3333333
9/10/21,9:30:00 AM,9/10/21 9:30,0.0889,296.3333333
9/10/21,9:40:00 AM,9/10/21 9:40,0.0891,297
9/10/21,9:50:00 AM,9/10/21 9:50,0.0894,298
9/10/21,10:00:00 AM,9/10/21 10:00,0.0876,292
9/10/21,10:10:00 AM,9/10/21 10:10,0.0885,295
9/10/21,10:20:00 AM,9/10/21 10:20,0.0858,286
9/10/21,10:30:00 AM,9/10/21 10:30,0.0869,289.6666667
9/10/21,10:40:00 AM,9/10/21 10:40,0.0894,298
9/10/21,10:50:00 AM,9/10/21 10:50,0.0844,281.3333333
9/10/21,11:00:00 AM,9/10/21 11:00,0.082,273.3333333
9/10/21,11:10:00 AM,9/10/21 11:10,0.0797,265.6666667
9/10/21,11:20:00 AM,9/10/21 11:20,0.08,266.6666667
9/10/21,11:30:00 AM,9/10/21 11:30,0.0763,254.3333333
9/10/21,11:40:00 AM,9/10/21 11:40,0.0741,247
9/10/21,11:50:00 AM,9/10/21 11:50,0.0748,249.3333333
9/10/21,12:00:00 PM,9/10/21 12:00,0.0753,251
9/10/21,12:10:00 PM,9/10/21 12:10,0.0685,228.3333333
9/10/21,12:20:00 PM,9/10/21 12:20,0.0737,245.6666667
9/10/21,12:30:00 PM,9/10/21 12:30,0.0664,221.3333333
9/10/21,12:40:00 PM,9/10/21 12:40,0.0692,230.6666667
9/10/21,12:50:00 PM,9/10/21 12:50,0.0699,233
9/10/21,1:00:00 PM,9/10/21 13:00,0.0683,227.6666667
9/10/21,1:10:00 PM,9/10/21 13:10,0.0682,227.3333333
9/10/21,1:20:00 PM,9/10/21 13:20,0.0718,239.3333333
9/10/21,1:30:00 PM,9/10/21 13:30,0.0721,240.3333333
9/10/21,1:40:00 PM,9/10/21 13:40,0.0694,231.3333333
9/10/21,1:50:00 PM,9/10/21 13:50,0.0718,239.3333333
9/10/21,2:00:00 PM,9/10/21 14:00,0.0744,248
9/10/21,2:10:00 PM,9/10/21 14:10,0.0735,245
9/10/21,2:20:00 PM,9/10/21 14:20,0.0744,248
9/10/21,2:30:00 PM,9/10/21 14:30,0.0771,257
9/10/21,2:40:00 PM,9/10/21 14:40,0.0767,255.6666667
9/10/21,2:50:00 PM,9/10/21 14:50,0.0847,282.3333333
9/10/21,3:00:00 PM,9/10/21 15:00,0.0765,255
9/10/21,3:10:00 PM,9/10/21 15:10,0.0846,282
9/10/21,3:20:00 PM,9/10/21 15:20,0.0808,269.3333333
9/10/21,3:30:00 PM,9/10/21 15:30,0.087,290
9/10/21,3:40:00 PM,9/10/21 15:40,0.0844,281.3333333
9/10/21,3:50:00 PM,9/10/21 15:50,0.0866,288.6666667
9/10/21,4:00:00 PM,9/10/21 16:00,0.0845,281.6666667
9/10/21,4:10:00 PM,9/10/21 16:10,0.0857,285.6666667
9/10/21,4:20:00 PM,9/10/21 16:20,0.0887,295.6666667
9/10/21,4:30:00 PM,9/10/21 16:30,0.0843,281
9/10/21,4:40:00 PM,9/10/21 16:40,0.0876,292
9/10/21,4:50:00 PM,9/10/21 16:50,0.0841,280.3333333
9/10/21,5:00:00 PM,9/10/21 17:00,0.0895,298.3333333
9/10/21,5:10:00 PM,9/10/21 17:10,0.0814,271.3333333
9/10/21,5:20:00 PM,9/10/21 17:20,0.087,290
9/10/21,5:30:00 PM,9/10/21 17:30,0.0833,277.6666667
9/10/21,5:40:00 PM,9/10/21 17:40,0.0862,287.3333333
9/10/21,5:50:00 PM,9/10/21 17:50,0.0836,278.6666667
9/10/21,6:00:00 PM,9/10/21 18:00,0.0824,274.6666667
9/10/21,6:10:00 PM,9/10/21 18:10,0.0841,280.3333333
9/10/21,6:20:00 PM,9/10/21 18:20,0.0844,281.3333333
9/10/21,6:30:00 PM,9/10/21 18:30,0.0823,274.3333333
9/10/21,6:40:00 PM,9/10/21 18:40,0.0867,289
9/10/21,6:50:00 PM,9/10/21 18:50,0.0814,271.3333333
9/10/21,7:00:00 PM,9/10/21 19:00,0.0881,293.6666667
9/10/21,7:10:00 PM,9/10/21 19:10,0.0868,289.3333333
9/10/21,7:20:00 PM,9/10/21 19:20,0.0878,292.6666667
9/10/21,7:30:00 PM,9/10/21 19:30,0.0932,310.6666667
9/10/21,7:40:00 PM,9/10/21 19:40,0.0894,298
9/10/21,7:50:00 PM,9/10/21 19:50,0.0954,318
9/10/21,8:00:00 PM,9/10/21 20:00,0.0967,322.3333333
9/10/21,8:10:00 PM,9/10/21 20:10,0.099,330
9/10/21,8:20:00 PM,9/10/21 20:20,0.1005,335
9/10/21,8:30:00 PM,9/10/21 20:30,0.0966,322
9/10/21,8:40:00 PM,9/10/21 20:40,0.1043,347.6666667
9/10/21,8:50:00 PM,9/10/21 20:50,0.1024,341.3333333
