TOA5,FC1_CR800_42958,CR800,42958,CR800.Std.32.02,CPU:FC1_CR800_42958_FEF_10min_program_2022Calibrated.CR8,63442,Data_10min,,,,,,,,,,,
TIMESTAMP,RECORD,SC_uS,SC_1,Ct_1,Ct_2,Temp_C,CDOM,CDOM_ave_mV,CDOM_ave,CDOM_stdev,CDOM_med,Turb,Turb_ave_mV,Turb_ave,Turb_stdev,Turb_med,CDOM_mV,TURB_mV
TS,RN,uS/cm,,,,Deg C,ppb QSE,millivolts,ppb QSE,ppb QSE,ppb QSE,NTU,millivolts,NTU,NTU,NTU,millivolts,millivolts
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
5/13/2022 16:10,2189,46.31105,55.92985,0.03205619,29.38331,1.268,49.06326,1587.384,49.00939,0.05133385,49.02094,3.075969,72.85096,2.70565,0.1338054,2.668618,1583.673,73.46939
5/13/2022 16:20,2190,46.32076,55.93901,0.03201605,29.34518,1.23,49.1479,1589.734,49.08249,0.07073642,49.06326,2.872294,73.84045,2.755026,0.08234446,2.736511,1587.755,74.82993
5/13/2022 16:30,2191,46.34822,55.96492,0.03198599,29.31661,1.192,49.27488,1593.568,49.20177,0.04453992,49.19023,2.872294,74.21149,2.773542,0.07302784,2.804402,1593.197,72.10884
5/13/2022 16:40,2192,46.31661,55.9351,0.03193597,29.26907,1.163,49.35952,1595.423,49.25948,0.0705286,49.27488,3.686995,75.57204,2.841434,0.2827009,2.736511,1595.918,73.46939
5/13/2022 16:50,2193,46.377,55.99207,0.03195594,29.28805,1.154,49.4865,1598.392,49.35183,0.08990666,49.3172,3.075969,73.96413,2.761198,0.1167793,2.736511,1595.918,72.10884
5/14/2022 13:10,2194,46.2216,55.84545,0.0330688,30.34562,2.169,42.503,1334.57,41.14478,0.8361198,40.72538,2.668618,66.79035,2.403223,0.1340897,2.397051,1321.088,66.66666
5/14/2022 16:40,2195,45.44427,55.11205,0.03173561,29.07867,1.381,47.87818,1494.001,46.10441,0.7784255,45.84661,3.279644,82.12739,3.168549,0.101416,3.143861,1478.911,84.35374
5/15/2022 13:00,2196,45.21644,54.8971,0.03269769,29.99294,2.317,45.42337,1416.574,43.69577,0.5654877,43.56111,3.279644,69.38775,2.532835,0.2791755,2.397051,1405.442,73.46939
5/17/2022 11:30,2197,44.1264,53.86866,0.0317357,29.07875,1.99,51.77201,1672.356,51.65273,0.07618111,51.64503,2.532835,64.19295,2.273612,0.1076122,2.261268,1669.388,63.94558
5/17/2022 11:40,2198,44.0256,53.77356,0.03172571,29.06926,2.029,51.60271,1667.656,51.50652,0.04454022,51.47573,2.668618,66.04823,2.366191,0.1369012,2.329159,1666.667,66.66666
5/17/2022 11:50,2199,43.97296,53.7239,0.03180578,29.14535,2.125,51.39109,1660.977,51.29874,0.0670847,51.30644,2.464943,64.93506,2.310643,0.1086689,2.261268,1661.224,68.02721
5/17/2022 12:00,2200,43.98883,53.73887,0.03183582,29.1739,2.144,51.39109,1659.988,51.26796,0.0661971,51.26411,2.397051,64.19295,2.273612,0.08094477,2.261268,1659.864,65.30612
5/17/2022 12:10,2201,43.9162,53.67035,0.03178572,29.12628,2.134,51.34876,1659.245,51.24487,0.05219165,51.22179,2.532835,64.44032,2.285956,0.1592801,2.261268,1657.143,69.38776
5/17/2022 12:20,2202,43.86204,53.61924,0.03174568,29.08824,2.125,51.17947,1654.793,51.10636,0.04072067,51.09482,2.600727,65.4298,2.335331,0.1371791,2.329159,1654.422,66.66666
5/17/2022 12:30,2203,43.82508,53.58438,0.03172571,29.06926,2.125,51.17947,1654.793,51.10636,0.04454064,51.09482,2.532835,65.18243,2.322988,0.09797716,2.329159,1651.701,65.30612
5/17/2022 12:40,2204,43.74222,53.50619,0.03160555,28.95507,2.058,51.13715,1652.814,51.0448,0.050462,51.05249,2.600727,68.02721,2.464943,0.1083178,2.397051,1651.701,69.38776
5/17/2022 12:50,2205,43.73819,53.5024,0.03149538,28.85038,1.962,51.05249,1651.577,51.00632,0.04214881,51.01017,2.872294,72.60358,2.693306,0.1426248,2.600727,1648.98,69.38776
5/17/2022 13:00,2206,43.82577,53.58502,0.03158549,28.93601,2,51.13715,1652.69,51.04095,0.05441449,51.01017,2.940185,70.37724,2.582211,0.1506772,2.532835,1653.061,66.66666
5/17/2022 13:10,2207,43.80101,53.56166,0.03161553,28.96455,2.039,50.96785,1648.361,50.90628,0.04179609,50.8832,2.872294,71.73779,2.650102,0.126488,2.600727,1646.259,74.82993
5/17/2022 13:20,2208,43.65835,53.42706,0.03162551,28.97404,2.116,50.75622,1639.703,50.63695,0.09346015,50.62925,2.872294,73.46939,2.73651,0.07091063,2.736511,1634.014,73.46939
5/17/2022 13:30,2209,43.50004,53.2777,0.03132518,28.68863,1.924,50.7139,1640.569,50.66388,0.05654929,50.67158,3.754887,82.62214,3.193237,0.1900328,3.143861,1640.816,81.63265
5/17/2022 13:40,2210,43.69753,53.46403,0.03149538,28.85038,1.981,50.96785,1648.114,50.89859,0.03264833,50.8832,5.180614,113.0489,4.711544,0.2497936,4.569588,1647.619,118.3673
5/17/2022 13:50,2211,43.66332,53.43176,0.03145537,28.81235,1.962,51.09482,1651.824,51.01402,0.03354296,51.01017,6.402666,130.8596,5.600308,0.5169008,5.452181,1651.701,129.2517
5/17/2022 14:00,2212,43.65194,53.42102,0.0313953,28.75527,1.914,51.13715,1652.814,51.0448,0.05359265,51.05249,20.45626,285.4669,13.31528,3.556602,12.10557,1650.34,197.2789
5/17/2022 14:10,2213,43.59428,53.36662,0.03137525,28.73622,1.923,51.13715,1652.814,51.0448,0.0620424,51.01017,19.84524,313.2962,14.70398,2.894349,14.27811,1651.701,355.1021
5/17/2022 14:20,2214,43.56249,53.33662,0.0313152,28.67915,1.885,51.30644,1656.524,51.16023,0.08534539,51.13715,14.75335,223.0056,10.19843,1.885577,10.00093,1654.422,219.0476
5/17/2022 14:30,2215,43.53625,53.31187,0.03121515,28.58407,1.808,51.39109,1661.595,51.31798,0.03650194,51.30644,15.83962,214.3475,9.766394,3.000445,8.710985,1661.224,208.1633
5/17/2022 14:40,2216,43.48347,53.26207,0.03114504,28.51744,1.771,51.51806,1666.543,51.47189,0.028274,51.47573,17.33324,254.4218,11.76611,3.126107,11.63033,1665.306,221.7687
5/17/2022 14:50,2217,43.54598,53.32105,0.03111502,28.48891,1.715,51.72968,1671.49,51.62579,0.06083694,51.60271,7.828393,158.1942,6.964315,0.5322952,6.674232,1670.748,149.6599
5/17/2022 15:00,2218,43.54523,53.32035,0.03109507,28.46995,1.697,51.85665,1677.304,51.80663,0.03961259,51.81433,6.945799,140.3834,6.075551,0.6043496,5.927423,1674.83,157.8231
5/17/2022 15:10,2219,43.5005,53.27814,0.03109507,28.46995,1.718,52.02595,1679.406,51.87204,0.0750045,51.85665,6.877908,131.3544,5.624996,0.6061121,5.384289,1676.19,118.3673
5/17/2022 15:20,2220,43.45624,53.23638,0.03108509,28.46047,1.73,52.06828,1682.251,51.96054,0.05809874,51.9413,5.859531,127.149,5.415149,0.3095848,5.316397,1680.272,136.0544
5/17/2022 15:30,2221,43.41968,53.20188,0.03103503,28.4129,1.703,52.19525,1687.817,52.13368,0.06083656,52.15292,5.248506,117.1305,4.915219,0.1863896,4.841155,1688.435,115.6463
5/17/2022 15:40,2222,43.36518,53.15046,0.030975,28.35586,1.675,52.40687,1692.517,52.2799,0.05985552,52.2799,5.520072,117.1305,4.915219,0.2707241,4.773263,1689.796,114.2857
5/17/2022 15:50,2223,43.39159,53.17538,0.03092496,28.30829,1.618,52.53384,1698.701,52.47228,0.03769911,52.4492,5.587965,120.47,5.081862,0.2797206,4.909047,1697.959,114.2857
5/17/2022 16:00,2224,43.35623,53.14202,0.03088497,28.2703,1.599,52.78779,1705.751,52.69159,0.05732965,52.70314,5.452181,117.5015,4.933734,0.2511624,4.841155,1702.041,111.5646
5/17/2022 16:10,2225,43.37226,53.15715,0.03091498,28.29882,1.618,52.95708,1709.462,52.80702,0.05522404,52.78779,5.520072,120.5937,5.088034,0.2704426,5.04483,1710.204,111.5646
5/17/2022 16:20,2226,43.31542,53.10352,0.03088497,28.2703,1.618,53.08406,1714.533,52.96478,0.07177684,52.95708,5.723748,126.6543,5.390461,0.1863897,5.316397,1711.565,123.8095
5/17/2022 16:30,2227,43.33986,53.12657,0.03085496,28.24178,1.58,53.21103,1720.099,53.13792,0.05133395,53.12638,5.995315,127.2727,5.421321,0.251314,5.384289,1717.007,131.9728
5/17/2022 16:40,2228,43.3222,53.10991,0.03083493,28.22274,1.57,53.38033,1725.665,53.31106,0.04866944,53.29568,6.063207,130.8596,5.600308,0.3061201,5.520072,1723.809,133.3333
5/17/2022 16:50,2229,43.30743,53.09598,0.03079495,28.18475,1.541,53.42265,1727.025,53.35339,0.05784362,53.33801,6.538449,138.0334,5.958283,0.2513139,5.927423,1723.809,140.136
5/17/2022 17:00,2230,43.27219,53.06273,0.03075497,28.14676,1.522,53.63427,1733.704,53.56116,0.04453947,53.54963,6.60634,137.2913,5.921251,0.3562678,5.859531,1730.612,134.6939
5/17/2022 17:10,2231,43.33328,53.12037,0.03075497,28.14676,1.493,53.80357,1739.518,53.742,0.06083639,53.76124,28.94273,178.1076,7.958004,6.723028,5.452181,1736.054,133.3333
5/17/2022 17:20,2232,43.33747,53.12432,0.03072497,28.11825,1.465,54.01519,1743.104,53.85359,0.06708688,53.84589,6.063207,131.8491,5.649684,0.2269407,5.587965,1740.136,133.3333
5/17/2022 17:30,2233,43.34156,53.12818,0.03069497,28.08974,1.436,54.09984,1748.052,54.00749,0.06204136,53.97287,5.995315,127.8911,5.452181,0.2821614,5.384289,1745.578,126.5306
5/17/2022 17:40,2234,43.36134,53.14684,0.03067494,28.07071,1.409,54.35379,1754.36,54.20372,0.07300459,54.18449,8.643093,133.9518,5.754608,0.9233658,5.452181,1751.02,191.8367
5/17/2022 17:50,2235,43.30193,53.09079,0.03061494,28.01369,1.383,54.43843,1759.431,54.36148,0.0694721,54.35379,5.859531,127.149,5.415149,0.2393582,5.384289,1756.463,123.8095
5/17/2022 18:00,2236,43.2832,53.07311,0.03055495,27.95668,1.338,54.60773,1765.12,54.53847,0.04867012,54.52308,5.79164,127.3964,5.427493,0.1837137,5.316397,1763.265,131.9728
5/17/2022 18:10,2237,43.32388,53.1115,0.03054498,27.9472,1.31,54.86167,1772.542,54.76933,0.07401031,54.77702,5.859531,131.8491,5.649684,0.2096656,5.723748,1768.708,129.2517
5/17/2022 18:20,2238,43.30694,53.09551,0.03051499,27.9187,1.291,55.0733,1778.231,54.94632,0.06507088,54.94632,5.927423,128.7569,5.495385,0.1969237,5.452181,1778.231,127.8912
5/17/2022 18:30,2239,43.3098,53.09822,0.03049496,27.89967,1.272,55.20027,1784.044,55.12716,0.04805703,55.11562,5.723748,127.5201,5.433665,0.1231306,5.384289,1783.673,127.8912
5/17/2022 18:40,2240,43.35069,53.13679,0.03049496,27.89967,1.253,55.38162,1788.884,55.27771,0.052203,55.25462,5.793093,127.6714,5.441214,0.2124194,5.385654,1788.142,130.6405
5/17/2022 18:50,2241,43.37112,53.15607,0.03048499,27.8902,1.234,55.51328,1792.25,55.38242,0.0775516,55.34393,5.861566,128.1769,5.466441,0.1804195,5.454093,1789.652,127.9295
5/17/2022 19:00,2242,43.39141,53.17521,0.03047494,27.88064,1.216,55.55729,1794.159,55.44182,0.1128725,55.47261,5.38637,123.7266,5.244368,0.09800936,5.250542,1785.622,123.8503
5/17/2022 19:10,2243,43.35505,53.1409,0.03043498,27.84267,1.197,55.72705,1798.379,55.57309,0.07925445,55.55769,5.658074,124.4699,5.281456,0.1950456,5.250587,1797.884,117.0462
5/17/2022 19:20,2244,43.39589,53.17944,0.03043498,27.84267,1.178,55.85421,1804.57,55.76567,0.05551072,55.76953,5.454347,121.7482,5.145643,0.1746291,5.046858,1800.611,119.7685
5/17/2022 19:30,2245,43.41487,53.19735,0.03044495,27.85214,1.178,55.89658,1806.18,55.81575,0.06110145,55.8119,5.72601,126.6973,5.39261,0.140248,5.386436,1806.056,126.5736
5/17/2022 19:40,2246,43.4548,53.23502,0.030455,27.8617,1.169,56.06594,1810.758,55.95817,0.06085691,55.93893,5.522267,121.6245,5.139473,0.2172364,5.114778,1812.861,129.2957
5/17/2022 19:50,2247,43.3986,53.182,0.03041505,27.82372,1.159,56.19493,1814.904,56.08716,0.07303164,56.06791,5.522492,120.6389,5.090292,0.2113739,4.979154,1815.647,125.217
5/17/2022 20:00,2248,43.49556,53.27348,0.030455,27.8617,1.15,56.23582,1816.714,56.14344,0.05047822,56.15115,5.386495,118.9036,5.003699,0.1744125,4.911087,1815.6,115.6867
5/17/2022 20:10,2249,43.54028,53.31566,0.03041505,27.82372,1.093,56.36249,1818.558,56.20083,0.07180192,56.1508,5.726032,126.0791,5.36176,0.215298,5.250627,1815.589,129.2961
5/17/2022 20:20,2250,43.5723,53.34588,0.030455,27.8617,1.114,56.40718,1822.593,56.32634,0.07097316,56.36483,5.726307,121.5062,5.133569,0.2897344,5.047128,1818.386,123.8571
5/17/2022 20:30,2251,43.61164,53.383,0.030455,27.8617,1.096,56.53638,1826.499,56.44784,0.07097723,56.40935,5.115278,113.4679,4.732453,0.1768132,4.707755,1823.9,112.9729
5/17/2022 20:40,2252,43.57301,53.34655,0.03042501,27.83319,1.087,56.61917,1829.532,56.54219,0.07831804,56.53449,4.911323,110.6182,4.590255,0.1265374,4.503813,1830.645,108.886
5/17/2022 20:50,2253,43.61244,53.38375,0.03043498,27.84267,1.078,56.70196,1832.44,56.63268,0.04521585,56.61728,5.658205,111.2332,4.620942,0.3606482,4.503633,1830.584,108.8824
5/17/2022 21:00,2254,43.63297,53.40312,0.03043498,27.84267,1.068,56.87312,1836.21,56.74995,0.07323534,56.70376,4.63964,107.8959,4.454409,0.1125025,4.435886,1833.364,111.6079
5/17/2022 21:10,2255,43.65372,53.4227,0.03043498,27.84267,1.059,56.95987,1838.503,56.82129,0.07242367,56.79049,5.862411,108.6422,4.49165,0.4641228,4.368158,1837.514,107.5286
5/17/2022 21:20,2256,43.69546,53.46208,0.03043498,27.84267,1.04,56.96462,1840.512,56.88378,0.04929937,56.83759,4.504451,106.5475,4.387124,0.07148207,4.368598,1840.389,104.815
5/17/2022 21:30,2257,43.69546,53.46208,0.03043498,27.84267,1.04,57.00366,1842.881,56.95746,0.04587061,56.96132,4.639982,106.9126,4.405341,0.1135215,4.368292,1843.005,103.4478
5/17/2022 21:40,2258,43.69546,53.46208,0.03043498,27.84267,1.04,57.09454,1844.07,56.99444,0.1025812,56.96749,4.572652,106.6766,4.393565,0.09725051,4.368864,1843.203,108.9042
5/17/2022 21:50,2259,43.73503,53.49941,0.03045544,27.86211,1.04,57.22275,1847.572,57.1034,0.07833335,57.0957,4.504833,105.3174,4.325742,0.1055278,4.30104,1847.325,108.9064
5/17/2022 22:00,2260,43.7352,53.49957,0.03045553,27.86219,1.04,57.18478,1848.208,57.12317,0.07525013,57.10007,4.505246,104.7066,4.295262,0.1175066,4.301438,1847.465,104.8304
5/17/2022 22:10,2261,43.7554,53.51863,0.03045518,27.86186,1.03,57.27053,1849.85,57.17427,0.06014258,57.14347,4.845032,105.6987,4.344766,0.199174,4.233596,1848.86,103.4708
5/17/2022 22:20,2262,43.75506,53.51831,0.030455,27.8617,1.03,57.2709,1850.605,57.19775,0.04808993,57.1862,4.641256,104.2141,4.270686,0.1487418,4.165691,1847.511,106.1944
5/17/2022 22:30,2263,43.77602,53.53808,0.030455,27.8617,1.02,57.31335,1851.722,57.23249,0.04217808,57.22864,4.641265,104.7094,4.295399,0.1402957,4.233637,1852.96,103.4717
5/17/2022 22:40,2264,43.78113,53.5429,0.03043629,27.84391,1.001,57.35574,1853.208,57.27873,0.0471556,57.27103,4.369517,101.9865,4.159526,0.1650324,4.097764,1851.599,106.1947
5/17/2022 22:50,2265,43.78175,53.54349,0.0304265,27.83461,0.993,57.39809,1853.951,57.30183,0.05136859,57.27103,4.641268,103.7193,4.245993,0.1659543,4.23364,1854.322,104.8332
5/17/2022 23:00,2266,43.7571,53.52024,0.0304154,27.82406,0.994,57.44044,1855.312,57.34418,0.04809019,57.35574,4.369517,101.3676,4.128645,0.1369943,4.097764,1857.045,98.02585
5/17/2022 23:10,2267,43.76024,53.52319,0.03037518,27.78584,0.957,57.44044,1854.817,57.32878,0.06063418,57.31339,4.709207,103.9668,4.258345,0.1695921,4.23364,1851.599,103.4717
5/17/2022 23:20,2268,43.8025,53.56307,0.03037649,27.78708,0.939,57.4828,1856.798,57.39038,0.06465744,57.35574,4.369517,102.8529,4.202759,0.1018602,4.165703,1855.684,99.38731
5/17/2022 23:30,2269,43.79963,53.56036,0.03037553,27.78617,0.939,57.60986,1859.273,57.46739,0.07285057,57.44044,4.57333,102.6053,4.190407,0.1970578,4.097764,1857.045,103.4717
5/17/2022 23:40,2270,43.83797,53.59653,0.03039555,27.8052,0.939,57.52515,1858.778,57.45199,0.03652668,57.44044,4.641268,103.1004,4.215112,0.161528,4.165703,1858.407,111.6405
5/17/2022 23:50,2271,43.81593,53.57574,0.03038524,27.79539,0.94,57.52515,1859.521,57.47509,0.03964088,57.4828,4.23364,100.9963,4.110117,0.06358766,4.097764,1857.045,100.7488
5/18/2022 0:00,2272,43.77365,53.53585,0.03036504,27.7762,0.942,57.60986,1859.025,57.45969,0.07738914,57.44044,4.369517,100.5012,4.085412,0.1256667,4.029827,1857.045,96.66438
5/18/2022 0:10,2273,43.81628,53.57607,0.03036635,27.77745,0.923,57.5675,1858.53,57.44429,0.05251055,57.44044,4.437454,101.2439,4.122469,0.1883481,4.029827,1855.684,96.66438
5/18/2022 0:20,2274,43.83477,53.59352,0.03036626,27.77736,0.915,57.60986,1858.778,57.45199,0.0653415,57.44044,4.505393,100.0062,4.060708,0.1770745,4.029827,1858.407,96.66438
5/18/2022 0:30,2275,43.79293,53.55404,0.03034545,27.75759,0.915,57.52515,1857.664,57.41734,0.05813836,57.39809,4.369517,100.1299,4.066884,0.127475,4.029827,1855.684,99.38731
5/18/2022 0:40,2276,43.83453,53.59329,0.03035647,27.76806,0.906,57.4828,1857.788,57.42119,0.03772509,57.39809,4.301579,100.1299,4.066884,0.1515368,3.961889,1858.407,96.66438
5/18/2022 0:50,2277,43.89347,53.6489,0.03037614,27.78675,0.897,57.52515,1858.035,57.42889,0.06534182,57.44044,4.505393,101.1201,4.116293,0.1691416,4.029827,1855.684,108.9176
5/18/2022 1:00,2278,43.8761,53.63251,0.03036731,27.77836,0.897,57.52515,1857.912,57.42504,0.05499358,57.39809,4.505393,102.4816,4.184231,0.1716045,4.165703,1855.684,99.38731
5/18/2022 1:10,2279,43.87705,53.63341,0.03036783,27.77886,0.897,57.44044,1856.798,57.39038,0.06465821,57.39809,4.369517,100.625,4.091588,0.1372725,4.029827,1855.684,100.7488
5/18/2022 1:20,2280,43.91637,53.6705,0.03037719,27.78775,0.887,57.4828,1855.807,57.35958,0.07325651,57.31339,4.301579,100.7488,4.097764,0.09607875,4.029827,1855.684,104.8332
5/18/2022 1:30,2281,43.93405,53.68718,0.03038628,27.79639,0.887,57.39809,1854.693,57.32493,0.04457003,57.31339,4.165703,98.76846,3.998945,0.09765399,3.961889,1855.684,96.66438
5/18/2022 1:40,2282,43.915,53.66921,0.03037649,27.78708,0.887,57.44044,1855.436,57.34803,0.05939908,57.35574,4.23364,98.89223,4.005122,0.09726249,3.961889,1854.322,96.66438
5/18/2022 1:50,2283,43.9184,53.67242,0.03037824,27.78875,0.887,57.52515,1857.416,57.40964,0.0573682,57.39809,4.165703,99.016,4.011298,0.1197606,3.961889,1857.045,102.1103
5/18/2022 2:00,2284,43.93728,53.69023,0.03038794,27.79797,0.887,57.31339,1851.352,57.22097,0.06713222,57.22868,4.301579,99.51109,4.036003,0.113883,4.029827,1848.876,100.7488
5/18/2022 2:10,2285,43.93775,53.69068,0.03039905,27.80852,0.897,57.22868,1849.743,57.17092,0.05194375,57.18633,4.165703,98.52092,3.986593,0.130433,3.961889,1846.153,92.57996
5/18/2022 2:20,2286,43.95288,53.70495,0.03040683,27.81591,0.897,57.18633,1848.629,57.13627,0.03964088,57.14397,4.165703,98.6447,3.992769,0.1097901,3.961889,1846.153,100.7488
5/18/2022 2:30,2287,43.97108,53.72212,0.03041618,27.8248,0.897,57.18633,1847.391,57.09777,0.03811564,57.10162,4.369517,98.02585,3.961888,0.168916,3.89395,1847.515,106.1947
5/18/2022 2:40,2288,43.95181,53.70395,0.03041715,27.82572,0.907,57.10162,1845.658,57.04386,0.04870198,57.01691,4.709207,99.38731,4.029827,0.2639188,3.89395,1844.792,95.30291
5/18/2022 2:50,2289,43.95211,53.70422,0.03042816,27.83619,0.916,57.14397,1844.421,57.00536,0.06279505,56.97456,4.23364,99.63486,4.042179,0.09528141,4.029827,1842.069,99.38731
5/18/2022 3:00,2290,44.00988,53.75873,0.03045789,27.86444,0.916,56.97456,1840.708,56.88985,0.07223757,56.88985,4.029827,98.52092,3.986593,0.05240667,3.961889,1843.431,96.66438
5/18/2022 3:10,2291,43.98796,53.73805,0.03044661,27.85372,0.916,57.01691,1841.203,56.90525,0.06063472,56.93221,3.961889,96.04552,3.86307,0.07860992,3.89395,1837.985,96.66438
5/18/2022 3:20,2292,44.0092,53.75809,0.03045754,27.86411,0.916,56.97456,1839.841,56.8629,0.07057659,56.8475,4.097764,97.28323,3.924831,0.1097901,3.826013,1839.346,95.30291
5/18/2022 3:30,2293,44.01022,53.75905,0.03045806,27.8646,0.916,56.8475,1836.747,56.76664,0.04588039,56.76279,4.029827,95.55044,3.838365,0.09958791,3.826013,1835.262,96.66438
5/18/2022 3:40,2294,44.01089,53.75969,0.03045841,27.86494,0.916,56.80515,1834.89,56.70889,0.06279562,56.67809,4.437454,97.90208,3.955712,0.1819615,3.826013,1833.9,99.38731
5/18/2022 3:50,2295,44.01039,53.75921,0.03045815,27.86469,0.916,56.72044,1832.415,56.63189,0.05251118,56.63574,4.165703,96.91191,3.906303,0.1152152,3.89395,1829.816,96.66438
5/18/2022 4:00,2296,44.0284,53.7762,0.03046742,27.8735,0.916,56.67809,1830.806,56.58183,0.09046143,56.59338,4.301579,97.53076,3.937184,0.1670997,3.89395,1829.816,96.66438
5/18/2022 4:10,2297,44.02687,53.77476,0.03046663,27.87275,0.916,56.63574,1830.311,56.56643,0.04146929,56.55103,4.165703,97.03568,3.912479,0.1197606,3.89395,1828.454,96.66438
5/18/2022 4:20,2298,44.00842,53.75735,0.03044626,27.85339,0.907,56.55103,1825.979,56.43167,0.05658703,56.42397,4.23364,97.53076,3.937184,0.1744702,3.89395,1824.37,102.1103
5/18/2022 4:30,2299,44.01121,53.75998,0.03043682,27.84441,0.897,56.46632,1824.494,56.38546,0.05553018,56.38162,4.029827,96.41684,3.881598,0.1037157,3.89395,1823.008,93.94144
5/18/2022 4:40,2300,44.05048,53.79704,0.03045702,27.86361,0.897,56.42397,1822.637,56.32771,0.0573677,56.33926,4.165703,96.5406,3.887774,0.1310166,3.826013,1820.286,95.30291
5/18/2022 4:50,2301,44.07217,53.8175,0.03045728,27.86386,0.887,56.29691,1819.667,56.23531,0.02776402,56.21221,4.165703,98.14961,3.968065,0.1101371,3.961889,1818.924,95.30291
5/18/2022 5:00,2302,44.07532,53.82047,0.03044801,27.85505,0.878,56.25456,1818.057,56.18525,0.03732946,56.16985,4.165703,98.39715,3.980417,0.09647512,3.89395,1817.563,96.66438
5/18/2022 5:10,2303,44.05361,53.79999,0.03043699,27.84458,0.878,56.21221,1816.944,56.1506,0.05222841,56.1275,4.097764,96.66438,3.89395,0.1121959,3.89395,1813.478,96.66438
5/18/2022 5:20,2304,44.0746,53.81979,0.03043717,27.84475,0.868,56.21221,1815.706,56.11209,0.04523197,56.08514,3.961889,97.15945,3.918655,0.03268144,3.89395,1814.84,96.66438
5/18/2022 5:30,2305,44.0971,53.84102,0.03043787,27.84541,0.859,56.08514,1812.859,56.02354,0.04555546,56.00044,4.097764,95.3029,3.826013,0.1083915,3.826013,1812.117,96.66438
5/18/2022 5:40,2306,44.09329,53.83743,0.03043629,27.84391,0.859,56.08514,1811.993,55.99659,0.07325567,56.00044,4.165703,96.78814,3.900127,0.1461551,3.826013,1810.755,99.38731
5/18/2022 5:50,2307,44.07594,53.82106,0.0304279,27.83594,0.86,56.04279,1810.508,55.95038,0.06713242,55.95809,4.165703,97.53076,3.937184,0.1168588,3.89395,1810.755,98.02585
5/18/2022 6:00,2308,44.0736,53.81885,0.03042694,27.83503,0.86,55.95809,1809.394,55.91573,0.03127952,55.91574,4.029827,94.80782,3.801308,0.101485,3.758075,1808.032,93.94144
5/18/2022 6:10,2309,44.07484,53.82002,0.03042851,27.83652,0.861,55.91574,1806.795,55.83488,0.04930877,55.83103,3.961889,95.55044,3.838365,0.1413792,3.826013,1805.309,96.66438
5/18/2022 6:20,2310,44.07512,53.82028,0.03041846,27.82697,0.852,55.87338,1805.928,55.80792,0.04555734,55.78867,3.89395,94.56028,3.788955,0.06051398,3.758075,1806.671,93.94144
5/18/2022 6:30,2311,44.11073,53.85388,0.03044819,27.85522,0.862,55.78867,1803.453,55.73092,0.0414671,55.70397,3.961889,93.32258,3.727194,0.1135477,3.690137,1801.225,93.94144
5/18/2022 6:40,2312,44.10869,53.85196,0.03045841,27.86494,0.872,55.78867,1802.71,55.70782,0.05839235,55.70397,4.029827,95.79798,3.850717,0.130433,3.826013,1802.586,99.38731
5/18/2022 6:50,2313,44.10811,53.85141,0.03046856,27.87458,0.881,55.74632,1800.111,55.62696,0.07623259,55.57691,4.23364,96.5406,3.887774,0.2157246,3.758075,1801.225,95.30291
5/18/2022 7:00,2314,44.12501,53.86735,0.03047704,27.88264,0.881,55.66162,1798.502,55.57691,0.07871934,55.57691,4.097764,95.55044,3.838365,0.1188012,3.758075,1793.056,100.7488
5/18/2022 7:10,2315,44.12177,53.86429,0.03049671,27.90133,0.9,55.53456,1795.655,55.48835,0.04588027,55.4922,4.369517,96.16929,3.869246,0.190563,3.826013,1794.418,98.02585
5/18/2022 7:20,2316,44.12305,53.86551,0.03051831,27.92186,0.918,55.4922,1794.046,55.4383,0.05736659,55.4075,3.961889,93.69389,3.745722,0.1152152,3.690137,1795.779,95.30291
5/18/2022 7:30,2317,44.12062,53.86321,0.03053799,27.94055,0.937,55.36515,1789.838,55.30739,0.03732989,55.32279,3.961889,94.31274,3.776603,0.1007304,3.758075,1787.61,93.94144
5/18/2022 7:40,2318,44.11903,53.86172,0.03055828,27.95984,0.955,55.36515,1787.982,55.24963,0.0677911,55.23809,4.097764,95.42667,3.832189,0.110137,3.826013,1784.887,93.94144
5/18/2022 7:50,2319,44.11791,53.86066,0.03057917,27.9797,0.974,55.28044,1786.868,55.21498,0.05526057,55.19573,3.826013,92.82751,3.702489,0.08099989,3.690137,1783.526,92.57996
5/18/2022 8:00,2320,44.14827,53.8893,0.03061643,28.0151,0.993,55.15338,1783.154,55.09948,0.04809118,55.11103,4.029827,94.93159,3.807484,0.1232144,3.758075,1783.526,93.94144
5/18/2022 8:10,2321,44.10159,53.84526,0.03063584,28.03355,1.032,55.06867,1780.184,55.00706,0.04900573,54.98397,3.826013,93.07504,3.714841,0.07812319,3.690137,1779.441,95.30291
5/18/2022 8:20,2322,44.06088,53.80685,0.03064739,28.04452,1.06,55.06867,1778.575,54.95702,0.05788162,54.94162,3.961889,93.81766,3.751898,0.106259,3.690137,1778.08,92.57996
5/18/2022 8:30,2323,44.11473,53.85765,0.03069646,28.09115,1.079,55.06867,1776.223,54.88386,0.07505384,54.85691,3.961889,94.68405,3.795132,0.1058994,3.758075,1775.357,95.30291
