watershed,site,date,time,wtr_depth,level_flag
lexen,lexen1,2021-05-14,21:00,110.72727272727275,In Range
lexen,lexen1,2021-05-14,21:10,111.72727272727275,In Range
lexen,lexen1,2021-05-14,21:20,110.72727272727275,In Range
lexen,lexen1,2021-05-14,21:30,110.72727272727275,In Range
lexen,lexen1,2021-05-14,21:40,111.72727272727275,In Range
lexen,lexen1,2021-05-14,21:50,110.72727272727275,In Range
lexen,lexen1,2021-05-14,22:00,110.72727272727275,In Range
lexen,lexen1,2021-05-14,22:10,110.72727272727275,In Range
lexen,lexen1,2021-05-14,22:20,110.72727272727275,In Range
lexen,lexen1,2021-05-14,22:30,111.72727272727275,In Range
lexen,lexen1,2021-05-14,22:40,110.72727272727275,In Range
lexen,lexen1,2021-05-14,22:50,110.72727272727275,In Range
lexen,lexen1,2021-05-14,23:00,110.72727272727275,In Range
lexen,lexen1,2021-05-14,23:10,111.72727272727275,In Range
lexen,lexen1,2021-05-14,23:20,110.72727272727275,In Range
lexen,lexen1,2021-05-14,23:30,110.72727272727275,In Range
lexen,lexen1,2021-05-14,23:40,110.72727272727275,In Range
lexen,lexen1,2021-05-14,23:50,110.72727272727275,In Range
lexen,lexen1,2021-05-15,00:00,110.72727272727275,In Range
lexen,lexen1,2021-05-15,00:10,110.72727272727275,In Range
lexen,lexen1,2021-05-15,00:20,110.72727272727275,In Range
lexen,lexen1,2021-05-15,00:30,110.72727272727275,In Range
lexen,lexen1,2021-05-15,00:40,110.72727272727275,In Range
lexen,lexen1,2021-05-15,00:50,109.72727272727275,In Range
lexen,lexen1,2021-05-15,01:00,110.72727272727275,In Range
lexen,lexen1,2021-05-15,01:10,110.72727272727275,In Range
lexen,lexen1,2021-05-15,01:20,110.72727272727275,In Range
lexen,lexen1,2021-05-15,01:30,110.72727272727275,In Range
lexen,lexen1,2021-05-15,01:40,109.72727272727275,In Range
lexen,lexen1,2021-05-15,01:50,110.72727272727275,In Range
lexen,lexen1,2021-05-15,02:00,110.72727272727275,In Range
lexen,lexen1,2021-05-15,02:10,110.72727272727275,In Range
lexen,lexen1,2021-05-15,02:20,110.72727272727275,In Range
lexen,lexen1,2021-05-15,02:30,110.72727272727275,In Range
lexen,lexen1,2021-05-15,02:40,110.72727272727275,In Range
