"Plot Title: 20879900"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20879900, SEN S/N: 20879900)","Temp, °C (LGR S/N: 20879900, SEN S/N: 20879900)","Coupler Detached (LGR S/N: 20879900)","Coupler Attached (LGR S/N: 20879900)","Host Connected (LGR S/N: 20879900)","Stopped (LGR S/N: 20879900)","End Of File (LGR S/N: 20879900)"
3978,10/14/20 07:40:00 AM,69.460,5.860,,,,,
3979,10/14/20 07:50:00 AM,69.470,6.064,,,,,
3980,10/14/20 08:00:00 AM,69.538,6.064,,,,,
3981,10/14/20 08:10:00 AM,69.518,6.064,,,,,
3982,10/14/20 08:20:00 AM,69.548,6.064,,,,,
3983,10/14/20 08:30:00 AM,69.538,6.064,,,,,
3984,10/14/20 08:40:00 AM,69.528,6.064,,,,,
3985,10/14/20 08:50:00 AM,69.567,6.064,,,,,
3986,10/14/20 09:00:00 AM,69.557,6.064,,,,,
3987,10/14/20 09:10:00 AM,69.601,5.962,,,,,
3988,10/14/20 09:20:00 AM,69.660,6.166,,,,,
3989,10/14/20 09:30:00 AM,69.592,6.166,,,,,
3990,10/14/20 09:40:00 AM,69.577,6.268,,,,,
3991,10/14/20 09:50:00 AM,69.631,6.370,,,,,
3992,10/14/20 10:00:00 AM,69.611,6.573,,,,,
3993,10/14/20 10:10:00 AM,69.606,6.674,,,,,
3994,10/14/20 10:20:00 AM,69.582,6.775,,,,,
3995,10/14/20 10:30:00 AM,69.596,6.877,,,,,
3996,10/14/20 10:40:00 AM,69.591,6.978,,,,,
3997,10/14/20 10:50:00 AM,69.606,7.079,,,,,
3998,10/14/20 11:00:00 AM,69.620,7.179,,,,,
3999,10/14/20 11:10:00 AM,69.684,7.280,,,,,
4000,10/14/20 11:20:00 AM,69.659,7.381,,,,,
4001,10/14/20 11:30:00 AM,69.649,7.381,,,,,
4002,10/14/20 11:40:00 AM,69.640,7.381,,,,,
4003,10/14/20 11:50:00 AM,69.644,7.481,,,,,
4004,10/14/20 12:00:00 PM,69.634,7.682,,,,,
4005,10/14/20 12:10:00 PM,69.595,7.882,,,,,
4006,10/14/20 12:20:00 PM,69.604,7.882,,,,,
4007,10/14/20 12:30:00 PM,69.614,8.082,,,,,
4008,10/14/20 12:40:00 PM,69.618,8.182,,,,,
4009,10/14/20 12:50:00 PM,69.613,8.282,,,,,
4010,10/14/20 01:00:00 PM,69.612,8.481,,,,,
4011,10/14/20 01:10:00 PM,69.572,8.680,,,,,
4012,10/14/20 01:20:00 PM,69.591,8.879,,,,,
4013,10/14/20 01:30:00 PM,69.585,9.176,,,,,
4014,10/14/20 01:40:00 PM,69.589,9.275,,,,,
4015,10/14/20 01:50:00 PM,69.574,9.373,,,,,
4016,10/14/20 02:00:00 PM,69.578,9.472,,,,,
4017,10/14/20 02:10:00 PM,69.559,9.472,,,,,
4018,10/14/20 02:20:00 PM,69.573,9.571,,,,,
4019,10/14/20 02:30:00 PM,69.567,9.669,,,,,
4020,10/14/20 02:40:00 PM,69.558,9.669,,,,,
4021,10/14/20 02:50:00 PM,69.558,9.669,,,,,
4022,10/14/20 03:00:00 PM,69.548,9.669,,,,,
4023,10/14/20 03:10:00 PM,69.548,9.669,,,,,
4024,10/14/20 03:20:00 PM,69.542,9.768,,,,,
4025,10/14/20 03:30:00 PM,69.517,9.866,,,,,
4026,10/14/20 03:40:00 PM,69.541,9.965,,,,,
4027,10/14/20 03:50:00 PM,69.555,10.063,,,,,
4028,10/14/20 04:00:00 PM,69.541,9.965,,,,,
4029,10/14/20 04:10:00 PM,69.576,9.866,,,,,
4030,10/14/20 04:20:00 PM,69.542,9.768,,,,,
4031,10/14/20 04:30:00 PM,69.583,9.571,,,,,
4032,10/14/20 04:40:00 PM,69.599,9.275,,,,,
4033,10/14/20 04:50:00 PM,69.635,8.779,,,,,
4034,10/14/20 05:00:00 PM,69.627,8.382,,,,,
4035,10/14/20 05:10:00 PM,69.619,7.983,,,,,
4036,10/14/20 05:20:00 PM,69.644,7.682,,,,,
4037,10/14/20 05:30:00 PM,69.635,7.280,,,,,
4038,10/14/20 05:40:00 PM,69.635,6.877,,,,,
4039,10/14/20 05:50:00 PM,69.660,6.573,,,,,
4040,10/14/20 06:00:00 PM,69.675,6.268,,,,,
4041,10/14/20 06:10:00 PM,69.674,6.064,,,,,
4042,10/14/20 06:20:00 PM,69.694,5.860,,,,,
4043,10/14/20 06:30:00 PM,69.708,5.552,,,,,
4044,10/14/20 06:40:00 PM,69.732,5.244,,,,,
4045,10/14/20 06:50:00 PM,69.736,4.934,,,,,
4046,10/14/20 07:00:00 PM,69.749,4.623,,,,,
4047,10/14/20 07:10:00 PM,69.739,4.415,,,,,
4048,10/14/20 07:20:00 PM,69.733,4.102,,,,,
4049,10/14/20 07:30:00 PM,69.771,3.893,,,,,
4050,10/14/20 07:40:00 PM,69.785,3.788,,,,,
4051,10/14/20 07:50:00 PM,69.793,3.578,,,,,
4052,10/14/20 08:00:00 PM,69.772,3.367,,,,,
4053,10/14/20 08:10:00 PM,69.791,3.155,,,,,
4054,10/14/20 08:20:00 PM,69.795,3.049,,,,,
4055,10/14/20 08:30:00 PM,69.784,2.837,,,,,
4056,10/14/20 08:40:00 PM,69.788,2.730,,,,,
4057,10/14/20 08:50:00 PM,69.825,2.517,,,,,
4058,10/14/20 09:00:00 PM,69.829,2.410,,,,,
4059,10/14/20 09:10:00 PM,69.827,2.195,,,,,
4060,10/14/20 09:20:00 PM,69.851,2.088,,,,,
4061,10/14/20 09:30:00 PM,69.849,1.872,,,,,
4062,10/14/20 09:40:00 PM,69.827,1.656,,,,,
4063,10/14/20 09:50:00 PM,69.845,1.439,,,,,
4064,10/14/20 10:00:00 PM,69.829,1.330,,,,,
4065,10/14/20 10:10:00 PM,69.813,1.221,,,,,
4066,10/14/20 10:20:00 PM,69.830,1.003,,,,,
4067,10/14/20 10:30:00 PM,69.815,0.893,,,,,
4068,10/14/20 10:40:00 PM,69.844,0.893,,,,,
4069,10/14/20 10:50:00 PM,69.818,0.784,,,,,
4070,10/14/20 11:00:00 PM,69.822,0.674,,,,,
4071,10/14/20 11:10:00 PM,69.822,0.674,,,,,
4072,10/14/20 11:20:00 PM,69.835,0.563,,,,,
4073,10/14/20 11:30:00 PM,69.810,0.453,,,,,
4074,10/14/20 11:40:00 PM,69.819,0.453,,,,,
4075,10/14/20 11:50:00 PM,69.829,0.453,,,,,
4076,10/15/20 12:00:00 AM,69.823,0.343,,,,,
4077,10/15/20 12:10:00 AM,69.826,0.232,,,,,
4078,10/15/20 12:20:00 AM,69.836,0.232,,,,,
4079,10/15/20 12:30:00 AM,69.849,0.121,,,,,
4080,10/15/20 12:40:00 AM,69.839,0.121,,,,,
4081,10/15/20 12:50:00 AM,69.833,0.010,,,,,
4082,10/15/20 01:00:00 AM,69.807,-0.102,,,,,
4083,10/15/20 01:10:00 AM,69.798,-0.102,,,,,
4084,10/15/20 01:20:00 AM,69.791,-0.213,,,,,
4085,10/15/20 01:30:00 AM,69.775,-0.325,,,,,
4086,10/15/20 01:40:00 AM,69.766,-0.325,,,,,
4087,10/15/20 01:50:00 AM,69.798,-0.437,,,,,
4088,10/15/20 02:00:00 AM,69.788,-0.437,,,,,
4089,10/15/20 02:10:00 AM,69.801,-0.549,,,,,
4090,10/15/20 02:20:00 AM,69.775,-0.662,,,,,
4091,10/15/20 02:30:00 AM,69.788,-0.774,,,,,
4092,10/15/20 02:40:00 AM,69.782,-0.887,,,,,
4093,10/15/20 02:50:00 AM,69.782,-0.887,,,,,
4094,10/15/20 03:00:00 AM,69.766,-1.001,,,,,
4095,10/15/20 03:10:00 AM,69.778,-1.114,,,,,
4096,10/15/20 03:20:00 AM,69.749,-1.114,,,,,
4097,10/15/20 03:30:00 AM,69.733,-1.228,,,,,
4098,10/15/20 03:40:00 AM,69.752,-1.228,,,,,
4099,10/15/20 03:50:00 AM,69.736,-1.341,,,,,
4100,10/15/20 04:00:00 AM,69.729,-1.456,,,,,
4101,10/15/20 04:10:00 AM,69.739,-1.456,,,,,
4102,10/15/20 04:20:00 AM,69.723,-1.570,,,,,
4103,10/15/20 04:30:00 AM,69.713,-1.570,,,,,
4104,10/15/20 04:40:00 AM,69.716,-1.684,,,,,
4105,10/15/20 04:50:00 AM,69.735,-1.684,,,,,
4106,10/15/20 05:00:00 AM,69.735,-1.684,,,,,
4107,10/15/20 05:10:00 AM,69.738,-1.799,,,,,
4108,10/15/20 05:20:00 AM,69.758,-1.799,,,,,
4109,10/15/20 05:30:00 AM,69.732,-1.914,,,,,
4110,10/15/20 05:40:00 AM,69.725,-2.030,,,,,
4111,10/15/20 05:50:00 AM,69.728,-2.145,,,,,
4112,10/15/20 06:00:00 AM,69.737,-2.145,,,,,
4113,10/15/20 06:10:00 AM,69.750,-2.261,,,,,
4114,10/15/20 06:20:00 AM,69.750,-2.261,,,,,
4115,10/15/20 06:30:00 AM,69.762,-2.377,,,,,
4116,10/15/20 06:40:00 AM,69.755,-2.494,,,,,
4117,10/15/20 06:50:00 AM,69.777,-2.610,,,,,
4118,10/15/20 07:00:00 AM,69.790,-2.727,,,,,
4119,10/15/20 07:10:00 AM,69.783,-2.844,,,,,
4120,10/15/20 07:20:00 AM,69.805,-2.962,,,,,
4121,10/15/20 07:30:00 AM,69.805,-2.962,,,,,
4122,10/15/20 07:40:00 AM,69.807,-3.079,,,,,
4123,10/15/20 07:50:00 AM,69.771,-3.197,,,,,
4124,10/15/20 08:00:00 AM,69.771,-3.197,,,,,
4125,10/15/20 08:10:00 AM,69.764,-3.316,,,,,
4126,10/15/20 08:20:00 AM,69.747,-3.434,,,,,
4127,10/15/20 08:30:00 AM,69.757,-3.434,,,,,
4128,10/15/20 08:40:00 AM,69.766,-3.434,,,,,
4129,10/15/20 08:50:00 AM,69.783,-3.316,,,,,
4130,10/15/20 09:00:00 AM,69.812,-3.316,,,,,
4131,10/15/20 09:10:00 AM,69.803,-3.316,,,,,
4132,10/15/20 09:20:00 AM,69.800,-3.197,,,,,
4133,10/15/20 09:30:00 AM,69.827,-3.079,,,,,
4134,10/15/20 09:40:00 AM,69.834,-2.962,,,,,
4135,10/15/20 09:50:00 AM,69.812,-2.844,,,,,
4136,10/15/20 10:00:00 AM,69.838,-2.727,,,,,
4137,10/15/20 10:10:00 AM,69.845,-2.610,,,,,
4138,10/15/20 10:20:00 AM,69.843,-2.494,,,,,
4139,10/15/20 10:30:00 AM,69.859,-2.377,,,,,
4140,10/15/20 10:40:00 AM,69.866,-2.261,,,,,
4141,10/15/20 10:50:00 AM,69.834,-2.145,,,,,
4142,10/15/20 11:00:00 AM,69.844,-2.145,,,,,
4143,10/15/20 11:10:00 AM,69.838,-1.914,,,,,
4144,10/15/20 11:20:00 AM,69.826,-1.799,,,,,
4145,10/15/20 11:30:00 AM,69.830,-1.570,,,,,
4146,10/15/20 11:40:00 AM,69.797,-1.456,,,,,
4147,10/15/20 11:50:00 AM,69.820,-1.228,,,,,
4148,10/15/20 12:00:00 PM,69.821,-0.887,,,,,
4149,10/15/20 12:10:00 PM,69.837,-0.774,,,,,
4150,10/15/20 12:20:00 PM,69.824,-0.662,,,,,
4151,10/15/20 12:30:00 PM,69.847,-0.437,,,,,
4152,10/15/20 12:40:00 PM,69.804,-0.325,,,,,
4153,10/15/20 12:50:00 PM,69.830,-0.213,,,,,
4154,10/15/20 01:00:00 PM,69.839,0.121,,,,,
4155,10/15/20 01:10:00 PM,69.842,0.343,,,,,
4156,10/15/20 01:20:00 PM,69.864,0.563,,,,,
4157,10/15/20 01:30:00 PM,69.818,0.784,,,,,
4158,10/15/20 01:40:00 PM,69.844,0.893,,,,,
4159,10/15/20 01:50:00 PM,69.844,0.893,,,,,
4160,10/15/20 02:00:00 PM,69.834,0.893,,,,,
4161,10/15/20 02:10:00 PM,69.850,1.003,,,,,
4162,10/15/20 02:20:00 PM,69.811,1.003,,,,,
4163,10/15/20 02:30:00 PM,69.776,0.893,,,,,
4164,10/15/20 02:40:00 PM,69.834,0.893,,,,,
4165,10/15/20 02:50:00 PM,69.805,0.893,,,,,
4166,10/15/20 03:00:00 PM,69.828,0.784,,,,,
4167,10/15/20 03:10:00 PM,69.857,0.784,,,,,
4168,10/15/20 03:20:00 PM,69.828,0.784,,,,,
4169,10/15/20 03:30:00 PM,69.851,0.674,,,,,
4170,10/15/20 03:40:00 PM,69.841,0.674,,,,,
4171,10/15/20 03:50:00 PM,69.890,0.674,,,,,
4172,10/15/20 04:00:00 PM,69.929,0.674,,,,,
4173,10/15/20 04:10:00 PM,69.909,0.674,,,,,
4174,10/15/20 04:20:00 PM,69.929,0.674,,,,,
4175,10/15/20 04:30:00 PM,69.916,0.453,,,,,
4176,10/15/20 04:40:00 PM,69.930,0.343,,,,,
4177,10/15/20 04:50:00 PM,69.946,0.121,,,,,
4178,10/15/20 05:00:00 PM,69.973,-0.102,,,,,
4179,10/15/20 05:10:00 PM,69.976,-0.213,,,,,
4180,10/15/20 05:20:00 PM,69.973,-0.437,,,,,
4181,10/15/20 05:30:00 PM,69.947,-0.549,,,,,
4182,10/15/20 05:40:00 PM,69.954,-0.774,,,,,
4183,10/15/20 05:50:00 PM,69.947,-0.887,,,,,
4184,10/15/20 06:00:00 PM,69.973,-1.114,,,,,
4185,10/15/20 06:10:00 PM,69.989,-1.341,,,,,
4186,10/15/20 06:20:00 PM,69.972,-1.456,,,,,
4187,10/15/20 06:30:00 PM,69.966,-1.570,,,,,
4188,10/15/20 06:40:00 PM,69.981,-1.799,,,,,
4189,10/15/20 06:50:00 PM,69.984,-1.914,,,,,
4190,10/15/20 07:00:00 PM,69.987,-2.030,,,,,
4191,10/15/20 07:10:00 PM,69.990,-2.145,,,,,
4192,10/15/20 07:20:00 PM,69.983,-2.261,,,,,
4193,10/15/20 07:30:00 PM,70.005,-2.377,,,,,
4194,10/15/20 07:40:00 PM,69.988,-2.494,,,,,
4195,10/15/20 07:50:00 PM,69.991,-2.610,,,,,
4196,10/15/20 08:00:00 PM,70.010,-2.610,,,,,
4197,10/15/20 08:10:00 PM,70.003,-2.727,,,,,
4198,10/15/20 08:20:00 PM,69.984,-2.727,,,,,
4199,10/15/20 08:30:00 PM,69.996,-2.844,,,,,
4200,10/15/20 08:40:00 PM,69.999,-2.962,,,,,
4201,10/15/20 08:50:00 PM,69.999,-2.962,,,,,
4202,10/15/20 09:00:00 PM,70.021,-3.079,,,,,
4203,10/15/20 09:10:00 PM,70.023,-3.197,,,,,
4204,10/15/20 09:20:00 PM,70.016,-3.316,,,,,
4205,10/15/20 09:30:00 PM,70.028,-3.434,,,,,
4206,10/15/20 09:40:00 PM,70.002,-3.553,,,,,
4207,10/15/20 09:50:00 PM,69.968,-3.792,,,,,
4208,10/15/20 10:00:00 PM,69.999,-3.911,,,,,
4209,10/15/20 10:10:00 PM,69.992,-4.031,,,,,
4210,10/15/20 10:20:00 PM,69.996,-4.272,,,,,
4211,10/15/20 10:30:00 PM,69.979,-4.393,,,,,
4212,10/15/20 10:40:00 PM,69.981,-4.514,,,,,
4213,10/15/20 10:50:00 PM,69.983,-4.636,,,,,
4214,10/15/20 11:00:00 PM,69.997,-4.880,,,,,
4215,10/15/20 11:10:00 PM,70.018,-5.003,,,,,
4216,10/15/20 11:20:00 PM,70.049,-5.125,,,,,
4217,10/15/20 11:30:00 PM,70.051,-5.249,,,,,
4218,10/15/20 11:40:00 PM,70.053,-5.372,,,,,
4219,10/15/20 11:50:00 PM,70.053,-5.372,,,,,
4220,10/16/20 12:00:00 AM,70.082,-5.372,,,,,
4221,10/16/20 12:10:00 AM,70.082,-5.372,,,,,
4222,10/16/20 12:20:00 AM,70.091,-5.372,,,,,
4223,10/16/20 12:30:00 AM,70.091,-5.372,,,,,
4224,10/16/20 12:40:00 AM,70.080,-5.249,,,,,
4225,10/16/20 12:50:00 AM,70.097,-5.125,,,,,
4226,10/16/20 01:00:00 AM,70.097,-5.125,,,,,
4227,10/16/20 01:10:00 AM,70.096,-5.003,,,,,
4228,10/16/20 01:20:00 AM,70.084,-4.880,,,,,
4229,10/16/20 01:30:00 AM,70.082,-4.758,,,,,
4230,10/16/20 01:40:00 AM,70.082,-4.758,,,,,
4231,10/16/20 01:50:00 AM,70.090,-4.636,,,,,
4232,10/16/20 02:00:00 AM,70.080,-4.636,,,,,
4233,10/16/20 02:10:00 AM,70.080,-4.636,,,,,
4234,10/16/20 02:20:00 AM,70.082,-4.758,,,,,
4235,10/16/20 02:30:00 AM,70.082,-4.758,,,,,
4236,10/16/20 02:40:00 AM,70.092,-4.758,,,,,
4237,10/16/20 02:50:00 AM,70.094,-4.880,,,,,
4238,10/16/20 03:00:00 AM,70.092,-4.758,,,,,
4239,10/16/20 03:10:00 AM,70.084,-4.880,,,,,
4240,10/16/20 03:20:00 AM,70.076,-5.003,,,,,
4241,10/16/20 03:30:00 AM,70.078,-5.125,,,,,
4242,10/16/20 03:40:00 AM,70.072,-5.372,,,,,
4243,10/16/20 03:50:00 AM,70.074,-5.496,,,,,
4244,10/16/20 04:00:00 AM,70.066,-5.620,,,,,
4245,10/16/20 04:10:00 AM,70.050,-5.870,,,,,
4246,10/16/20 04:20:00 AM,70.022,-5.995,,,,,
4247,10/16/20 04:30:00 AM,70.034,-6.120,,,,,
4248,10/16/20 04:40:00 AM,70.014,-6.120,,,,,
4249,10/16/20 04:50:00 AM,70.025,-6.246,,,,,
4250,10/16/20 05:00:00 AM,70.045,-6.246,,,,,
4251,10/16/20 05:10:00 AM,70.046,-6.373,,,,,
4252,10/16/20 05:20:00 AM,70.038,-6.499,,,,,
4253,10/16/20 05:30:00 AM,70.038,-6.499,,,,,
4254,10/16/20 05:40:00 AM,70.020,-6.626,,,,,
4255,10/16/20 05:50:00 AM,70.039,-6.626,,,,,
4256,10/16/20 06:00:00 AM,70.020,-6.626,,,,,
4257,10/16/20 06:10:00 AM,70.030,-6.626,,,,,
4258,10/16/20 06:20:00 AM,70.020,-6.626,,,,,
4259,10/16/20 06:30:00 AM,70.020,-6.626,,,,,
4260,10/16/20 06:40:00 AM,70.021,-6.754,,,,,
4261,10/16/20 06:50:00 AM,70.031,-6.754,,,,,
4262,10/16/20 07:00:00 AM,70.003,-6.882,,,,,
4263,10/16/20 07:10:00 AM,69.995,-7.010,,,,,
4264,10/16/20 07:20:00 AM,70.004,-7.010,,,,,
4265,10/16/20 07:30:00 AM,69.966,-7.010,,,,,
4266,10/16/20 07:40:00 AM,69.946,-7.010,,,,,
4267,10/16/20 07:50:00 AM,69.955,-6.882,,,,,
4268,10/16/20 08:00:00 AM,69.963,-6.754,,,,,
4269,10/16/20 08:10:00 AM,70.001,-6.626,,,,,
4270,10/16/20 08:20:00 AM,70.028,-6.499,,,,,
4271,10/16/20 08:30:00 AM,70.056,-6.373,,,,,
4272,10/16/20 08:40:00 AM,70.025,-6.246,,,,,
4273,10/16/20 08:50:00 AM,70.053,-6.120,,,,,
4274,10/16/20 09:00:00 AM,70.071,-5.995,,,,,
4275,10/16/20 09:10:00 AM,70.040,-5.870,,,,,
4276,10/16/20 09:20:00 AM,70.059,-5.870,,,,,
4277,10/16/20 09:30:00 AM,70.077,-5.745,,,,,
4278,10/16/20 09:40:00 AM,70.076,-5.620,,,,,
4279,10/16/20 09:50:00 AM,70.054,-5.496,,,,,
4280,10/16/20 10:00:00 AM,70.070,-5.249,,,,,
4281,10/16/20 10:10:00 AM,70.037,-5.003,,,,,
4282,10/16/20 10:20:00 AM,70.053,-4.758,,,,,
4283,10/16/20 10:30:00 AM,70.039,-4.514,,,,,
4284,10/16/20 10:40:00 AM,70.033,-4.152,,,,,
4285,10/16/20 10:50:00 AM,70.035,-3.792,,,,,
4286,10/16/20 11:00:00 AM,70.019,-3.434,,,,,
4287,10/16/20 11:10:00 AM,70.018,-2.962,,,,,
4288,10/16/20 11:20:00 AM,70.024,-2.377,,,,,
4289,10/16/20 11:30:00 AM,70.030,-1.799,,,,,
4290,10/16/20 11:40:00 AM,70.015,-1.228,,,,,
4291,10/16/20 11:50:00 AM,70.002,-0.774,,,,,
4292,10/16/20 12:00:00 PM,70.015,-0.213,,,,,
4293,10/16/20 12:10:00 PM,69.981,0.563,,,,,
4294,10/16/20 12:20:00 PM,69.952,1.439,,,,,
4295,10/16/20 12:30:00 PM,69.934,2.195,,,,,
4296,10/16/20 12:40:00 PM,69.914,2.730,,,,,
4297,10/16/20 12:50:00 PM,69.903,3.261,,,,,
4298,10/16/20 01:00:00 PM,69.878,3.893,,,,,
4299,10/16/20 01:10:00 PM,69.880,4.311,,,,,
4300,10/16/20 01:20:00 PM,69.881,4.727,,,,,
4301,10/16/20 01:30:00 PM,69.872,4.934,,,,,
4302,10/16/20 01:40:00 PM,69.819,5.037,,,,,
4303,10/16/20 01:50:00 PM,69.829,5.037,,,,,
4304,10/16/20 02:00:00 PM,69.834,5.141,,,,,
4305,10/16/20 02:10:00 PM,69.814,5.141,,,,,
4306,10/16/20 02:20:00 PM,69.814,5.141,,,,,
4307,10/16/20 02:30:00 PM,69.800,5.244,,,,,
4308,10/16/20 02:40:00 PM,69.771,5.244,,,,,
4309,10/16/20 02:50:00 PM,69.780,5.244,,,,,
4310,10/16/20 03:00:00 PM,69.756,5.347,,,,,
4311,10/16/20 03:10:00 PM,69.746,5.347,,,,,
4312,10/16/20 03:20:00 PM,69.737,5.347,,,,,
4313,10/16/20 03:30:00 PM,69.732,5.244,,,,,
4314,10/16/20 03:40:00 PM,69.741,5.244,,,,,
4315,10/16/20 03:50:00 PM,69.712,5.244,,,,,
4316,10/16/20 04:00:00 PM,69.727,5.141,,,,,
4317,10/16/20 04:10:00 PM,69.736,5.141,,,,,
4318,10/16/20 04:20:00 PM,69.727,5.141,,,,,
4319,10/16/20 04:30:00 PM,69.707,5.141,,,,,
4320,10/16/20 04:40:00 PM,69.692,5.037,,,,,
4321,10/16/20 04:50:00 PM,69.682,5.037,,,,,
4322,10/16/20 05:00:00 PM,69.673,5.037,,,,,
4323,10/16/20 05:10:00 PM,69.701,4.831,,,,,
4324,10/16/20 05:20:00 PM,69.691,4.623,,,,,
4325,10/16/20 05:30:00 PM,69.690,4.415,,,,,
4326,10/16/20 05:40:00 PM,69.670,4.207,,,,,
4327,10/16/20 05:50:00 PM,69.645,4.102,,,,,
4328,10/16/20 06:00:00 PM,69.636,4.311,,,,,
4329,10/16/20 06:10:00 PM,69.612,4.415,,,,,
4330,10/16/20 06:20:00 PM,69.598,4.519,,,,,
4331,10/16/20 06:30:00 PM,69.568,4.311,,,,,
4332,10/16/20 06:40:00 PM,69.587,4.102,,,,,
4333,10/16/20 06:50:00 PM,69.591,3.998,,,,,
4334,10/16/20 07:00:00 PM,69.580,3.788,,,,,
4335,10/16/20 07:10:00 PM,69.530,3.578,,,,,
4336,10/16/20 07:20:00 PM,69.511,3.578,,,,,
4337,10/16/20 07:30:00 PM,69.507,3.683,,,,,
4338,10/16/20 07:40:00 PM,69.537,3.893,,,,,
4339,10/16/20 07:50:00 PM,69.503,3.998,,,,,
4340,10/16/20 08:00:00 PM,69.528,4.102,,,,,
4341,10/16/20 08:10:00 PM,69.548,4.311,,,,,
4342,10/16/20 08:20:00 PM,69.525,4.415,,,,,
4343,10/16/20 08:30:00 PM,69.534,4.415,,,,,
4344,10/16/20 08:40:00 PM,69.519,4.311,,,,,
4345,10/16/20 08:50:00 PM,69.529,4.311,,,,,
4346,10/16/20 09:00:00 PM,69.519,4.311,,,,,
4347,10/16/20 09:10:00 PM,69.465,4.207,,,,,
4348,10/16/20 09:20:00 PM,69.490,4.311,,,,,
4349,10/16/20 09:30:00 PM,69.456,4.415,,,,,
4350,10/16/20 09:40:00 PM,69.422,4.311,,,,,
4351,10/16/20 09:50:00 PM,69.407,4.207,,,,,
4352,10/16/20 10:00:00 PM,69.407,4.207,,,,,
4353,10/16/20 10:10:00 PM,69.382,4.102,,,,,
4354,10/16/20 10:20:00 PM,69.382,4.102,,,,,
4355,10/16/20 10:30:00 PM,69.372,4.102,,,,,
4356,10/16/20 10:40:00 PM,69.358,4.207,,,,,
4357,10/16/20 10:50:00 PM,69.358,4.207,,,,,
4358,10/16/20 11:00:00 PM,69.343,4.102,,,,,
4359,10/16/20 11:10:00 PM,69.314,4.102,,,,,
4360,10/16/20 11:20:00 PM,69.265,4.102,,,,,
4361,10/16/20 11:30:00 PM,69.309,4.207,,,,,
4362,10/16/20 11:40:00 PM,69.309,4.207,,,,,
4363,10/16/20 11:50:00 PM,69.348,4.207,,,,,
4364,10/17/20 12:00:00 AM,69.363,4.102,,,,,
4365,10/17/20 12:10:00 AM,69.382,4.102,,,,,
4366,10/17/20 12:20:00 AM,69.392,4.102,,,,,
4367,10/17/20 12:30:00 AM,69.377,3.998,,,,,
4368,10/17/20 12:40:00 AM,69.381,3.893,,,,,
4369,10/17/20 12:50:00 AM,69.410,3.893,,,,,
4370,10/17/20 01:00:00 AM,69.415,3.788,,,,,
4371,10/17/20 01:10:00 AM,69.414,3.578,,,,,
4372,10/17/20 01:20:00 AM,69.408,3.472,,,,,
4373,10/17/20 01:30:00 AM,69.426,3.261,,,,,
4374,10/17/20 01:40:00 AM,69.405,3.049,,,,,
4375,10/17/20 01:50:00 AM,69.418,2.730,,,,,
4376,10/17/20 02:00:00 AM,69.420,2.410,,,,,
4377,10/17/20 02:10:00 AM,69.409,2.195,,,,,
4378,10/17/20 02:20:00 AM,69.384,2.088,,,,,
4379,10/17/20 02:30:00 AM,69.374,2.088,,,,,
4380,10/17/20 02:40:00 AM,69.380,2.195,,,,,
4381,10/17/20 02:50:00 AM,69.376,2.303,,,,,
4382,10/17/20 03:00:00 AM,69.366,2.303,,,,,
4383,10/17/20 03:10:00 AM,69.362,2.410,,,,,
4384,10/17/20 03:20:00 AM,69.343,2.410,,,,,
4385,10/17/20 03:30:00 AM,69.397,2.517,,,,,
4386,10/17/20 03:40:00 AM,69.411,2.410,,,,,
4387,10/17/20 03:50:00 AM,69.424,2.303,,,,,
4388,10/17/20 04:00:00 AM,69.438,2.195,,,,,
4389,10/17/20 04:10:00 AM,69.458,2.195,,,,,
4390,10/17/20 04:20:00 AM,69.471,2.088,,,,,
4391,10/17/20 04:30:00 AM,69.465,1.980,,,,,
4392,10/17/20 04:40:00 AM,69.460,1.872,,,,,
4393,10/17/20 04:50:00 AM,69.485,1.980,,,,,
4394,10/17/20 05:00:00 AM,69.465,1.980,,,,,
4395,10/17/20 05:10:00 AM,69.475,1.980,,,,,
4396,10/17/20 05:20:00 AM,69.465,1.980,,,,,
4397,10/17/20 05:30:00 AM,69.479,1.872,,,,,
4398,10/17/20 05:40:00 AM,69.440,1.872,,,,,
4399,10/17/20 05:50:00 AM,69.450,1.872,,,,,
4400,10/17/20 06:00:00 AM,69.450,1.872,,,,,
4401,10/17/20 06:10:00 AM,69.460,1.872,,,,,
4402,10/17/20 06:20:00 AM,69.497,1.656,,,,,
4403,10/17/20 06:30:00 AM,69.489,1.330,,,,,
4404,10/17/20 06:40:00 AM,69.500,1.003,,,,,
4405,10/17/20 06:50:00 AM,69.507,0.784,,,,,
4406,10/17/20 07:00:00 AM,69.503,0.893,,,,,
4407,10/17/20 07:10:00 AM,69.503,0.893,,,,,
4408,10/17/20 07:20:00 AM,69.506,1.112,,,,,
4409,10/17/20 07:30:00 AM,69.496,1.112,,,,,
4410,10/17/20 07:40:00 AM,69.506,1.112,,,,,
4411,10/17/20 07:50:00 AM,69.516,1.112,,,,,
4412,10/17/20 08:00:00 AM,69.531,1.221,,,,,
4413,10/17/20 08:10:00 AM,69.541,1.221,,,,,
4414,10/17/20 08:20:00 AM,69.533,1.439,,,,,
4415,10/17/20 08:30:00 AM,69.559,1.548,,,,,
4416,10/17/20 08:40:00 AM,69.551,1.764,,,,,
