Device Name:,,OM-CP-VOLT101A
5/6/22,10:12:30,0.0022
5/6/22,10:22:30,0.0021
5/6/22,10:32:30,0.0021
5/6/22,10:42:30,0.0021
5/6/22,10:52:30,0.264
5/6/22,11:02:30,0.0052
5/6/22,11:12:30,0.4131
5/6/22,11:22:30,0.2459
5/6/22,11:32:30,0.2509
5/6/22,11:42:30,0.1444
5/6/22,11:52:30,0.3496
5/6/22,12:02:30,0.0097
5/6/22,12:12:30,0.0125
5/6/22,12:22:30,0.029
5/6/22,12:32:30,0.0129
5/6/22,12:42:30,0.0153
5/6/22,12:52:30,0.0142
5/6/22,13:02:30,0.014
5/6/22,13:12:30,0.0138
5/6/22,13:22:30,0.0174
5/6/22,13:32:30,0.0141
5/6/22,13:42:30,0.0152
5/6/22,13:52:30,0.0149
5/6/22,14:02:30,0.0139
5/6/22,14:12:30,0.012
5/6/22,14:22:30,0.0166
5/6/22,14:32:30,0.0123
5/6/22,14:42:30,0.0162
5/6/22,14:52:30,0.0127
5/6/22,15:02:30,0.0149
5/6/22,15:12:30,0.0146
5/6/22,15:22:30,0.0148
5/6/22,15:32:30,0.0157
5/6/22,15:42:30,0.0172
5/6/22,15:52:30,0.0141
5/6/22,16:02:30,0.0145
5/6/22,16:12:30,0.0156
5/6/22,16:22:30,0.0172
5/6/22,16:32:30,0.018
5/6/22,16:42:30,0.0187
5/6/22,16:52:30,0.0165
5/6/22,17:02:30,0.0143
5/6/22,17:12:30,0.0147
5/6/22,17:22:30,0.0144
5/6/22,17:32:30,0.0154
5/6/22,17:42:30,0.0182
5/6/22,17:52:30,0.0052
5/6/22,18:02:30,0.3356
5/6/22,18:12:30,0.0178
5/6/22,18:22:30,0.0158
5/6/22,18:32:30,0.0186
5/6/22,18:42:30,0.0191
5/6/22,18:52:30,0.0188
5/6/22,19:02:30,0.0057
5/6/22,19:12:30,0.441
5/6/22,19:22:30,0.0054
5/6/22,19:32:30,0.0473
5/6/22,19:42:30,0.0045
5/6/22,19:52:30,0.0042
5/6/22,20:02:30,0.0042
5/6/22,20:12:30,0.004
5/6/22,20:22:30,0.0039
5/6/22,20:32:30,0.1702
5/6/22,20:42:30,0.0034
5/6/22,20:52:30,0.003
5/6/22,21:02:30,0.1846
5/6/22,21:12:30,0.0017
5/6/22,21:22:30,0.0017
5/6/22,21:32:30,0.0017
5/6/22,21:42:30,0.0022
5/6/22,21:52:30,0.0029
5/6/22,22:02:30,0.0035
5/6/22,22:12:30,0.0042
5/6/22,22:22:30,0.0048
5/6/22,22:32:30,0.0055
5/6/22,22:42:30,0.0061
5/6/22,22:52:30,0.0067
5/6/22,23:02:30,0.0074
5/6/22,23:12:30,0.008
5/6/22,23:22:30,0.0086
5/6/22,23:32:30,0.0092
5/6/22,23:42:30,0.0098
5/6/22,23:52:30,0.0103
5/7/22,0:02:30,0.011
5/7/22,0:12:30,0.0115
5/7/22,0:22:30,0.012
5/7/22,0:32:30,0.0126
5/7/22,0:42:30,0.0132
5/7/22,0:52:30,0.0137
5/7/22,1:02:30,0.0143
5/7/22,1:12:30,0.0148
5/7/22,1:22:30,0.0153
5/7/22,1:32:30,0.0159
5/7/22,1:42:30,0.0164
5/7/22,1:52:30,0.0169
5/7/22,2:02:30,0.0174
5/7/22,2:12:30,0.018
5/7/22,2:22:30,0.0186
5/7/22,2:32:30,0.0191
5/7/22,2:42:30,0.0195
5/7/22,2:52:30,0.0201
5/7/22,3:02:30,0.0206
5/7/22,3:12:30,0.0211
5/7/22,3:22:30,0.0215
5/7/22,3:32:30,0.022
5/7/22,3:42:30,0.0225
5/7/22,3:52:30,0.023
5/7/22,4:02:30,0.0234
5/7/22,4:12:30,0.0239
5/7/22,4:22:30,0.0244
5/7/22,4:32:30,0.0248
5/7/22,4:42:30,0.0252
5/7/22,4:52:30,0.0257
5/7/22,5:02:30,0.0262
5/7/22,5:12:30,0.0266
5/7/22,5:22:30,0.0271
5/7/22,5:32:30,0.0275
5/7/22,5:42:30,0.0279
5/7/22,5:52:30,0.0284
5/7/22,6:02:30,0.0288
5/7/22,6:12:30,0.0292
5/7/22,6:22:30,0.0297
5/7/22,6:32:30,0.0301
5/7/22,6:42:30,0.0305
5/7/22,6:52:30,0.0309
5/7/22,7:02:30,0.0313
5/7/22,7:12:30,0.0317
5/7/22,7:22:30,0.0321
5/7/22,7:32:30,0.139
5/7/22,7:42:30,0.2384
5/7/22,7:52:30,0.1859
5/7/22,8:02:30,0.4209
5/7/22,8:12:30,0.0019
5/7/22,8:22:30,0.0017
5/7/22,8:32:30,0.3392
5/7/22,8:42:30,0.1819
5/7/22,8:52:30,0.0253
5/7/22,9:02:30,0.0017
5/7/22,9:12:30,0.251
5/7/22,9:22:30,0.0057
5/7/22,9:32:30,0.0104
5/7/22,9:42:30,0.0591
5/7/22,9:52:30,0.1662
5/7/22,10:02:30,0.4734
5/7/22,10:12:30,0.0051
5/7/22,10:22:30,0.0164
5/7/22,10:32:30,0.0565
5/7/22,10:42:30,0.0645
5/7/22,10:52:30,0.0586
5/7/22,11:02:30,0.0651
5/7/22,11:12:30,0.0662
5/7/22,11:22:30,0.0668
5/7/22,11:32:30,0.0698
5/7/22,11:42:30,0.0756
5/7/22,11:52:30,0.0721
5/7/22,12:02:30,0.5076
5/7/22,12:12:30,0.3266
5/7/22,12:22:30,0.4491
5/7/22,12:32:30,0.0667
5/7/22,12:42:30,0.0659
5/7/22,12:52:30,0.0156
5/7/22,13:02:30,0.0131
5/7/22,13:12:30,0.0095
5/7/22,13:22:30,0.4511
5/7/22,13:32:30,0.0128
5/7/22,13:42:30,0.1041
5/7/22,13:52:30,0.0057
5/7/22,14:02:30,0.0055
5/7/22,14:12:30,0.0153
5/7/22,14:22:30,0.3801
5/7/22,14:32:30,0.4517
5/7/22,14:42:30,0.0059
5/7/22,14:52:30,0.0146
5/7/22,15:02:30,0.0053
5/7/22,15:12:30,0.0182
5/7/22,15:22:30,0.4983
5/7/22,15:32:30,0.3959
5/7/22,15:42:30,0.0442
5/7/22,15:52:30,0.0057
5/7/22,16:02:30,0.0056
5/7/22,16:12:30,0.0184
5/7/22,16:22:30,0.0046
5/7/22,16:32:30,0.0145
5/7/22,16:42:30,0.0161
5/7/22,16:52:30,0.0186
5/7/22,17:02:30,0.0209
5/7/22,17:12:30,0.0189
5/7/22,17:22:30,0.0183
5/7/22,17:32:30,0.017
5/7/22,17:42:30,0.0169
5/7/22,17:52:30,0.0179
5/7/22,18:02:30,0.0222
5/7/22,18:12:30,0.0194
5/7/22,18:22:30,0.019
5/7/22,18:32:30,0.0174
5/7/22,18:42:30,0.0152
5/7/22,18:52:30,0.0145
5/7/22,19:02:30,0.2338
5/7/22,19:12:30,0.0054
5/7/22,19:22:30,0.0053
5/7/22,19:32:30,0.2273
5/7/22,19:42:30,0.0039
5/7/22,19:52:30,0.2256
5/7/22,20:02:30,0.2347
5/7/22,20:12:30,0.7019
5/7/22,20:22:30,0.0026
5/7/22,20:32:30,0.0033
5/7/22,20:42:30,0.0041
5/7/22,20:52:30,0.0048
5/7/22,21:02:30,0.0055
5/7/22,21:12:30,0.0062
5/7/22,21:22:30,0.0068
5/7/22,21:32:30,0.0075
5/7/22,21:42:30,0.0081
5/7/22,21:52:30,0.0087
5/7/22,22:02:30,0.0094
5/7/22,22:12:30,0.01
5/7/22,22:22:30,0.0106
5/7/22,22:32:30,0.0112
5/7/22,22:42:30,0.0118
5/7/22,22:52:30,0.0124
5/7/22,23:02:30,0.013
5/7/22,23:12:30,0.0136
5/7/22,23:22:30,0.0141
5/7/22,23:32:30,0.0147
5/7/22,23:42:30,0.0152
5/7/22,23:52:30,0.0158
5/8/22,0:02:30,0.0163
5/8/22,0:12:30,0.0169
5/8/22,0:22:30,0.0174
5/8/22,0:32:30,0.0181
5/8/22,0:42:30,0.0186
5/8/22,0:52:30,0.0192
5/8/22,1:02:30,0.0197
5/8/22,1:12:30,0.0201
5/8/22,1:22:30,0.0207
5/8/22,1:32:30,0.0212
5/8/22,1:42:30,0.0217
5/8/22,1:52:30,0.0222
5/8/22,2:02:30,0.0227
5/8/22,2:12:30,0.0232
5/8/22,2:22:30,0.0237
5/8/22,2:32:30,0.0242
5/8/22,2:42:30,0.0247
5/8/22,2:52:30,0.0252
5/8/22,3:02:30,0.0256
5/8/22,3:12:30,0.0261
5/8/22,3:22:30,0.0265
5/8/22,3:32:30,0.027
5/8/22,3:42:30,0.0275
5/8/22,3:52:30,0.0279
5/8/22,4:02:30,0.0284
5/8/22,4:12:30,0.0288
5/8/22,4:22:30,0.0292
5/8/22,4:32:30,0.0297
5/8/22,4:42:30,0.0301
5/8/22,4:52:30,0.0305
5/8/22,5:02:30,0.031
5/8/22,5:12:30,0.0314
5/8/22,5:22:30,0.0318
5/8/22,5:32:30,0.0322
5/8/22,5:42:30,0.0327
5/8/22,5:52:30,0.0331
5/8/22,6:02:30,0.0335
5/8/22,6:12:30,0.0339
5/8/22,6:22:30,0.0343
5/8/22,6:32:30,0.0347
5/8/22,6:42:30,0.0351
5/8/22,6:52:30,0.0355
5/8/22,7:02:30,0.0359
5/8/22,7:12:30,0.0363
5/8/22,7:22:30,0.3837
5/8/22,7:32:30,0.0962
5/8/22,7:42:30,0.2229
5/8/22,7:52:30,0.006
5/8/22,8:02:30,0.3617
5/8/22,8:12:30,0.0055
5/8/22,8:22:30,0.0658
5/8/22,8:32:30,0.0054
5/8/22,8:42:30,0.4514
5/8/22,8:52:30,0.3657
5/8/22,9:02:30,0.2378
5/8/22,9:12:30,0.0053
5/8/22,9:22:30,0.3494
5/8/22,9:32:30,0.2969
5/8/22,9:42:30,0.0054
5/8/22,9:52:30,0.2202
5/8/22,10:02:30,0.2332
5/8/22,10:12:30,0.4498
5/8/22,10:22:30,0.0125
5/8/22,10:32:30,0.0148
5/8/22,10:42:30,0.0154
5/8/22,10:52:30,0.0164
5/8/22,11:02:30,0.0133
5/8/22,11:12:30,0.0265
5/8/22,11:22:30,0.0292
5/8/22,11:32:30,0.0419
5/8/22,11:42:30,0.0616
5/8/22,11:52:30,0.0737
5/8/22,12:02:30,0.0831
5/8/22,12:12:30,0.0942
5/8/22,12:22:30,0.0978
5/8/22,12:32:30,0.1034
5/8/22,12:42:30,0.1101
5/8/22,12:52:30,0.1094
5/8/22,13:02:30,0.1136
5/8/22,13:12:30,0.118
5/8/22,13:22:30,0.1186
5/8/22,13:32:30,0.1212
5/8/22,13:42:30,0.1141
5/8/22,13:52:30,0.1171
5/8/22,14:02:30,0.1104
5/8/22,14:12:30,0.1145
5/8/22,14:22:30,0.0068
5/8/22,14:32:30,0.4595
5/8/22,14:42:30,0.0088
5/8/22,14:52:30,0.4268
5/8/22,15:02:30,0.0082
5/8/22,15:12:30,0.0049
5/8/22,15:22:30,0.0776
5/8/22,15:32:30,0.0756
5/8/22,15:42:30,0.018
5/8/22,15:52:30,0.0156
5/8/22,16:02:30,0.0058
5/8/22,16:12:30,0.0214
5/8/22,16:22:30,0.0055
5/8/22,16:32:30,0.0974
5/8/22,16:42:30,0.0214
5/8/22,16:52:30,0.0179
5/8/22,17:02:30,0.0172
5/8/22,17:12:30,0.0206
5/8/22,17:22:30,0.0181
5/8/22,17:32:30,0.0191
5/8/22,17:42:30,0.0198
5/8/22,17:52:30,0.0165
5/8/22,18:02:30,0.0209
5/8/22,18:12:30,0.0186
5/8/22,18:22:30,0.0168
5/8/22,18:32:30,0.0193
5/8/22,18:42:30,0.0187
5/8/22,18:52:30,0.0156
5/8/22,19:02:30,0.019
5/8/22,19:12:30,0.0188
5/8/22,19:22:30,0.0185
5/8/22,19:32:30,0.4311
5/8/22,19:42:30,0.6758
5/8/22,19:52:30,0.0054
5/8/22,20:02:30,0.004
5/8/22,20:12:30,0.2318
5/8/22,20:22:30,0.0741
5/8/22,20:32:30,0.0018
5/8/22,20:42:30,0.0025
5/8/22,20:52:30,0.0033
5/8/22,21:02:30,0.004
5/8/22,21:12:30,0.0048
5/8/22,21:22:30,0.0056
5/8/22,21:32:30,0.0063
5/8/22,21:42:30,0.0069
5/8/22,21:52:30,0.0076
5/8/22,22:02:30,0.0083
5/8/22,22:12:30,0.009
5/8/22,22:22:30,0.0096
5/8/22,22:32:30,0.0103
5/8/22,22:42:30,0.0109
5/8/22,22:52:30,0.0115
5/8/22,23:02:30,0.0122
5/8/22,23:12:30,0.0128
5/8/22,23:22:30,0.0134
5/8/22,23:32:30,0.014
5/8/22,23:42:30,0.0146
5/8/22,23:52:30,0.0152
5/9/22,0:02:30,0.0158
5/9/22,0:12:30,0.0163
5/9/22,0:22:30,0.0169
5/9/22,0:32:30,0.0175
5/9/22,0:42:30,0.0181
5/9/22,0:52:30,0.0187
5/9/22,1:02:30,0.0193
5/9/22,1:12:30,0.0198
5/9/22,1:22:30,0.0204
5/9/22,1:32:30,0.0208
5/9/22,1:42:30,0.0214
5/9/22,1:52:30,0.0219
5/9/22,2:02:30,0.0225
5/9/22,2:12:30,0.023
5/9/22,2:22:30,0.0235
5/9/22,2:32:30,0.024
5/9/22,2:42:30,0.0245
5/9/22,2:52:30,0.025
5/9/22,3:02:30,0.0254
5/9/22,3:12:30,0.026
5/9/22,3:22:30,0.0265
5/9/22,3:32:30,0.0269
5/9/22,3:42:30,0.0274
5/9/22,3:52:30,0.0279
5/9/22,4:02:30,0.0283
5/9/22,4:12:30,0.0288
5/9/22,4:22:30,0.0292
5/9/22,4:32:30,0.0297
5/9/22,4:42:30,0.0302
5/9/22,4:52:30,0.0306
5/9/22,5:02:30,0.031
5/9/22,5:12:30,0.0315
5/9/22,5:22:30,0.0319
5/9/22,5:32:30,0.0324
5/9/22,5:42:30,0.0328
5/9/22,5:52:30,0.0332
5/9/22,6:02:30,0.0336
5/9/22,6:12:30,0.034
5/9/22,6:22:30,0.0345
5/9/22,6:32:30,0.0349
5/9/22,6:42:30,0.0353
5/9/22,6:52:30,0.0357
5/9/22,7:02:30,0.0361
5/9/22,7:12:30,0.0365
5/9/22,7:22:30,0.0369
5/9/22,7:32:30,0.0373
5/9/22,7:42:30,0.0377
5/9/22,7:52:30,0.3922
5/9/22,8:02:30,0.2275
5/9/22,8:12:30,0.005
5/9/22,8:22:30,0.6827
5/9/22,8:32:30,0.433
5/9/22,8:42:30,0.4467
5/9/22,8:52:30,0.6448
5/9/22,9:02:30,0.016
5/9/22,9:12:30,0.0057
5/9/22,9:22:30,0.2572
5/9/22,9:32:30,0.2314
5/9/22,9:42:30,0.6627
5/9/22,9:52:30,0.2243
5/9/22,10:02:30,0.4465
5/9/22,10:12:30,0.0054
5/9/22,10:22:30,0.0221
5/9/22,10:32:30,0.017
5/9/22,10:42:30,0.0173
5/9/22,10:52:30,0.0165
5/9/22,11:02:30,0.0162
5/9/22,11:12:30,0.0185
5/9/22,11:22:30,0.0164
5/9/22,11:32:30,0.0183
5/9/22,11:42:30,0.0169
5/9/22,11:52:30,0.0177
5/9/22,12:02:30,0.0199
5/9/22,12:12:30,0.0168
5/9/22,12:22:30,0.0416
