"Plot Title: 20833949"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20833949, SEN S/N: 20833949)","Temp, °C (LGR S/N: 20833949, SEN S/N: 20833949)","Coupler Detached (LGR S/N: 20833949)","Coupler Attached (LGR S/N: 20833949)","Host Connected (LGR S/N: 20833949)","Stopped (LGR S/N: 20833949)","End Of File (LGR S/N: 20833949)"
1178,09/26/20 05:10:00 AM,70.539,8.779,,,,,
1179,09/26/20 05:20:00 AM,70.546,8.581,,,,,
1180,09/26/20 05:30:00 AM,70.535,8.382,,,,,
1181,09/26/20 05:40:00 AM,70.542,8.182,,,,,
1182,09/26/20 05:50:00 AM,70.539,7.983,,,,,
1183,09/26/20 06:00:00 AM,70.543,7.582,,,,,
1184,09/26/20 06:10:00 AM,70.532,7.381,,,,,
1185,09/26/20 06:20:00 AM,70.538,7.179,,,,,
1186,09/26/20 06:30:00 AM,70.527,6.978,,,,,
1187,09/26/20 06:40:00 AM,70.533,6.775,,,,,
1188,09/26/20 06:50:00 AM,70.524,6.775,,,,,
1189,09/26/20 07:00:00 AM,70.496,7.079,,,,,
1190,09/26/20 07:10:00 AM,70.498,7.582,,,,,
1191,09/26/20 07:20:00 AM,70.515,7.882,,,,,
1192,09/26/20 07:30:00 AM,70.518,8.082,,,,,
1193,09/26/20 07:40:00 AM,70.517,8.382,,,,,
1194,09/26/20 07:50:00 AM,70.521,8.779,,,,,
1195,09/26/20 08:00:00 AM,70.512,8.779,,,,,
1196,09/26/20 08:10:00 AM,70.530,8.779,,,,,
1197,09/26/20 08:20:00 AM,70.527,8.879,,,,,
1198,09/26/20 08:30:00 AM,70.523,8.978,,,,,
1199,09/26/20 08:40:00 AM,70.518,9.373,,,,,
1200,09/26/20 08:50:00 AM,70.522,9.768,,,,,
1201,09/26/20 09:00:00 AM,70.523,9.965,,,,,
1202,09/26/20 09:10:00 AM,70.520,10.063,,,,,
1203,09/26/20 09:20:00 AM,70.512,10.259,,,,,
1204,09/26/20 09:30:00 AM,70.536,10.357,,,,,
1205,09/26/20 09:40:00 AM,70.501,10.553,,,,,
1206,09/26/20 09:50:00 AM,70.519,10.553,,,,,
1207,09/26/20 10:00:00 AM,70.524,10.651,,,,,
1208,09/26/20 10:10:00 AM,70.531,10.944,,,,,
1209,09/26/20 10:20:00 AM,70.519,11.236,,,,,
1210,09/26/20 10:30:00 AM,70.544,11.528,,,,,
1211,09/26/20 10:40:00 AM,70.536,11.722,,,,,
1212,09/26/20 10:50:00 AM,70.541,11.819,,,,,
1213,09/26/20 11:00:00 AM,70.541,11.819,,,,,
1214,09/26/20 11:10:00 AM,70.574,11.916,,,,,
1215,09/26/20 11:20:00 AM,70.548,12.110,,,,,
1216,09/26/20 11:30:00 AM,70.508,12.401,,,,,
1217,09/26/20 11:40:00 AM,70.505,12.690,,,,,
1218,09/26/20 11:50:00 AM,70.512,13.173,,,,,
1219,09/26/20 12:00:00 PM,70.514,13.942,,,,,
1220,09/26/20 12:10:00 PM,70.534,14.517,,,,,
1221,09/26/20 12:20:00 PM,70.498,14.709,,,,,
1222,09/26/20 12:30:00 PM,70.489,14.900,,,,,
1223,09/26/20 12:40:00 PM,70.471,15.091,,,,,
1224,09/26/20 12:50:00 PM,70.490,15.282,,,,,
1225,09/26/20 01:00:00 PM,70.458,15.378,,,,,
1226,09/26/20 01:10:00 PM,70.449,15.569,,,,,
1227,09/26/20 01:20:00 PM,70.477,15.760,,,,,
1228,09/26/20 01:30:00 PM,70.486,15.760,,,,,
1229,09/26/20 01:40:00 PM,70.458,15.760,,,,,
1230,09/26/20 01:50:00 PM,70.417,16.046,,,,,
1231,09/26/20 02:00:00 PM,70.449,16.332,,,,,
1232,09/26/20 02:10:00 PM,70.445,16.237,,,,,
1233,09/26/20 02:20:00 PM,70.454,16.046,,,,,
1234,09/26/20 02:30:00 PM,70.436,16.046,,,,,
1235,09/26/20 02:40:00 PM,70.477,16.141,,,,,
1236,09/26/20 02:50:00 PM,70.449,16.141,,,,,
1237,09/26/20 03:00:00 PM,70.449,16.141,,,,,
1238,09/26/20 03:10:00 PM,70.486,16.141,,,,,
1239,09/26/20 03:20:00 PM,70.472,16.046,,,,,
1240,09/26/20 03:30:00 PM,70.472,16.046,,,,,
1241,09/26/20 03:40:00 PM,70.477,15.951,,,,,
1242,09/26/20 03:50:00 PM,70.440,15.760,,,,,
1243,09/26/20 04:00:00 PM,70.454,15.664,,,,,
1244,09/26/20 04:10:00 PM,70.458,15.569,,,,,
1245,09/26/20 04:20:00 PM,70.463,15.473,,,,,
1246,09/26/20 04:30:00 PM,70.472,15.473,,,,,
1247,09/26/20 04:40:00 PM,70.476,15.378,,,,,
1248,09/26/20 04:50:00 PM,70.462,15.091,,,,,
1249,09/26/20 05:00:00 PM,70.466,14.804,,,,,
1250,09/26/20 05:10:00 PM,70.461,14.517,,,,,
1251,09/26/20 05:20:00 PM,70.442,14.134,,,,,
1252,09/26/20 05:30:00 PM,70.455,13.846,,,,,
1253,09/26/20 05:40:00 PM,70.459,13.558,,,,,
1254,09/26/20 05:50:00 PM,70.463,13.461,,,,,
1255,09/26/20 06:00:00 PM,70.480,13.269,,,,,
1256,09/26/20 06:10:00 PM,70.475,13.173,,,,,
1257,09/26/20 06:20:00 PM,70.520,12.980,,,,,
1258,09/26/20 06:30:00 PM,70.560,12.690,,,,,
1259,09/26/20 06:40:00 PM,70.562,12.207,,,,,
1260,09/26/20 06:50:00 PM,70.591,11.722,,,,,
1261,09/26/20 07:00:00 PM,70.588,11.334,,,,,
1262,09/26/20 07:10:00 PM,70.604,10.944,,,,,
1263,09/26/20 07:20:00 PM,70.601,10.553,,,,,
1264,09/26/20 07:30:00 PM,70.616,10.161,,,,,
1265,09/26/20 07:40:00 PM,70.603,9.768,,,,,
1266,09/26/20 07:50:00 PM,70.600,9.373,,,,,
1267,09/26/20 08:00:00 PM,70.605,8.978,,,,,
1268,09/26/20 08:10:00 PM,70.597,8.680,,,,,
1269,09/26/20 08:20:00 PM,70.598,8.382,,,,,
1270,09/26/20 08:30:00 PM,70.599,8.082,,,,,
1271,09/26/20 08:40:00 PM,70.597,7.882,,,,,
1272,09/26/20 08:50:00 PM,70.588,7.882,,,,,
1273,09/26/20 09:00:00 PM,70.566,7.983,,,,,
1274,09/26/20 09:10:00 PM,70.565,8.282,,,,,
1275,09/26/20 09:20:00 PM,70.559,8.481,,,,,
1276,09/26/20 09:30:00 PM,70.555,8.581,,,,,
1277,09/26/20 09:40:00 PM,70.577,8.481,,,,,
1278,09/26/20 09:50:00 PM,70.553,8.382,,,,,
1279,09/26/20 10:00:00 PM,70.570,8.680,,,,,
1280,09/26/20 10:10:00 PM,70.605,8.978,,,,,
1281,09/26/20 10:20:00 PM,70.608,8.879,,,,,
1282,09/26/20 10:30:00 PM,70.624,8.680,,,,,
1283,09/26/20 10:40:00 PM,70.631,8.481,,,,,
1284,09/26/20 10:50:00 PM,70.635,8.382,,,,,
1285,09/26/20 11:00:00 PM,70.641,8.182,,,,,
1286,09/26/20 11:10:00 PM,70.612,7.983,,,,,
1287,09/26/20 11:20:00 PM,70.600,7.782,,,,,
1288,09/26/20 11:30:00 PM,70.598,7.582,,,,,
1289,09/26/20 11:40:00 PM,70.595,7.381,,,,,
1290,09/26/20 11:50:00 PM,70.578,7.079,,,,,
1291,09/27/20 12:00:00 AM,70.584,6.877,,,,,
1292,09/27/20 12:10:00 AM,70.603,6.573,,,,,
1293,09/27/20 12:20:00 AM,70.612,6.268,,,,,
1294,09/27/20 12:30:00 AM,70.594,5.962,,,,,
1295,09/27/20 12:40:00 AM,70.593,5.655,,,,,
1296,09/27/20 12:50:00 AM,70.575,5.347,,,,,
1297,09/27/20 01:00:00 AM,70.538,5.037,,,,,
1298,09/27/20 01:10:00 AM,70.559,4.934,,,,,
1299,09/27/20 01:20:00 AM,70.556,4.727,,,,,
1300,09/27/20 01:30:00 AM,70.556,4.727,,,,,
1301,09/27/20 01:40:00 AM,70.540,4.623,,,,,
1302,09/27/20 01:50:00 AM,70.549,4.623,,,,,
1303,09/27/20 02:00:00 AM,70.537,4.415,,,,,
1304,09/27/20 02:10:00 AM,70.548,4.311,,,,,
1305,09/27/20 02:20:00 AM,70.533,4.207,,,,,
1306,09/27/20 02:30:00 AM,70.535,4.102,,,,,
1307,09/27/20 02:40:00 AM,70.495,3.893,,,,,
1308,09/27/20 02:50:00 AM,70.498,3.788,,,,,
1309,09/27/20 03:00:00 AM,70.519,3.683,,,,,
1310,09/27/20 03:10:00 AM,70.521,3.578,,,,,
1311,09/27/20 03:20:00 AM,70.499,3.367,,,,,
1312,09/27/20 03:30:00 AM,70.510,3.261,,,,,
1313,09/27/20 03:40:00 AM,70.506,3.049,,,,,
1314,09/27/20 03:50:00 AM,70.493,2.837,,,,,
1315,09/27/20 04:00:00 AM,70.488,2.624,,,,,
1316,09/27/20 04:10:00 AM,70.527,2.517,,,,,
1317,09/27/20 04:20:00 AM,70.529,2.410,,,,,
1318,09/27/20 04:30:00 AM,70.500,2.517,,,,,
1319,09/27/20 04:40:00 AM,70.497,2.624,,,,,
1320,09/27/20 04:50:00 AM,70.511,2.837,,,,,
1321,09/27/20 05:00:00 AM,70.518,2.943,,,,,
1322,09/27/20 05:10:00 AM,70.495,3.155,,,,,
1323,09/27/20 05:20:00 AM,70.535,3.367,,,,,
1324,09/27/20 05:30:00 AM,70.548,3.578,,,,,
1325,09/27/20 05:40:00 AM,70.543,3.788,,,,,
1326,09/27/20 05:50:00 AM,70.565,3.998,,,,,
1327,09/27/20 06:00:00 AM,70.544,4.102,,,,,
1328,09/27/20 06:10:00 AM,70.578,4.207,,,,,
1329,09/27/20 06:20:00 AM,70.578,4.207,,,,,
1330,09/27/20 06:30:00 AM,70.596,4.207,,,,,
1331,09/27/20 06:40:00 AM,70.587,4.207,,,,,
1332,09/27/20 06:50:00 AM,70.596,4.207,,,,,
1333,09/27/20 07:00:00 AM,70.608,4.102,,,,,
1334,09/27/20 07:10:00 AM,70.599,4.102,,,,,
1335,09/27/20 07:20:00 AM,70.592,3.998,,,,,
1336,09/27/20 07:30:00 AM,70.613,3.893,,,,,
1337,09/27/20 07:40:00 AM,70.597,3.788,,,,,
1338,09/27/20 07:50:00 AM,70.597,3.788,,,,,
1339,09/27/20 08:00:00 AM,70.609,3.683,,,,,
1340,09/27/20 08:10:00 AM,70.609,3.683,,,,,
1341,09/27/20 08:20:00 AM,70.611,3.578,,,,,
1342,09/27/20 08:30:00 AM,70.636,3.683,,,,,
1343,09/27/20 08:40:00 AM,70.618,3.683,,,,,
1344,09/27/20 08:50:00 AM,70.618,3.683,,,,,
1345,09/27/20 09:00:00 AM,70.627,3.683,,,,,
1346,09/27/20 09:10:00 AM,70.627,3.683,,,,,
1347,09/27/20 09:20:00 AM,70.670,3.788,,,,,
1348,09/27/20 09:30:00 AM,70.688,3.788,,,,,
1349,09/27/20 09:40:00 AM,70.697,3.788,,,,,
1350,09/27/20 09:50:00 AM,70.670,3.788,,,,,
1351,09/27/20 10:00:00 AM,70.676,3.893,,,,,
1352,09/27/20 10:10:00 AM,70.685,3.893,,,,,
1353,09/27/20 10:20:00 AM,70.674,3.998,,,,,
1354,09/27/20 10:30:00 AM,70.671,4.102,,,,,
1355,09/27/20 10:40:00 AM,70.675,4.311,,,,,
1356,09/27/20 10:50:00 AM,70.663,4.415,,,,,
1357,09/27/20 11:00:00 AM,70.664,4.727,,,,,
1358,09/27/20 11:10:00 AM,70.670,4.831,,,,,
1359,09/27/20 11:20:00 AM,70.668,4.934,,,,,
1360,09/27/20 11:30:00 AM,70.665,5.037,,,,,
1361,09/27/20 11:40:00 AM,70.644,5.141,,,,,
1362,09/27/20 11:50:00 AM,70.672,5.450,,,,,
1363,09/27/20 12:00:00 PM,70.681,5.757,,,,,
1364,09/27/20 12:10:00 PM,70.684,5.655,,,,,
1365,09/27/20 12:20:00 PM,70.684,5.655,,,,,
1366,09/27/20 12:30:00 PM,70.681,5.757,,,,,
1367,09/27/20 12:40:00 PM,70.684,5.655,,,,,
1368,09/27/20 12:50:00 PM,70.645,5.757,,,,,
1369,09/27/20 01:00:00 PM,70.633,5.860,,,,,
1370,09/27/20 01:10:00 PM,70.645,6.064,,,,,
1371,09/27/20 01:20:00 PM,70.645,6.370,,,,,
1372,09/27/20 01:30:00 PM,70.636,6.674,,,,,
1373,09/27/20 01:40:00 PM,70.629,6.877,,,,,
1374,09/27/20 01:50:00 PM,70.629,7.179,,,,,
1375,09/27/20 02:00:00 PM,70.641,7.381,,,,,
1376,09/27/20 02:10:00 PM,70.628,7.481,,,,,
1377,09/27/20 02:20:00 PM,70.671,7.280,,,,,
1378,09/27/20 02:30:00 PM,70.641,7.079,,,,,
1379,09/27/20 02:40:00 PM,70.659,7.079,,,,,
1380,09/27/20 02:50:00 PM,70.663,6.978,,,,,
1381,09/27/20 03:00:00 PM,70.672,6.978,,,,,
1382,09/27/20 03:10:00 PM,70.660,6.775,,,,,
1383,09/27/20 03:20:00 PM,70.672,6.674,,,,,
1384,09/27/20 03:30:00 PM,70.693,6.573,,,,,
1385,09/27/20 03:40:00 PM,70.690,6.370,,,,,
1386,09/27/20 03:50:00 PM,70.678,6.166,,,,,
1387,09/27/20 04:00:00 PM,70.690,6.064,,,,,
1388,09/27/20 04:10:00 PM,70.702,5.962,,,,,
1389,09/27/20 04:20:00 PM,70.672,5.757,,,,,
1390,09/27/20 04:30:00 PM,70.711,5.655,,,,,
1391,09/27/20 04:40:00 PM,70.723,5.552,,,,,
1392,09/27/20 04:50:00 PM,70.738,5.347,,,,,
1393,09/27/20 05:00:00 PM,70.725,5.141,,,,,
1394,09/27/20 05:10:00 PM,70.737,5.037,,,,,
1395,09/27/20 05:20:00 PM,70.752,4.831,,,,,
1396,09/27/20 05:30:00 PM,70.766,4.623,,,,,
1397,09/27/20 05:40:00 PM,70.787,4.519,,,,,
1398,09/27/20 05:50:00 PM,70.759,4.207,,,,,
1399,09/27/20 06:00:00 PM,70.773,3.998,,,,,
1400,09/27/20 06:10:00 PM,70.790,3.683,,,,,
1401,09/27/20 06:20:00 PM,70.795,3.472,,,,,
1402,09/27/20 06:30:00 PM,70.784,3.155,,,,,
1403,09/27/20 06:40:00 PM,70.804,3.049,,,,,
1404,09/27/20 06:50:00 PM,70.827,2.837,,,,,
1405,09/27/20 07:00:00 PM,70.834,2.517,,,,,
1406,09/27/20 07:10:00 PM,70.841,2.195,,,,,
1407,09/27/20 07:20:00 PM,70.881,1.980,,,,,
1408,09/27/20 07:30:00 PM,70.878,1.656,,,,,
1409,09/27/20 07:40:00 PM,70.893,1.330,,,,,
1410,09/27/20 07:50:00 PM,70.915,1.112,,,,,
1411,09/27/20 08:00:00 PM,70.910,0.893,,,,,
1412,09/27/20 08:10:00 PM,70.921,0.784,,,,,
1413,09/27/20 08:20:00 PM,70.933,0.563,,,,,
1414,09/27/20 08:30:00 PM,70.926,0.453,,,,,
1415,09/27/20 08:40:00 PM,70.946,0.343,,,,,
1416,09/27/20 08:50:00 PM,70.921,0.232,,,,,
1417,09/27/20 09:00:00 PM,70.931,0.121,,,,,
1418,09/27/20 09:10:00 PM,70.942,0.010,,,,,
1419,09/27/20 09:20:00 PM,70.969,0.010,,,,,
1420,09/27/20 09:30:00 PM,70.971,-0.102,,,,,
1421,09/27/20 09:40:00 PM,70.981,-0.213,,,,,
1422,09/27/20 09:50:00 PM,70.983,-0.325,,,,,
1423,09/27/20 10:00:00 PM,70.975,-0.437,,,,,
1424,09/27/20 10:10:00 PM,70.993,-0.437,,,,,
1425,09/27/20 10:20:00 PM,70.995,-0.549,,,,,
1426,09/27/20 10:30:00 PM,70.995,-0.549,,,,,
1427,09/27/20 10:40:00 PM,70.978,-0.662,,,,,
1428,09/27/20 10:50:00 PM,70.996,-0.662,,,,,
1429,09/27/20 11:00:00 PM,70.996,-0.662,,,,,
1430,09/27/20 11:10:00 PM,70.980,-0.774,,,,,
1431,09/27/20 11:20:00 PM,70.962,-0.774,,,,,
1432,09/27/20 11:30:00 PM,70.963,-0.887,,,,,
1433,09/27/20 11:40:00 PM,70.972,-0.887,,,,,
1434,09/27/20 11:50:00 PM,70.982,-1.001,,,,,
1435,09/28/20 12:00:00 AM,70.948,-1.114,,,,,
1436,09/28/20 12:10:00 AM,70.957,-1.114,,,,,
1437,09/28/20 12:20:00 AM,70.958,-1.228,,,,,
1438,09/28/20 12:30:00 AM,70.967,-1.228,,,,,
1439,09/28/20 12:40:00 AM,70.959,-1.341,,,,,
1440,09/28/20 12:50:00 AM,70.942,-1.456,,,,,
1441,09/28/20 01:00:00 AM,70.936,-1.684,,,,,
1442,09/28/20 01:10:00 AM,70.936,-1.684,,,,,
1443,09/28/20 01:20:00 AM,70.955,-1.799,,,,,
1444,09/28/20 01:30:00 AM,70.937,-1.799,,,,,
1445,09/28/20 01:40:00 AM,70.937,-1.799,,,,,
1446,09/28/20 01:50:00 AM,70.946,-1.799,,,,,
1447,09/28/20 02:00:00 AM,70.946,-1.799,,,,,
1448,09/28/20 02:10:00 AM,70.945,-1.684,,,,,
1449,09/28/20 02:20:00 AM,70.963,-1.684,,,,,
1450,09/28/20 02:30:00 AM,70.981,-1.684,,,,,
1451,09/28/20 02:40:00 AM,70.945,-1.684,,,,,
1452,09/28/20 02:50:00 AM,70.963,-1.684,,,,,
1453,09/28/20 03:00:00 AM,70.963,-1.684,,,,,
1454,09/28/20 03:10:00 AM,70.972,-1.684,,,,,
1455,09/28/20 03:20:00 AM,70.972,-1.684,,,,,
1456,09/28/20 03:30:00 AM,70.963,-1.684,,,,,
1457,09/28/20 03:40:00 AM,70.954,-1.684,,,,,
1458,09/28/20 03:50:00 AM,70.973,-1.799,,,,,
1459,09/28/20 04:00:00 AM,70.974,-1.914,,,,,
1460,09/28/20 04:10:00 AM,70.975,-2.030,,,,,
1461,09/28/20 04:20:00 AM,70.986,-2.261,,,,,
1462,09/28/20 04:30:00 AM,70.978,-2.377,,,,,
1463,09/28/20 04:40:00 AM,70.971,-2.610,,,,,
1464,09/28/20 04:50:00 AM,70.999,-2.727,,,,,
1465,09/28/20 05:00:00 AM,70.991,-2.844,,,,,
1466,09/28/20 05:10:00 AM,70.983,-3.079,,,,,
1467,09/28/20 05:20:00 AM,70.985,-3.316,,,,,
1468,09/28/20 05:30:00 AM,70.985,-3.434,,,,,
1469,09/28/20 05:40:00 AM,70.996,-3.672,,,,,
1470,09/28/20 05:50:00 AM,70.997,-3.911,,,,,
1471,09/28/20 06:00:00 AM,70.998,-4.152,,,,,
1472,09/28/20 06:10:00 AM,70.998,-4.393,,,,,
1473,09/28/20 06:20:00 AM,71.008,-4.514,,,,,
1474,09/28/20 06:30:00 AM,71.017,-4.758,,,,,
1475,09/28/20 06:40:00 AM,71.017,-5.003,,,,,
1476,09/28/20 06:50:00 AM,71.018,-5.125,,,,,
1477,09/28/20 07:00:00 AM,71.027,-5.249,,,,,
1478,09/28/20 07:10:00 AM,71.036,-5.496,,,,,
1479,09/28/20 07:20:00 AM,71.027,-5.620,,,,,
1480,09/28/20 07:30:00 AM,71.044,-5.620,,,,,
1481,09/28/20 07:40:00 AM,71.053,-5.745,,,,,
1482,09/28/20 07:50:00 AM,71.053,-5.745,,,,,
1483,09/28/20 08:00:00 AM,71.053,-5.745,,,,,
1484,09/28/20 08:10:00 AM,71.053,-5.745,,,,,
1485,09/28/20 08:20:00 AM,71.080,-5.745,,,,,
1486,09/28/20 08:30:00 AM,71.071,-5.745,,,,,
1487,09/28/20 08:40:00 AM,71.080,-5.620,,,,,
1488,09/28/20 08:50:00 AM,71.081,-5.496,,,,,
1489,09/28/20 09:00:00 AM,71.072,-5.372,,,,,
1490,09/28/20 09:10:00 AM,71.098,-5.125,,,,,
1491,09/28/20 09:20:00 AM,71.098,-4.880,,,,,
1492,09/28/20 09:30:00 AM,71.107,-4.636,,,,,
1493,09/28/20 09:40:00 AM,71.106,-4.272,,,,,
1494,09/28/20 09:50:00 AM,71.114,-3.911,,,,,
1495,09/28/20 10:00:00 AM,71.112,-3.553,,,,,
1496,09/28/20 10:10:00 AM,71.146,-3.197,,,,,
1497,09/28/20 10:20:00 AM,71.135,-2.844,,,,,
1498,09/28/20 10:30:00 AM,71.123,-2.494,,,,,
1499,09/28/20 10:40:00 AM,71.147,-2.145,,,,,
1500,09/28/20 10:50:00 AM,71.162,-1.799,,,,,
1501,09/28/20 11:00:00 AM,71.167,-1.341,,,,,
1502,09/28/20 11:10:00 AM,71.146,-1.114,,,,,
1503,09/28/20 11:20:00 AM,71.151,-0.774,,,,,
1504,09/28/20 11:30:00 AM,71.165,-0.437,,,,,
1505,09/28/20 11:40:00 AM,71.151,-0.102,,,,,
1506,09/28/20 11:50:00 AM,71.157,0.674,,,,,
1507,09/28/20 12:00:00 PM,71.151,1.548,,,,,
1508,09/28/20 12:10:00 PM,71.145,1.872,,,,,
1509,09/28/20 12:20:00 PM,71.130,2.195,,,,,
1510,09/28/20 12:30:00 PM,71.125,2.410,,,,,
1511,09/28/20 12:40:00 PM,71.121,2.624,,,,,
1512,09/28/20 12:50:00 PM,71.110,2.730,,,,,
1513,09/28/20 01:00:00 PM,71.105,2.943,,,,,
1514,09/28/20 01:10:00 PM,71.109,3.155,,,,,
1515,09/28/20 01:20:00 PM,71.123,3.367,,,,,
1516,09/28/20 01:30:00 PM,71.109,3.578,,,,,
1517,09/28/20 01:40:00 PM,71.122,3.788,,,,,
1518,09/28/20 01:50:00 PM,71.112,4.207,,,,,
1519,09/28/20 02:00:00 PM,71.104,4.519,,,,,
1520,09/28/20 02:10:00 PM,71.108,4.727,,,,,
1521,09/28/20 02:20:00 PM,71.108,4.727,,,,,
1522,09/28/20 02:30:00 PM,71.117,4.727,,,,,
1523,09/28/20 02:40:00 PM,71.108,4.727,,,,,
1524,09/28/20 02:50:00 PM,71.083,4.623,,,,,
1525,09/28/20 03:00:00 PM,71.074,4.623,,,,,
1526,09/28/20 03:10:00 PM,71.068,4.519,,,,,
1527,09/28/20 03:20:00 PM,71.059,4.519,,,,,
1528,09/28/20 03:30:00 PM,71.077,4.519,,,,,
1529,09/28/20 03:40:00 PM,71.077,4.519,,,,,
1530,09/28/20 03:50:00 PM,71.077,4.519,,,,,
1531,09/28/20 04:00:00 PM,71.086,4.519,,,,,
1532,09/28/20 04:10:00 PM,71.083,4.623,,,,,
1533,09/28/20 04:20:00 PM,71.077,4.519,,,,,
1534,09/28/20 04:30:00 PM,71.068,4.519,,,,,
1535,09/28/20 04:40:00 PM,71.079,4.415,,,,,
1536,09/28/20 04:50:00 PM,71.091,4.311,,,,,
1537,09/28/20 05:00:00 PM,71.100,4.311,,,,,
1538,09/28/20 05:10:00 PM,71.082,4.311,,,,,
1539,09/28/20 05:20:00 PM,71.112,4.207,,,,,
1540,09/28/20 05:30:00 PM,71.112,4.207,,,,,
1541,09/28/20 05:40:00 PM,71.096,4.102,,,,,
1542,09/28/20 05:50:00 PM,71.114,4.102,,,,,
1543,09/28/20 06:00:00 PM,71.132,4.102,,,,,
1544,09/28/20 06:10:00 PM,71.135,3.998,,,,,
1545,09/28/20 06:20:00 PM,71.138,3.893,,,,,
1546,09/28/20 06:30:00 PM,71.140,3.788,,,,,
1547,09/28/20 06:40:00 PM,71.141,3.367,,,,,
1548,09/28/20 06:50:00 PM,71.168,2.943,,,,,
1549,09/28/20 07:00:00 PM,71.187,2.517,,,,,
1550,09/28/20 07:10:00 PM,71.213,2.088,,,,,
1551,09/28/20 07:20:00 PM,71.221,1.656,,,,,
1552,09/28/20 07:30:00 PM,71.229,1.221,,,,,
1553,09/28/20 07:40:00 PM,71.235,0.893,,,,,
1554,09/28/20 07:50:00 PM,71.222,0.563,,,,,
1555,09/28/20 08:00:00 PM,71.253,0.343,,,,,
1556,09/28/20 08:10:00 PM,71.263,0.232,,,,,
1557,09/28/20 08:20:00 PM,71.256,0.121,,,,,
1558,09/28/20 08:30:00 PM,71.238,0.121,,,,,
1559,09/28/20 08:40:00 PM,71.258,0.010,,,,,
1560,09/28/20 08:50:00 PM,71.270,-0.213,,,,,
1561,09/28/20 09:00:00 PM,71.280,-0.325,,,,,
1562,09/28/20 09:10:00 PM,71.292,-0.549,,,,,
1563,09/28/20 09:20:00 PM,71.295,-0.774,,,,,
1564,09/28/20 09:30:00 PM,71.306,-0.887,,,,,
1565,09/28/20 09:40:00 PM,71.290,-1.114,,,,,
1566,09/28/20 09:50:00 PM,71.282,-1.228,,,,,
1567,09/28/20 10:00:00 PM,71.275,-1.341,,,,,
1568,09/28/20 10:10:00 PM,71.294,-1.456,,,,,
1569,09/28/20 10:20:00 PM,71.276,-1.456,,,,,
1570,09/28/20 10:30:00 PM,71.277,-1.570,,,,,
1571,09/28/20 10:40:00 PM,71.296,-1.684,,,,,
1572,09/28/20 10:50:00 PM,71.279,-1.799,,,,,
1573,09/28/20 11:00:00 PM,71.270,-1.799,,,,,
1574,09/28/20 11:10:00 PM,71.244,-1.914,,,,,
1575,09/28/20 11:20:00 PM,71.263,-2.030,,,,,
1576,09/28/20 11:30:00 PM,71.263,-2.030,,,,,
1577,09/28/20 11:40:00 PM,71.265,-2.145,,,,,
1578,09/28/20 11:50:00 PM,71.256,-2.261,,,,,
1579,09/29/20 12:00:00 AM,71.266,-2.261,,,,,
1580,09/29/20 12:10:00 AM,71.230,-2.377,,,,,
1581,09/29/20 12:20:00 AM,71.221,-2.377,,,,,
1582,09/29/20 12:30:00 AM,71.240,-2.494,,,,,
1583,09/29/20 12:40:00 AM,71.231,-2.494,,,,,
1584,09/29/20 12:50:00 AM,71.232,-2.610,,,,,
1585,09/29/20 01:00:00 AM,71.223,-2.610,,,,,
1586,09/29/20 01:10:00 AM,71.197,-2.727,,,,,
1587,09/29/20 01:20:00 AM,71.215,-2.727,,,,,
1588,09/29/20 01:30:00 AM,71.216,-2.844,,,,,
1589,09/29/20 01:40:00 AM,71.234,-2.844,,,,,
1590,09/29/20 01:50:00 AM,71.217,-2.962,,,,,
1591,09/29/20 02:00:00 AM,71.208,-3.079,,,,,
1592,09/29/20 02:10:00 AM,71.199,-3.079,,,,,
1593,09/29/20 02:20:00 AM,71.200,-3.197,,,,,
1594,09/29/20 02:30:00 AM,71.200,-3.197,,,,,
1595,09/29/20 02:40:00 AM,71.201,-3.316,,,,,
1596,09/29/20 02:50:00 AM,71.210,-3.316,,,,,
1597,09/29/20 03:00:00 AM,71.201,-3.434,,,,,
1598,09/29/20 03:10:00 AM,71.210,-3.434,,,,,
1599,09/29/20 03:20:00 AM,71.210,-3.434,,,,,
1600,09/29/20 03:30:00 AM,71.166,-3.553,,,,,
1601,09/29/20 03:40:00 AM,71.175,-3.553,,,,,
1602,09/29/20 03:50:00 AM,71.175,-3.553,,,,,
1603,09/29/20 04:00:00 AM,71.176,-3.672,,,,,
1604,09/29/20 04:10:00 AM,71.185,-3.672,,,,,
1605,09/29/20 04:20:00 AM,71.176,-3.672,,,,,
1606,09/29/20 04:30:00 AM,71.176,-3.672,,,,,
1607,09/29/20 04:40:00 AM,71.176,-3.792,,,,,
1608,09/29/20 04:50:00 AM,71.185,-3.792,,,,,
1609,09/29/20 05:00:00 AM,71.167,-3.792,,,,,
1610,09/29/20 05:10:00 AM,71.158,-3.792,,,,,
1611,09/29/20 05:20:00 AM,71.177,-3.911,,,,,
1612,09/29/20 05:30:00 AM,71.177,-3.911,,,,,
1613,09/29/20 05:40:00 AM,71.177,-3.911,,,,,
1614,09/29/20 05:50:00 AM,71.186,-3.911,,,,,
1615,09/29/20 06:00:00 AM,71.177,-3.911,,,,,
1616,09/29/20 06:10:00 AM,71.213,-3.911,,,,,
1617,09/29/20 06:20:00 AM,71.204,-3.911,,,,,
