Device Name:,,OM-CP-VOLT101A
6/4/22,15:38:18,0
6/4/22,15:48:18,0
6/4/22,15:58:18,0
6/4/22,16:08:18,0
6/4/22,16:18:18,0
6/4/22,16:28:18,0.005
6/4/22,16:38:18,0
6/4/22,16:48:18,0.005
6/4/22,16:58:18,0
6/4/22,17:08:18,0
6/4/22,17:18:18,0
6/4/22,17:28:18,0.005
6/4/22,17:38:18,0.005
6/4/22,17:48:18,0
6/4/22,17:58:18,0
6/4/22,18:08:18,0
6/4/22,18:18:18,0.005
6/4/22,18:28:18,0
6/4/22,18:38:18,0
6/4/22,18:48:18,0
6/4/22,18:58:18,0.005
6/4/22,19:08:18,0
6/4/22,19:18:18,0
6/4/22,19:28:18,0
6/4/22,19:38:18,0.005
6/4/22,19:48:18,0
6/4/22,19:58:18,0
6/4/22,20:08:18,0
6/4/22,20:18:18,0
6/4/22,20:28:18,0
6/4/22,20:38:18,0
6/4/22,20:48:18,0
6/4/22,20:58:18,0
6/4/22,21:08:18,0
6/4/22,21:18:18,0
6/4/22,21:28:18,0
6/4/22,21:38:18,0
6/4/22,21:48:18,0
6/4/22,21:58:18,0
6/4/22,22:08:18,0
6/4/22,22:18:18,0
6/4/22,22:28:18,0
6/4/22,22:38:18,0
6/4/22,22:48:18,0
6/4/22,22:58:18,0
6/4/22,23:08:18,0
6/4/22,23:18:18,0
6/4/22,23:28:18,0
6/4/22,23:38:18,0
6/4/22,23:48:18,0
6/4/22,23:58:18,0
6/5/22,0:08:18,0
6/5/22,0:18:18,0
6/5/22,0:28:18,0
6/5/22,0:38:18,0
6/5/22,0:48:18,0
6/5/22,0:58:18,0
6/5/22,1:08:18,0
6/5/22,1:18:18,0
6/5/22,1:28:18,0
6/5/22,1:38:18,0
6/5/22,1:48:18,0
6/5/22,1:58:18,0
6/5/22,2:08:18,0
6/5/22,2:18:18,0
6/5/22,2:28:18,0
6/5/22,2:38:18,0
6/5/22,2:48:18,0
6/5/22,2:58:18,0
6/5/22,3:08:18,0
6/5/22,3:18:18,0.01
6/5/22,3:28:18,0.005
6/5/22,3:38:18,0
6/5/22,3:48:18,0.005
6/5/22,3:58:18,0
6/5/22,4:08:18,0
6/5/22,4:18:18,0.005
6/5/22,4:28:18,0
6/5/22,4:38:18,0
6/5/22,4:48:18,0
6/5/22,4:58:18,0
6/5/22,5:08:18,0
6/5/22,5:18:18,0.005
6/5/22,5:28:18,0
6/5/22,5:38:18,0
6/5/22,5:48:18,0
6/5/22,5:58:18,0
6/5/22,6:08:18,0
6/5/22,6:18:18,0
6/5/22,6:28:18,-0.005
6/5/22,6:38:18,0
6/5/22,6:48:18,0
6/5/22,6:58:18,0
6/5/22,7:08:18,0
6/5/22,7:18:18,0
6/5/22,7:28:18,0
6/5/22,7:38:18,0
6/5/22,7:48:18,0
6/5/22,7:58:18,0
6/5/22,8:08:18,0
6/5/22,8:18:18,0
6/5/22,8:28:18,0
6/5/22,8:38:18,0
6/5/22,8:48:18,0
6/5/22,8:58:18,0
6/5/22,9:08:18,0
6/5/22,9:18:18,0
6/5/22,9:28:18,0
6/5/22,9:38:18,0
6/5/22,9:48:18,0
6/5/22,9:58:18,0.005
6/5/22,10:08:18,0
6/5/22,10:18:18,0
6/5/22,10:28:18,0
6/5/22,10:38:18,0
6/5/22,10:48:18,0
6/5/22,10:58:18,0
6/5/22,11:08:18,0.005
6/5/22,11:18:18,0
6/5/22,11:28:18,0
6/5/22,11:38:18,0
6/5/22,11:48:18,0
6/5/22,11:58:18,0
6/5/22,12:08:18,0
6/5/22,12:18:18,0
6/5/22,12:28:18,0
6/5/22,12:38:18,0
6/5/22,12:48:18,0
6/5/22,12:58:18,0
6/5/22,13:08:18,0
6/5/22,13:18:18,0
6/5/22,13:28:18,0
6/5/22,13:38:18,0.005
6/5/22,13:48:18,0
6/5/22,13:58:18,0
6/5/22,14:08:18,0.005
6/5/22,14:18:18,0.005
6/5/22,14:28:18,0.005
6/5/22,14:38:18,0
6/5/22,14:48:18,0
6/5/22,14:58:18,0
6/5/22,15:08:18,0.005
6/5/22,15:18:18,0.005
6/5/22,15:28:18,0.005
6/5/22,15:38:18,0
6/5/22,15:48:18,0
6/5/22,15:58:18,0.005
6/5/22,16:08:18,0
6/5/22,16:18:18,0
6/5/22,16:28:18,0
6/5/22,16:38:18,0
6/5/22,16:48:18,0.005
6/5/22,16:58:18,0.005
6/5/22,17:08:18,0
6/5/22,17:18:18,0
6/5/22,17:28:18,0
6/5/22,17:38:18,0
6/5/22,17:48:18,0
6/5/22,17:58:18,0.005
6/5/22,18:08:18,0.03
6/5/22,18:18:18,0
6/5/22,18:28:18,0
6/5/22,18:38:18,0
6/5/22,18:48:18,0.01
6/5/22,18:58:18,0.005
6/5/22,19:08:18,0
6/5/22,19:18:18,0.005
6/5/22,19:28:18,0
6/5/22,19:38:18,0
6/5/22,19:48:18,0
6/5/22,19:58:18,0
6/5/22,20:08:18,0
6/5/22,20:18:18,0
6/5/22,20:28:18,0
6/5/22,20:38:18,0
6/5/22,20:48:18,0
6/5/22,20:58:18,0
6/5/22,21:08:18,0
6/5/22,21:18:18,0
6/5/22,21:28:18,0
6/5/22,21:38:18,0
6/5/22,21:48:18,0
6/5/22,21:58:18,0
6/5/22,22:08:18,0
6/5/22,22:18:18,0
6/5/22,22:28:18,0
6/5/22,22:38:18,0
6/5/22,22:48:18,0
6/5/22,22:58:18,0
6/5/22,23:08:18,0
6/5/22,23:18:18,0
6/5/22,23:28:18,0
6/5/22,23:38:18,0
6/5/22,23:48:18,0
6/5/22,23:58:18,0
6/6/22,0:08:18,0
6/6/22,0:18:18,0.005
6/6/22,0:28:18,0
6/6/22,0:38:18,0
6/6/22,0:48:18,0
6/6/22,0:58:18,0
6/6/22,1:08:18,0
6/6/22,1:18:18,0
6/6/22,1:28:18,0
6/6/22,1:38:18,0
6/6/22,1:48:18,0
6/6/22,1:58:18,0
6/6/22,2:08:18,0
6/6/22,2:18:18,0
6/6/22,2:28:18,0
6/6/22,2:38:18,0
6/6/22,2:48:18,0
6/6/22,2:58:18,0
6/6/22,3:08:18,0
6/6/22,3:18:18,0
6/6/22,3:28:18,0
6/6/22,3:38:18,0
6/6/22,3:48:18,0
6/6/22,3:58:18,0
6/6/22,4:08:18,0
6/6/22,4:18:18,0
6/6/22,4:28:18,0
6/6/22,4:38:18,0
6/6/22,4:48:18,0.005
6/6/22,4:58:18,0
6/6/22,5:08:18,0
6/6/22,5:18:18,0
6/6/22,5:28:18,0
6/6/22,5:38:18,0
6/6/22,5:48:18,0
6/6/22,5:58:18,0
6/6/22,6:08:18,0
6/6/22,6:18:18,0
6/6/22,6:28:18,0
6/6/22,6:38:18,0
6/6/22,6:48:18,0.005
6/6/22,6:58:18,0
6/6/22,7:08:18,0
6/6/22,7:18:18,0.005
6/6/22,7:28:18,0
6/6/22,7:38:18,-0.035
6/6/22,7:48:18,0.005
6/6/22,7:58:18,0
6/6/22,8:08:18,0
6/6/22,8:18:18,0.005
6/6/22,8:28:18,0
6/6/22,8:38:18,0
6/6/22,8:48:18,0
6/6/22,8:58:18,0.01
6/6/22,9:08:18,0
6/6/22,9:18:18,0.005
6/6/22,9:28:18,0
6/6/22,9:38:18,0.005
6/6/22,9:48:18,0
6/6/22,9:58:18,0
6/6/22,10:08:18,0
6/6/22,10:18:18,0
6/6/22,10:28:18,0
6/6/22,10:38:18,0
6/6/22,10:48:18,0
6/6/22,10:58:18,0
6/6/22,11:08:18,0
6/6/22,11:18:18,0
6/6/22,11:28:18,0
6/6/22,11:38:18,0
6/6/22,11:48:18,0
6/6/22,11:58:18,0
6/6/22,12:08:18,0.005
6/6/22,12:18:18,0
6/6/22,12:28:18,0
6/6/22,12:38:18,0.005
6/6/22,12:48:18,0
6/6/22,12:58:18,0.005
6/6/22,13:08:18,0.005
6/6/22,13:18:18,0
6/6/22,13:28:18,0
6/6/22,13:38:18,0.005
6/6/22,13:48:18,0
6/6/22,13:58:18,0.005
6/6/22,14:08:18,0
6/6/22,14:18:18,0
6/6/22,14:28:18,0
6/6/22,14:38:18,0
6/6/22,14:48:18,0
6/6/22,14:58:18,0
6/6/22,15:08:18,0.005
6/6/22,15:18:18,0.005
6/6/22,15:28:18,0.005
6/6/22,15:38:18,0.005
6/6/22,15:48:18,0
6/6/22,15:58:18,0.005
6/6/22,16:08:18,0.005
6/6/22,16:18:18,0
6/6/22,16:28:18,0
6/6/22,16:38:18,0.005
6/6/22,16:48:18,0.005
6/6/22,16:58:18,0.01
6/6/22,17:08:18,0
6/6/22,17:18:18,0
6/6/22,17:28:18,0
6/6/22,17:38:18,0.005
6/6/22,17:48:18,0
6/6/22,17:58:18,0
6/6/22,18:08:18,0
6/6/22,18:18:18,0.005
6/6/22,18:28:18,0.005
6/6/22,18:38:18,0
6/6/22,18:48:18,0
6/6/22,18:58:18,0
6/6/22,19:08:18,0
6/6/22,19:18:18,0.005
6/6/22,19:28:18,0
6/6/22,19:38:18,0
6/6/22,19:48:18,0.005
6/6/22,19:58:18,0
6/6/22,20:08:18,0
6/6/22,20:18:18,-0.025
6/6/22,20:28:18,0
6/6/22,20:38:18,0
6/6/22,20:48:18,0
6/6/22,20:58:18,0
6/6/22,21:08:18,0
6/6/22,21:18:18,0
6/6/22,21:28:18,0.005
6/6/22,21:38:18,0
6/6/22,21:48:18,0
6/6/22,21:58:18,0
6/6/22,22:08:18,0
6/6/22,22:18:18,0
6/6/22,22:28:18,0.005
6/6/22,22:38:18,0
6/6/22,22:48:18,0.005
6/6/22,22:58:18,0
6/6/22,23:08:18,0
6/6/22,23:18:18,0
6/6/22,23:28:18,0
6/6/22,23:38:18,0
6/6/22,23:48:18,0.005
6/6/22,23:58:18,0
6/7/22,0:08:18,0
6/7/22,0:18:18,0
6/7/22,0:28:18,0
6/7/22,0:38:18,0
6/7/22,0:48:18,0
6/7/22,0:58:18,0
6/7/22,1:08:18,0
6/7/22,1:18:18,0
6/7/22,1:28:18,0
6/7/22,1:38:18,0
6/7/22,1:48:18,0
6/7/22,1:58:18,0
6/7/22,2:08:18,0
6/7/22,2:18:18,0
6/7/22,2:28:18,0
6/7/22,2:38:18,0
6/7/22,2:48:18,0
6/7/22,2:58:18,0
6/7/22,3:08:18,0
6/7/22,3:18:18,0
6/7/22,3:28:18,0
6/7/22,3:38:18,0
6/7/22,3:48:18,0
6/7/22,3:58:18,0
6/7/22,4:08:18,0
6/7/22,4:18:18,0
6/7/22,4:28:18,0
6/7/22,4:38:18,0.005
6/7/22,4:48:18,0
6/7/22,4:58:18,0
6/7/22,5:08:18,0
