Device Name:,,OM-CP-VOLT101A
5/23/22,15:14:22,15.79
5/23/22,15:24:22,16.52
5/23/22,15:34:22,17.26
5/23/22,15:44:22,17.955
5/23/22,15:54:22,18.65
5/23/22,16:04:22,19.335
5/23/22,16:14:22,20.005
5/23/22,16:24:22,20.68
5/23/22,16:34:22,21.31
5/23/22,16:44:22,21.92
5/23/22,16:54:22,22.495
5/23/22,17:04:22,23.055
5/23/22,17:14:22,23.61
5/23/22,17:24:22,24.13
5/23/22,17:34:22,24.605
5/23/22,17:44:22,25.05
5/23/22,17:54:22,25.505
5/23/22,18:04:22,25.935
5/23/22,18:14:22,26.335
5/23/22,18:24:22,26.735
5/23/22,18:34:22,27.11
5/23/22,18:44:22,27.46
5/23/22,18:54:22,27.795
5/23/22,19:04:22,28.1
5/23/22,19:14:22,28.395
5/23/22,19:24:22,28.66
5/23/22,19:34:22,28.905
5/23/22,19:44:22,29.125
5/23/22,19:54:22,29.34
5/23/22,20:04:22,29.545
5/23/22,20:14:22,29.735
5/23/22,20:24:22,29.925
5/23/22,20:34:22,30.12
5/23/22,20:44:22,30.305
5/23/22,20:54:22,30.49
5/23/22,21:04:22,30.665
5/23/22,21:14:22,30.84
5/23/22,21:24:22,31.01
5/23/22,21:34:22,31.175
5/23/22,21:44:22,31.34
5/23/22,21:54:22,31.5
5/23/22,22:04:22,31.655
5/23/22,22:14:22,31.81
5/23/22,22:24:22,31.96
5/23/22,22:34:22,32.11
5/23/22,22:44:22,32.255
5/23/22,22:54:22,32.4
5/23/22,23:04:22,32.535
5/23/22,23:14:22,32.665
5/23/22,23:24:22,32.79
5/23/22,23:34:22,32.91
5/23/22,23:44:22,33.03
5/23/22,23:54:22,33.145
5/24/22,0:04:22,33.26
5/24/22,0:14:22,33.365
5/24/22,0:24:22,33.465
5/24/22,0:34:22,33.57
5/24/22,0:44:22,33.665
5/24/22,0:54:22,33.76
5/24/22,1:04:22,33.855
5/24/22,1:14:22,33.945
5/24/22,1:24:22,34.03
5/24/22,1:34:22,34.11
5/24/22,1:44:22,34.19
5/24/22,1:54:22,34.255
5/24/22,2:04:22,34.32
5/24/22,2:14:22,34.375
5/24/22,2:24:22,34.43
5/24/22,2:34:22,34.47
5/24/22,2:44:22,34.515
5/24/22,2:54:22,34.545
5/24/22,3:04:22,34.58
5/24/22,3:14:22,34.595
5/24/22,3:24:22,34.6
5/24/22,3:34:22,34.575
5/24/22,3:44:22,34.58
5/24/22,3:54:22,34.605
5/24/22,4:04:22,34.625
5/24/22,4:14:22,34.625
5/24/22,4:24:22,34.635
5/24/22,4:34:22,34.66
5/24/22,4:44:22,34.695
5/24/22,4:54:22,34.715
5/24/22,5:04:22,34.73
5/24/22,5:14:22,34.75
5/24/22,5:24:22,34.78
5/24/22,5:34:22,34.81
5/24/22,5:44:22,34.83
5/24/22,5:54:22,34.845
5/24/22,6:04:22,34.875
5/24/22,6:14:22,34.935
5/24/22,6:24:22,35.02
5/24/22,6:34:22,35.14
5/24/22,6:44:22,35.33
5/24/22,6:54:22,35.54
5/24/22,7:04:22,35.735
5/24/22,7:14:22,35.94
5/24/22,7:24:22,36.145
5/24/22,7:34:22,36.375
5/24/22,7:44:22,36.63
5/24/22,7:54:22,36.87
5/24/22,8:04:22,37.12
5/24/22,8:14:22,37.405
5/24/22,8:24:22,37.72
5/24/22,8:34:22,38.075
5/24/22,8:44:22,38.415
5/24/22,8:54:22,38.75
5/24/22,9:04:22,39.03
5/24/22,9:14:22,39.205
5/24/22,9:24:22,39.415
5/24/22,9:34:22,39.665
5/24/22,9:44:22,39.945
5/24/22,9:54:22,40.095
5/24/22,10:04:22,40.26
5/24/22,10:14:22,40.565
5/24/22,10:24:22,41.02
5/24/22,10:34:22,41.515
5/24/22,10:44:22,41.99
5/24/22,10:54:22,42.465
5/24/22,11:04:22,42.905
5/24/22,11:14:22,43.345
5/24/22,11:24:22,43.835
5/24/22,11:34:22,2.005
5/24/22,11:44:22,1.995
5/24/22,11:54:22,2.005
5/24/22,12:04:22,2.995
5/24/22,12:14:22,4.34
5/24/22,12:24:22,5.54
5/24/22,12:34:22,6.665
5/24/22,12:44:22,7.765
5/24/22,12:54:22,8.81
5/24/22,13:04:22,9.845
5/24/22,13:14:22,10.88
5/24/22,13:24:22,11.795
5/24/22,13:34:22,12.74
5/24/22,13:44:22,13.62
5/24/22,13:54:22,14.47
5/24/22,14:04:22,15.3
5/24/22,14:14:22,16.235
5/24/22,14:24:22,17.165
5/24/22,14:34:22,17.9
5/24/22,14:44:22,18.465
5/24/22,14:54:22,19
5/24/22,15:04:22,19.3
5/24/22,15:14:22,19.38
5/24/22,15:24:22,19.46
5/24/22,15:34:22,19.58
5/24/22,15:44:22,19.855
5/24/22,15:54:22,20.165
5/24/22,16:04:22,20.28
5/24/22,16:14:22,20.475
5/24/22,16:24:22,20.86
5/24/22,16:34:22,21.345
5/24/22,16:44:22,21.78
5/24/22,16:54:22,22.065
5/24/22,17:04:22,22.385
5/24/22,17:14:22,22.695
5/24/22,17:24:22,22.98
5/24/22,17:34:22,23.185
5/24/22,17:44:22,23.38
5/24/22,17:54:22,23.47
5/24/22,18:04:22,23.605
5/24/22,18:14:22,23.8
5/24/22,18:24:22,23.87
5/24/22,18:34:22,24.015
5/24/22,18:44:22,24.085
5/24/22,18:54:22,24.21
5/24/22,19:04:22,24.36
5/24/22,19:14:22,24.535
5/24/22,19:24:22,24.725
5/24/22,19:34:22,24.905
5/24/22,19:44:22,25.07
5/24/22,19:54:22,25.23
5/24/22,20:04:22,25.34
5/24/22,20:14:22,25.49
5/24/22,20:24:22,25.65
5/24/22,20:34:22,25.785
5/24/22,20:44:22,25.915
5/24/22,20:54:22,26.03
5/24/22,21:04:22,26.14
5/24/22,21:14:22,26.235
5/24/22,21:24:22,26.335
5/24/22,21:34:22,26.425
5/24/22,21:44:22,26.51
5/24/22,21:54:22,26.585
5/24/22,22:04:22,26.655
5/24/22,22:14:22,26.72
5/24/22,22:24:22,26.775
5/24/22,22:34:22,26.825
5/24/22,22:44:22,26.875
5/24/22,22:54:22,26.915
5/24/22,23:04:22,26.95
5/24/22,23:14:22,26.99
5/24/22,23:24:22,27.02
5/24/22,23:34:22,27.05
5/24/22,23:44:22,27.07
5/24/22,23:54:22,27.085
5/25/22,0:04:22,27.095
5/25/22,0:14:22,27.1
5/25/22,0:24:22,27.095
5/25/22,0:34:22,27.08
5/25/22,0:44:22,27.075
5/25/22,0:54:22,27.05
5/25/22,1:04:22,27.025
5/25/22,1:14:22,26.99
5/25/22,1:24:22,26.945
5/25/22,1:34:22,26.905
5/25/22,1:44:22,26.86
5/25/22,1:54:22,26.795
5/25/22,2:04:22,26.715
5/25/22,2:14:22,26.635
5/25/22,2:24:22,26.54
5/25/22,2:34:22,26.43
5/25/22,2:44:22,26.295
5/25/22,2:54:22,26.12
5/25/22,3:04:22,25.965
5/25/22,3:14:22,25.82
5/25/22,3:24:22,25.655
5/25/22,3:34:22,25.485
5/25/22,3:44:22,25.3
5/25/22,3:54:22,25.12
5/25/22,4:04:22,24.95
5/25/22,4:14:22,24.78
5/25/22,4:24:22,24.61
5/25/22,4:34:22,24.435
5/25/22,4:44:22,24.275
5/25/22,4:54:22,24.105
5/25/22,5:04:22,23.95
5/25/22,5:14:22,23.79
5/25/22,5:24:22,23.635
5/25/22,5:34:22,23.49
5/25/22,5:44:22,23.345
5/25/22,5:54:22,23.21
5/25/22,6:04:22,23.075
5/25/22,6:14:22,22.95
5/25/22,6:24:22,22.845
5/25/22,6:34:22,22.74
5/25/22,6:44:22,22.64
5/25/22,6:54:22,22.545
5/25/22,7:04:22,22.455
5/25/22,7:14:22,22.375
5/25/22,7:24:22,22.3
5/25/22,7:34:22,22.245
5/25/22,7:44:22,22.18
5/25/22,7:54:22,22.1
5/25/22,8:04:22,22.025
5/25/22,8:14:22,22.145
5/25/22,8:24:22,22.28
5/25/22,8:34:22,22.395
5/25/22,8:44:22,22.535
5/25/22,8:54:22,22.615
5/25/22,9:04:22,22.745
5/25/22,9:14:22,23.185
5/25/22,9:24:22,23.495
5/25/22,9:34:22,23.8
5/25/22,9:44:22,24.26
5/25/22,9:54:22,24.715
5/25/22,10:04:22,24.85
5/25/22,10:14:22,25.14
5/25/22,10:24:22,1.88
5/25/22,10:34:22,1.93
5/25/22,10:44:22,2.89
5/25/22,10:54:22,3.805
5/25/22,11:04:22,4.655
5/25/22,11:14:22,5.51
5/25/22,11:24:22,6.3
5/25/22,11:34:22,7.26
5/25/22,11:44:22,8.185
5/25/22,11:54:22,9.02
5/25/22,12:04:22,9.86
5/25/22,12:14:22,10.69
5/25/22,12:24:22,11.58
5/25/22,12:34:22,12.49
5/25/22,12:44:22,5.97
5/25/22,12:54:22,6.19
5/25/22,13:04:22,6.44
5/25/22,13:14:22,1.99
5/25/22,13:24:22,1.97
5/25/22,13:34:22,3
5/25/22,13:44:22,4.23
5/25/22,13:54:22,5.35
5/25/22,14:04:22,6.49
5/25/22,14:14:22,160
5/25/22,14:24:22,3.305
5/25/22,14:34:22,4.355
5/25/22,14:44:22,5.42
5/25/22,14:54:22,6.465
5/25/22,15:04:22,7.455
5/25/22,15:14:22,8.395
5/25/22,15:24:22,9.225
5/25/22,15:34:22,10
5/25/22,15:44:22,10.76
5/25/22,15:54:22,11.49
5/25/22,16:04:22,12.16
5/25/22,16:14:22,12.785
5/25/22,16:24:22,13.355
5/25/22,16:34:22,13.875
5/25/22,16:44:22,14.31
5/25/22,16:54:22,14.795
5/25/22,17:04:22,15.275
5/25/22,17:14:22,15.63
5/25/22,17:24:22,15.86
5/25/22,17:34:22,16.03
5/25/22,17:44:22,16.145
5/25/22,17:54:22,16.21
5/25/22,18:04:22,16.22
5/25/22,18:14:22,16.205
5/25/22,18:24:22,16.215
5/25/22,18:34:22,16.485
5/25/22,18:44:22,16.435
5/25/22,18:54:22,16.375
5/25/22,19:04:22,16.305
5/25/22,19:14:22,16.235
5/25/22,19:24:22,16.18
5/25/22,19:34:22,16.115
5/25/22,19:44:22,16.06
5/25/22,19:54:22,16.015
5/25/22,20:04:22,15.975
5/25/22,20:14:22,15.925
5/25/22,20:24:22,15.85
5/25/22,20:34:22,15.755
5/25/22,20:44:22,15.665
5/25/22,20:54:22,15.57
5/25/22,21:04:22,15.475
5/25/22,21:14:22,15.38
5/25/22,21:24:22,15.295
5/25/22,21:34:22,15.205
5/25/22,21:44:22,15.12
5/25/22,21:54:22,15.04
5/25/22,22:04:22,14.96
5/25/22,22:14:22,14.89
5/25/22,22:24:22,14.815
5/25/22,22:34:22,14.74
5/25/22,22:44:22,14.67
5/25/22,22:54:22,14.595
5/25/22,23:04:22,14.53
5/25/22,23:14:22,14.465
5/25/22,23:24:22,14.395
5/25/22,23:34:22,14.335
5/25/22,23:44:22,14.28
5/25/22,23:54:22,14.215
5/26/22,0:04:22,14.16
5/26/22,0:14:22,14.1
5/26/22,0:24:22,14.04
5/26/22,0:34:22,13.98
5/26/22,0:44:22,13.925
5/26/22,0:54:22,13.865
5/26/22,1:04:22,13.805
5/26/22,1:14:22,13.755
5/26/22,1:24:22,13.695
5/26/22,1:34:22,13.64
5/26/22,1:44:22,13.59
5/26/22,1:54:22,13.53
5/26/22,2:04:22,13.475
5/26/22,2:14:22,13.42
5/26/22,2:24:22,13.36
5/26/22,2:34:22,13.305
5/26/22,2:44:22,13.255
5/26/22,2:54:22,13.2
5/26/22,3:04:22,13.15
5/26/22,3:14:22,13.1
5/26/22,3:24:22,13.055
5/26/22,3:34:22,13.005
5/26/22,3:44:22,12.955
5/26/22,3:54:22,12.915
5/26/22,4:04:22,12.865
5/26/22,4:14:22,12.82
5/26/22,4:24:22,12.77
5/26/22,4:34:22,12.72
5/26/22,4:44:22,12.675
5/26/22,4:54:22,12.625
5/26/22,5:04:22,12.58
5/26/22,5:14:22,12.535
5/26/22,5:24:22,12.48
5/26/22,5:34:22,12.435
5/26/22,5:44:22,12.405
5/26/22,5:54:22,12.405
5/26/22,6:04:22,12.44
5/26/22,6:14:22,12.49
5/26/22,6:24:22,12.54
5/26/22,6:34:22,12.625
5/26/22,6:44:22,12.805
5/26/22,6:54:22,13.12
5/26/22,7:04:22,13.49
5/26/22,7:14:22,13.875
5/26/22,7:24:22,14.25
5/26/22,7:34:22,14.775
5/26/22,7:44:22,15.24
5/26/22,7:54:22,15.77
5/26/22,8:04:22,16.3
5/26/22,8:14:22,16.825
5/26/22,8:24:22,17.335
5/26/22,8:34:22,17.87
5/26/22,8:44:22,18.39
5/26/22,8:54:22,18.93
5/26/22,9:04:22,19.465
5/26/22,9:14:22,20.335
5/26/22,9:24:22,160
5/26/22,9:34:22,18.95
5/26/22,9:44:22,18.715
5/26/22,9:54:22,20.015
5/26/22,10:04:22,17.885
5/26/22,10:14:22,20.625
5/26/22,10:24:22,160
5/26/22,10:34:22,2.005
5/26/22,10:44:22,2.005
5/26/22,10:54:22,2.005
5/26/22,11:04:22,2.01
5/26/22,11:14:22,160
5/26/22,11:24:22,7.095
5/26/22,11:34:22,19.505
5/26/22,11:44:22,20.4
5/26/22,11:54:22,160
5/26/22,12:04:22,2.015
5/26/22,12:14:22,2.015
5/26/22,12:24:22,2.62
5/26/22,12:34:22,2.62
5/26/22,12:44:22,19.7
5/26/22,12:54:22,18.985
5/26/22,13:04:22,18.35
5/26/22,13:14:22,160
5/26/22,13:24:22,160
5/26/22,13:34:22,6.69
5/26/22,13:44:22,6.14
5/26/22,13:54:22,6.37
5/26/22,14:04:22,6.165
5/26/22,14:14:22,18.875
5/26/22,14:24:22,13.4
5/26/22,14:34:22,160
5/26/22,14:44:22,160
5/26/22,14:54:22,62.18
5/26/22,15:04:22,6.75
5/26/22,15:14:22,26.255
5/26/22,15:24:22,6.805
5/26/22,15:34:22,2.01
5/26/22,15:44:22,2.02
5/26/22,15:54:22,2.73
5/26/22,16:04:22,3.76
5/26/22,16:14:22,4.77
5/26/22,16:24:22,5.76
5/26/22,16:34:22,6.715
5/26/22,16:44:22,7.585
5/26/22,16:54:22,8.39
5/26/22,17:04:22,9.18
5/26/22,17:14:22,9.955
5/26/22,17:24:22,10.74
5/26/22,17:34:22,11.52
5/26/22,17:44:22,12.285
5/26/22,17:54:22,13.04
5/26/22,18:04:22,13.81
5/26/22,18:14:22,14.475
5/26/22,18:24:22,15.115
5/26/22,18:34:22,15.71
5/26/22,18:44:22,16.235
5/26/22,18:54:22,16.62
5/26/22,19:04:22,16.865
5/26/22,19:14:22,17.06
5/26/22,19:24:22,17.235
5/26/22,19:34:22,17.345
5/26/22,19:44:22,17.36
5/26/22,19:54:22,17.275
5/26/22,20:04:22,17.145
5/26/22,20:14:22,17.025
5/26/22,20:24:22,16.87
5/26/22,20:34:22,16.695
5/26/22,20:44:22,16.525
5/26/22,20:54:22,16.355
5/26/22,21:04:22,16.19
5/26/22,21:14:22,16.025
5/26/22,21:24:22,15.86
5/26/22,21:34:22,15.695
5/26/22,21:44:22,15.54
5/26/22,21:54:22,15.39
5/26/22,22:04:22,15.245
5/26/22,22:14:22,15.095
5/26/22,22:24:22,14.945
5/26/22,22:34:22,14.81
5/26/22,22:44:22,14.67
5/26/22,22:54:22,14.53
5/26/22,23:04:22,14.4
5/26/22,23:14:22,14.265
5/26/22,23:24:22,14.14
5/26/22,23:34:22,14.015
5/26/22,23:44:22,13.89
5/26/22,23:54:22,13.77
5/27/22,0:04:22,13.655
5/27/22,0:14:22,13.535
5/27/22,0:24:22,13.425
5/27/22,0:34:22,13.31
5/27/22,0:44:22,13.2
5/27/22,0:54:22,13.085
5/27/22,1:04:22,12.98
5/27/22,1:14:22,12.87
5/27/22,1:24:22,12.76
5/27/22,1:34:22,12.65
5/27/22,1:44:22,12.54
5/27/22,1:54:22,12.43
5/27/22,2:04:22,12.32
5/27/22,2:14:22,12.205
5/27/22,2:24:22,12.1
5/27/22,2:34:22,11.985
5/27/22,2:44:22,11.885
5/27/22,2:54:22,11.775
5/27/22,3:04:22,11.665
5/27/22,3:14:22,11.565
5/27/22,3:24:22,11.465
5/27/22,3:34:22,11.365
5/27/22,3:44:22,11.27
5/27/22,3:54:22,11.185
5/27/22,4:04:22,11.085
5/27/22,4:14:22,11
5/27/22,4:24:22,10.91
5/27/22,4:34:22,10.825
5/27/22,4:44:22,10.745
5/27/22,4:54:22,10.66
5/27/22,5:04:22,10.59
5/27/22,5:14:22,10.515
5/27/22,5:24:22,10.44
5/27/22,5:34:22,10.365
5/27/22,5:44:22,10.3
5/27/22,5:54:22,10.245
5/27/22,6:04:22,10.21
5/27/22,6:14:22,10.2
5/27/22,6:24:22,10.255
5/27/22,6:34:22,10.35
5/27/22,6:44:22,10.6
5/27/22,6:54:22,10.925
5/27/22,7:04:22,11.13
5/27/22,7:14:22,11.435
5/27/22,7:24:22,11.9
5/27/22,7:34:22,12.71
5/27/22,7:44:22,13.55
5/27/22,7:54:22,14.32
5/27/22,8:04:22,160
5/27/22,8:14:22,160
5/27/22,8:24:22,160
5/27/22,8:34:22,160
5/27/22,8:44:22,160
5/27/22,8:54:22,160
5/27/22,9:04:22,160
5/27/22,9:14:22,6.19
5/27/22,9:24:22,59.225
5/27/22,9:34:22,16.73
5/27/22,9:44:22,62.2
5/27/22,9:54:22,66.545
5/27/22,10:04:22,63.655
5/27/22,10:14:22,65.27
5/27/22,10:24:22,69.73
5/27/22,10:34:22,17.845
5/27/22,10:44:22,19.425
5/27/22,10:54:22,21.505
5/27/22,11:04:22,21.455
5/27/22,11:14:22,17.925
5/27/22,11:24:22,19.385
5/27/22,11:34:22,70.615
5/27/22,11:44:22,72.38
5/27/22,11:54:22,19.09
5/27/22,12:04:22,6.035
5/27/22,12:14:22,6.355
5/27/22,12:24:22,8.01
5/27/22,12:34:22,20.535
5/27/22,12:44:22,19.03
5/27/22,12:54:22,53.755
5/27/22,13:04:22,58.74
5/27/22,13:14:22,6.2
5/27/22,13:24:22,6.35
5/27/22,13:34:22,61.755
5/27/22,13:44:22,160
5/27/22,13:54:22,6.09
5/27/22,14:04:22,44.1
5/27/22,14:14:22,20.225
5/27/22,14:24:22,16.825
5/27/22,14:34:22,66.685
5/27/22,14:44:22,160
5/27/22,14:54:22,20.215
5/27/22,15:04:22,160
5/27/22,15:14:22,2
5/27/22,15:24:22,160
5/27/22,15:34:22,2.01
5/27/22,15:44:22,2.015
5/27/22,15:54:22,160
5/27/22,16:04:22,160
5/27/22,16:14:22,2.01
5/27/22,16:24:22,2.01
5/27/22,16:34:22,2.455
5/27/22,16:44:22,3.455
5/27/22,16:54:22,4.43
5/27/22,17:04:22,5.46
5/27/22,17:14:22,6.38
5/27/22,17:24:22,7.33
5/27/22,17:34:22,8.265
5/27/22,17:44:22,9.17
5/27/22,17:54:22,10.1
5/27/22,18:04:22,10.985
5/27/22,18:14:22,11.87
5/27/22,18:24:22,12.58
5/27/22,18:34:22,13.345
5/27/22,18:44:22,14.115
5/27/22,18:54:22,14.87
5/27/22,19:04:22,15.615
5/27/22,19:14:22,16.34
5/27/22,19:24:22,17.005
5/27/22,19:34:22,17.65
5/27/22,19:44:22,18.235
5/27/22,19:54:22,18.725
5/27/22,20:04:22,19.085
5/27/22,20:14:22,19.34
5/27/22,20:24:22,19.575
5/27/22,20:34:22,19.785
5/27/22,20:44:22,19.965
5/27/22,20:54:22,20.125
5/27/22,21:04:22,20.255
5/27/22,21:14:22,20.36
5/27/22,21:24:22,20.44
5/27/22,21:34:22,20.47
5/27/22,21:44:22,20.445
5/27/22,21:54:22,20.355
5/27/22,22:04:22,20.21
5/27/22,22:14:22,20.06
5/27/22,22:24:22,19.92
5/27/22,22:34:22,19.775
5/27/22,22:44:22,19.64
5/27/22,22:54:22,19.475
5/27/22,23:04:22,19.275
5/27/22,23:14:22,19.065
5/27/22,23:24:22,18.86
5/27/22,23:34:22,18.66
5/27/22,23:44:22,18.465
5/27/22,23:54:22,18.27
5/28/22,0:04:22,18.08
5/28/22,0:14:22,17.895
5/28/22,0:24:22,17.705
5/28/22,0:34:22,17.52
5/28/22,0:44:22,17.34
5/28/22,0:54:22,17.16
5/28/22,1:04:22,16.98
5/28/22,1:14:22,16.81
5/28/22,1:24:22,16.64
5/28/22,1:34:22,16.475
5/28/22,1:44:22,16.31
5/28/22,1:54:22,16.145
5/28/22,2:04:22,15.985
5/28/22,2:14:22,15.825
5/28/22,2:24:22,15.67
5/28/22,2:34:22,15.515
5/28/22,2:44:22,15.36
5/28/22,2:54:22,15.205
5/28/22,3:04:22,15.065
5/28/22,3:14:22,14.915
5/28/22,3:24:22,14.77
5/28/22,3:34:22,14.625
5/28/22,3:44:22,14.485
5/28/22,3:54:22,14.345
5/28/22,4:04:22,14.215
5/28/22,4:14:22,14.09
5/28/22,4:24:22,13.945
5/28/22,4:34:22,13.825
5/28/22,4:44:22,13.695
5/28/22,4:54:22,13.565
5/28/22,5:04:22,13.44
5/28/22,5:14:22,13.31
5/28/22,5:24:22,13.185
5/28/22,5:34:22,13.065
5/28/22,5:44:22,12.95
5/28/22,5:54:22,12.87
5/28/22,6:04:22,12.9
5/28/22,6:14:22,12.935
5/28/22,6:24:22,12.975
5/28/22,6:34:22,13.01
5/28/22,6:44:22,13.18
5/28/22,6:54:22,13.585
5/28/22,7:04:22,14.05
5/28/22,7:14:22,14.565
5/28/22,7:24:22,15.355
5/28/22,7:34:22,16.105
5/28/22,7:44:22,160
5/28/22,7:54:22,160
5/28/22,8:04:22,160
5/28/22,8:14:22,160
5/28/22,8:24:22,160
5/28/22,8:34:22,5.91
5/28/22,8:44:22,160
5/28/22,8:54:22,6
5/28/22,9:04:22,160
5/28/22,9:14:22,160
5/28/22,9:24:22,28.32
5/28/22,9:34:22,42.03
5/28/22,9:44:22,61.78
5/28/22,9:54:22,18.745
5/28/22,10:04:22,6.625
5/28/22,10:14:22,18.855
5/28/22,10:24:22,160
5/28/22,10:34:22,160
5/28/22,10:44:22,20.555
5/28/22,10:54:22,160
5/28/22,11:04:22,5.985
5/28/22,11:14:22,19.495
5/28/22,11:24:22,6.38
5/28/22,11:34:22,18.04
5/28/22,11:44:22,22.285
5/28/22,11:54:22,160
5/28/22,12:04:22,160
5/28/22,12:14:22,160
5/28/22,12:24:22,160
5/28/22,12:34:22,160
5/28/22,12:44:22,6.045
5/28/22,12:54:22,160
5/28/22,13:04:22,6.36
5/28/22,13:14:22,160
5/28/22,13:24:22,56.63
5/28/22,13:34:22,9.67
5/28/22,13:44:22,8.14
5/28/22,13:54:22,6.23
5/28/22,14:04:22,160
5/28/22,14:14:22,160
5/28/22,14:24:22,160
5/28/22,14:34:22,160
5/28/22,14:44:22,160
5/28/22,14:54:22,160
5/28/22,15:04:22,5.92
5/28/22,15:14:22,5.18
5/28/22,15:24:22,160
5/28/22,15:34:22,160
5/28/22,15:44:22,5.37
5/28/22,15:54:22,6.145
5/28/22,16:04:22,6.985
5/28/22,16:14:22,7.82
5/28/22,16:24:22,8.66
5/28/22,16:34:22,9.485
5/28/22,16:44:22,10.295
5/28/22,16:54:22,11.13
5/28/22,17:04:22,11.96
5/28/22,17:14:22,12.755
5/28/22,17:24:22,160
5/28/22,17:34:22,16.235
5/28/22,17:44:22,16.84
5/28/22,17:54:22,17.525
5/28/22,18:04:22,18.19
5/28/22,18:14:22,18.895
5/28/22,18:24:22,19.57
5/28/22,18:34:22,20.22
5/28/22,18:44:22,20.815
5/28/22,18:54:22,21.365
5/28/22,19:04:22,21.905
5/28/22,19:14:22,22.335
5/28/22,19:24:22,22.705
5/28/22,19:34:22,22.905
5/28/22,19:44:22,22.91
5/28/22,19:54:22,22.83
5/28/22,20:04:22,22.67
5/28/22,20:14:22,22.445
5/28/22,20:24:22,22.225
5/28/22,20:34:22,21.985
5/28/22,20:44:22,21.695
5/28/22,20:54:22,21.355
5/28/22,21:04:22,21.025
5/28/22,21:14:22,20.695
5/28/22,21:24:22,20.385
5/28/22,21:34:22,20.065
5/28/22,21:44:22,19.76
5/28/22,21:54:22,19.46
5/28/22,22:04:22,19.17
5/28/22,22:14:22,18.89
5/28/22,22:24:22,18.61
5/28/22,22:34:22,18.335
5/28/22,22:44:22,18.07
5/28/22,22:54:22,17.8
5/28/22,23:04:22,17.545
5/28/22,23:14:22,17.285
5/28/22,23:24:22,17.025
5/28/22,23:34:22,16.775
5/28/22,23:44:22,16.52
5/28/22,23:54:22,16.28
5/29/22,0:04:22,16.035
5/29/22,0:14:22,15.8
5/29/22,0:24:22,15.565
5/29/22,0:34:22,15.335
5/29/22,0:44:22,15.115
5/29/22,0:54:22,14.89
5/29/22,1:04:22,14.67
5/29/22,1:14:22,14.46
5/29/22,1:24:22,14.25
5/29/22,1:34:22,14.04
5/29/22,1:44:22,13.835
5/29/22,1:54:22,13.645
5/29/22,2:04:22,13.455
5/29/22,2:14:22,13.27
5/29/22,2:24:22,13.1
5/29/22,2:34:22,12.93
5/29/22,2:44:22,12.78
5/29/22,2:54:22,12.63
5/29/22,3:04:22,12.49
5/29/22,3:14:22,12.36
5/29/22,3:24:22,12.23
5/29/22,3:34:22,12.105
5/29/22,3:44:22,11.99
5/29/22,3:54:22,11.855
5/29/22,4:04:22,11.74
5/29/22,4:14:22,11.61
5/29/22,4:24:22,11.49
5/29/22,4:34:22,11.365
5/29/22,4:44:22,11.245
5/29/22,4:54:22,11.12
5/29/22,5:04:22,11
5/29/22,5:14:22,10.885
5/29/22,5:24:22,10.765
5/29/22,5:34:22,10.65
5/29/22,5:44:22,10.525
5/29/22,5:54:22,10.37
5/29/22,6:04:22,10.22
5/29/22,6:14:22,10.075
5/29/22,6:24:22,9.905
5/29/22,6:34:22,9.835
5/29/22,6:44:22,9.79
5/29/22,6:54:22,9.845
5/29/22,7:04:22,10.08
5/29/22,7:14:22,10.34
5/29/22,7:24:22,10.695
5/29/22,7:34:22,11.215
5/29/22,7:44:22,160
5/29/22,7:54:22,160
5/29/22,8:04:22,160
5/29/22,8:14:22,160
5/29/22,8:24:22,160
5/29/22,8:34:22,6.65
5/29/22,8:44:22,160
5/29/22,8:54:22,160
5/29/22,9:04:22,17.885
5/29/22,9:14:22,7.03
5/29/22,9:24:22,19.105
5/29/22,9:34:22,47.64
5/29/22,9:44:22,55.07
5/29/22,9:54:22,60.31
5/29/22,10:04:22,60.25
5/29/22,10:14:22,60.175
5/29/22,10:24:22,61.405
5/29/22,10:34:22,60.79
5/29/22,10:44:22,63.34
5/29/22,10:54:22,67.88
5/29/22,11:04:22,19.585
5/29/22,11:14:22,18.33
5/29/22,11:24:22,19.935
5/29/22,11:34:22,2.01
5/29/22,11:44:22,19.91
5/29/22,11:54:22,62.13
5/29/22,12:04:22,160
5/29/22,12:14:22,7.285
5/29/22,12:24:22,160
5/29/22,12:34:22,19.18
5/29/22,12:44:22,20.13
5/29/22,12:54:22,19.14
5/29/22,13:04:22,18.675
5/29/22,13:14:22,160
5/29/22,13:24:22,6.52
5/29/22,13:34:22,2.02
5/29/22,13:44:22,2.015
5/29/22,13:54:22,2.54
5/29/22,14:04:22,3.29
5/29/22,14:14:22,4.01
5/29/22,14:24:22,4.89
5/29/22,14:34:22,2.01
5/29/22,14:44:22,5.89
5/29/22,14:54:22,160
5/29/22,15:04:22,160
5/29/22,15:14:22,160
5/29/22,15:24:22,160
5/29/22,15:34:22,160
5/29/22,15:44:22,2.005
5/29/22,15:54:22,2.005
5/29/22,16:04:22,2.01
5/29/22,16:14:22,160
5/29/22,16:24:22,3.405
5/29/22,16:34:22,4.385
5/29/22,16:44:22,5.345
5/29/22,16:54:22,6.23
5/29/22,17:04:22,7.115
5/29/22,17:14:22,7.985
5/29/22,17:24:22,8.85
5/29/22,17:34:22,9.665
5/29/22,17:44:22,10.395
5/29/22,17:54:22,11.02
5/29/22,18:04:22,11.68
